time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
41:21.7,1.42196E+12,48.1,61.5,74,75.4,52.8,0,84.1,147.1,0.814,0.389,0.271
41:21.7,1.42196E+12,44.7,63.2,49.4,64.5,54.3,0,96.9,93.2,0.711,0.78,0.408
41:21.8,1.42196E+12,48.1,70,47.8,75.4,66.1,1,85.7,98.3,0.535,0.208,-0.105
41:21.8,1.42196E+12,48.1,63.2,51,70.7,52.8,0,87.3,88.2,0.462,0.384,0.178
41:21.8,1.42196E+12,28.4,66.6,59.1,75.4,21.7,0,87.3,73.5,0.784,0.706,0.13
41:21.8,1.42196E+12,49.7,39.8,24.2,72.3,38.5,4.1,70.1,83.3,0.74,0.745,0.188
41:21.8,1.42196E+12,76.9,83.9,55.9,101.1,54.3,0,85.7,105,0.359,0.462,0.379
41:21.9,1.42196E+12,48.1,51.4,57.5,88.1,66.1,1,106.6,96.6,0.54,0.389,0.002
41:21.9,1.42196E+12,49.7,63.2,65.7,16.9,52.8,24,111.5,67,0.618,0.384,0.017
41:21.9,1.42196E+12,49.7,59.8,54.3,72.3,54.3,15.5,77.9,93.2,0.799,0.501,0.076
41:22.0,1.42196E+12,98.1,76.9,36.7,88.1,52.8,0,106.6,96.6,0.242,0.535,0.31
41:22.0,1.42196E+12,51.4,31.6,59.1,114.3,52.8,0,70.1,60.6,0.892,0.926,0.022
41:22.0,1.42196E+12,92.7,96.3,60.8,64.5,52.8,15.5,79.4,98.3,0.491,0.692,0.276
41:22.1,1.42196E+12,49.7,61.5,62.4,73.9,66.1,0,85.7,1153,0.501,0.418,0.022
41:22.1,1.42196E+12,51.4,61.5,62.4,69.2,49.9,0,87.3,182.3,0.54,0.765,0.257
41:22.1,1.42196E+12,34.9,61.5,99.4,83.3,21.7,11.3,85.7,118.8,0.379,0.389,0.051
41:22.1,1.42196E+12,56.4,63.2,62.4,40.3,51.4,0,90.5,111.9,0.477,0.384,-0.081
41:22.2,1.42196E+12,76.9,61.5,62.4,70.7,52.8,0,70.1,115.3,0.716,0.521,-0.09
