time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
12:19.8,1.42E+12,0.712668,-2.1745281,-9.389524,9.664348353,0.570784051,-2.16275354,-9.33191217,9.596742032
12:19.9,1.42E+12,0.7161108,-2.085613,-9.432784,9.68710536,0.574897496,-2.16307088,-9.33319351,9.598320403
12:19.9,1.42E+12,0.581391,-2.227967,-9.309291,9.589825409,0.576160869,-2.166516714,-9.33180439,9.597809604
12:19.9,1.42E+12,0.49202684,-2.26015,-9.289533,9.573180861,0.576942244,-2.17066908,-9.33140025,9.598391775
12:19.9,1.42E+12,0.5510042,-2.201472,-9.323063,9.595289902,0.578145742,-2.172471332,-9.32921779,9.596736332
12:19.9,1.42E+12,0.619861,-2.1609063,-9.320667,9.587939144,0.57931032,-2.172109084,-9.32980457,9.597296445
12:20.0,1.42E+12,0.6595285,-2.2269192,-9.404194,9.686744126,0.58039706,-2.174384356,-9.33320551,9.601188072
12:20.0,1.42E+12,0.61252624,-2.1912932,-9.309141,9.583165471,0.581564632,-2.176405152,-9.33629507,9.604719413
12:20.0,1.42E+12,0.43828857,-2.3233187,-9.270223,9.566971366,0.577696675,-2.177692478,-9.33685791,9.605357026
12:20.0,1.42E+12,0.5860313,-2.1414468,-9.282198,9.544025712,0.57841518,-2.178135554,-9.33759141,9.606212579
12:20.0,1.42E+12,0.67449737,-2.109563,-9.297466,9.557618782,0.580322214,-2.17899177,-9.33588197,9.604858955
12:20.1,1.42E+12,0.6743477,-2.203418,-9.27621,9.558130971,0.581609538,-2.181874774,-9.33325943,9.603033853
12:20.1,1.42E+12,0.6402187,-2.181713,-9.318422,9.591805887,0.580678474,-2.183973408,-9.33274449,9.602934388
12:20.1,1.42E+12,0.5803432,-2.176025,-9.425599,9.690913246,0.580214439,-2.184629048,-9.33337017,9.603661056
12:20.1,1.42E+12,0.515977,-2.2611978,-9.275311,9.560891271,0.577807445,-2.185967264,-9.33380126,9.604246443
12:20.1,1.42E+12,0.48379394,-2.1137545,-9.305848,9.555146344,0.575502237,-2.184506302,-9.33457364,9.60453794
12:20.2,1.42E+12,0.6316864,-2.1213884,-9.479937,9.73491253,0.577190726,-2.183850664,-9.33886972,9.608676347
12:20.2,1.42E+12,0.59890455,-2.1481829,-9.398954,9.659902315,0.577142825,-2.183335738,-9.3390673,9.608750331
12:20.2,1.42E+12,0.65099627,-2.1165986,-9.329799,9.589000738,0.576044111,-2.182398686,-9.33860926,9.608018655
12:20.2,1.42E+12,0.5363347,-2.2733226,-9.453142,9.737430063,0.575912385,-2.184197946,-9.33994448,9.609722215
12:20.2,1.42E+12,0.6274951,-2.1971312,-9.276958,9.554218196,0.576208769,-2.184503314,-9.33789074,9.607815763
12:20.3,1.42E+12,0.58483386,-2.2290146,-9.267529,9.549745049,0.576433302,-2.188464076,-9.3378219,9.608647792
12:20.3,1.42E+12,0.5993536,-2.1748273,-9.255104,9.526072043,0.576460246,-2.189059836,-9.3358041,9.606822225
12:20.3,1.42E+12,0.44233018,-2.2122495,-9.297167,9.566975387,0.571658232,-2.191167452,-9.33299596,9.604282997
12:20.3,1.42E+12,0.5965096,-2.1408482,-9.285341,9.547597195,0.572379732,-2.191347082,-9.33224152,9.603632805
12:20.3,1.42E+12,0.5854326,-2.0598664,-9.302256,9.54556167,0.57367903,-2.187910226,-9.33300494,9.603677924
12:20.4,1.42E+12,0.6601273,-2.151027,-9.259295,9.528758004,0.57559804,-2.189209526,-9.33096618,9.602104566
12:20.4,1.42E+12,0.58273816,-2.15911,-9.418264,9.680136183,0.574529262,-2.18843114,-9.33134638,9.602231678
12:20.4,1.42E+12,0.52121615,-2.169738,-9.396859,9.658177278,0.575616003,-2.18797908,-9.3319631,9.602785025
12:20.5,1.42E+12,0.597258,-1.9245479,-9.226364,9.443854848,0.574385562,-2.182437602,-9.33022372,9.599808739
12:20.5,1.42E+12,0.59635985,-2.0636086,-9.261091,9.506941255,0.574517288,-2.179515676,-9.32856216,9.597547852
12:20.5,1.42E+12,0.506846,-2.2064118,-9.377998,9.64738267,0.572233038,-2.178692388,-9.3301728,9.5987872
12:20.5,1.42E+12,0.64126647,-2.0597167,-9.384584,9.629333955,0.574696914,-2.177692466,-9.33008596,9.59863445
12:20.5,1.42E+12,0.5866301,-2.065854,-9.233399,9.479849404,0.577352392,-2.173061098,-9.32940936,9.597060657
12:20.5,1.42E+12,0.5650749,-2.1444407,-9.297317,9.558139932,0.578115804,-2.172127042,-9.32843042,9.595940967
12:20.5,1.42E+12,0.5680687,-2.1785696,-9.372459,9.639079586,0.579256432,-2.170854688,-9.33046018,9.597683854
12:20.6,1.42E+12,0.57390654,-2.1978796,-9.280102,9.554074345,0.579591735,-2.171375604,-9.33017278,9.597543503
12:20.6,1.42E+12,0.6453081,-2.0926483,-9.234746,9.490844701,0.582828006,-2.168600374,-9.32752628,9.594534076
12:20.6,1.42E+12,0.6527925,-2.292782,-9.231453,9.534291365,0.58448057,-2.167857914,-9.32520312,9.592210705
12:20.6,1.42E+12,0.6078859,-2.1441412,-9.414672,9.674859979,0.584109342,-2.169411684,-9.32555338,9.592866768
12:20.6,1.42E+12,0.6575825,-2.1050725,-9.34342,9.600168867,0.58616307,-2.168007604,-9.32483486,9.591984823
12:20.7,1.42E+12,0.5867798,-2.1439915,-9.35315,9.613658253,0.587094134,-2.164660566,-9.32465524,9.591091065
12:20.7,1.42E+12,0.5936655,-2.160607,-9.277707,9.544449094,0.588135968,-2.165259318,-9.32286196,9.589542324
12:20.7,1.42E+12,0.6860234,-1.9990928,-9.363479,9.599048865,0.590674688,-2.163837274,-9.32435886,9.590864435
12:20.7,1.42E+12,0.6592291,-2.224075,-9.316177,9.600637818,0.593662474,-2.166678364,-9.32386788,9.591206737
12:20.8,1.42E+12,0.60983187,-2.1871018,-9.286388,9.559932598,0.594791128,-2.166037694,-9.3225536,9.589851371
12:20.8,1.42E+12,0.633782,-2.1396506,-9.304651,9.568506391,0.596392796,-2.1642085,-9.32047892,9.587518486
12:20.8,1.42E+12,0.59097105,-2.140998,-9.370963,9.630579773,0.597234046,-2.159975308,-9.32331102,9.589324057
12:20.8,1.42E+12,0.63812304,-2.090403,-9.277557,9.531529237,0.598623157,-2.159789692,-9.32343674,9.5894936
12:20.8,1.42E+12,0.6038443,-2.0791764,-9.39641,9.642620149,0.599156049,-2.156667186,-9.32508332,9.590427439
12:20.8,1.42E+12,0.62569886,-2.097588,-9.425,9.675846189,0.597416666,-2.155128384,-9.32579284,9.590657396
12:20.9,1.42E+12,0.6354286,-2.0851638,-9.391769,9.641421188,0.595803022,-2.1551194,-9.32497254,9.589743712
12:20.9,1.42E+12,0.64575714,-2.186054,-9.380842,9.653809145,0.597090345,-2.15428114,-9.32640356,9.591023387
12:20.9,1.42E+12,0.6527925,-2.160158,-9.411678,9.678434967,0.600305658,-2.1522813,-9.32884646,9.593128469
12:20.9,1.42E+12,0.65638506,-2.262994,-9.368568,9.660333822,0.602413275,-2.15351174,-9.32975656,9.594429347
12:20.9,1.42E+12,0.6095325,-2.1761746,-9.24717,9.519318188,0.602206705,-2.153817106,-9.32828662,9.593056928
12:21.0,1.42E+12,0.5954617,-2.1691391,-9.374855,9.640935916,0.600925369,-2.152661504,-9.32769984,9.592140764
12:21.0,1.42E+12,0.70623136,-2.2653892,-9.176667,9.478500313,0.602799472,-2.154143424,-9.32505036,9.590047461
12:21.0,1.42E+12,0.5840854,-2.1146526,-9.342373,9.596501688,0.605715408,-2.149970102,-9.32649336,9.590638067
12:21.0,1.42E+12,0.49292496,-2.100881,-9.3944645,9.639120252,0.603853282,-2.149158786,-9.32873869,9.592539958
12:21.0,1.42E+12,0.7113208,-2.0401075,-9.251362,9.500300771,0.60458975,-2.147769676,-9.32781661,9.591393598
12:21.1,1.42E+12,0.6288423,-2.1392014,-9.34327,9.605639987,0.603679642,-2.146485344,-9.32915781,9.592343778
12:21.1,1.42E+12,0.51208514,-2.1706362,-9.263038,9.527736651,0.601116971,-2.146263808,-9.32805013,9.591062393
12:21.1,1.42E+12,0.7274872,-2.2324576,-9.295071,9.587045919,0.604059851,-2.14739246,-9.32543957,9.588985047
12:21.1,1.42E+12,0.72898406,-2.1709356,-9.2890835,9.567207085,0.608319992,-2.145587216,-9.32571502,9.589111363
12:21.1,1.42E+12,0.74230635,-2.0905526,-9.267229,9.529058832,0.61349024,-2.145123178,-9.32494264,9.588589613
