time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
31:49.6,1.42E+12,-6.6868944,-16.610508,-6.398145,19.01472567,-0.534607278,-9.999931099,-1.408442176,13.65934235
31:49.6,1.42E+12,-3.3419504,-19.17707,6.637946,20.56674435,-0.388765566,-10.18717371,-1.537219396,13.68059077
31:49.6,1.42E+12,-2.5062382,-15.817757,6.8662214,17.424915,-0.337727696,-10.14090193,-1.649982908,13.57711989
31:49.6,1.42E+12,2.6734405,-9.230854,3.4274225,10.20309633,-0.314022992,-9.937840169,-1.417142098,13.35907666
31:49.7,1.42E+12,2.6087751,-6.319708,1.9718496,7.115659321,-0.412368482,-9.729263889,-1.121860126,13.05382039
31:49.7,1.42E+12,-0.011376343,-2.545307,1.8175205,3.127634556,-0.571155282,-9.423674369,-1.036935726,12.7231942
31:49.7,1.42E+12,-3.6122882,0.16989669,2.2924829,4.281701621,-0.774435554,-9.119632635,-0.875532368,12.46110795
31:49.7,1.42E+12,-5.823939,2.5280929,0.89962924,6.4123983,-0.93241703,-8.822278977,-0.630683523,12.25158021
31:49.8,1.42E+12,-5.970035,3.4384997,2.9404852,7.490731026,-1.047868942,-8.536550163,-0.422640153,12.13803688
31:49.8,1.42E+12,-5.096751,0.6568341,-1.676813,5.405553036,-1.145726441,-8.376320367,-0.325764607,12.04952584
31:49.8,1.42E+12,-1.7357904,-4.0974293,-15.102544,15.74448254,-1.224845911,-8.399683781,-0.477713627,12.19727939
31:49.8,1.42E+12,1.0395882,-16.888481,-18.000967,24.70498628,-1.235874975,-8.719071627,-0.816213717,12.64879352
31:49.8,1.42E+12,-1.9619701,-3.4030235,11.054512,11.73167214,-1.282526963,-8.772067423,-0.571912745,12.85478034
31:49.8,1.42E+12,-3.0178742,-6.4786777,14.637462,16.28914127,-1.341186977,-8.894336168,-0.234023373,13.13480431
31:49.9,1.42E+12,-10.934761,-17.522562,9.367371,22.67943599,-1.551053556,-9.146831112,-0.063851237,13.4885513
31:49.9,1.42E+12,-4.626579,-8.589588,7.5814342,12.35574359,-1.713396962,-8.991322492,0.088654623,13.40100216
31:49.9,1.42E+12,-4.369863,-7.21784,8.009095,11.63350848,-1.791178219,-8.752805492,0.353609643,13.23660531
31:49.9,1.42E+12,-3.3718882,-15.626305,10.708731,19.24130863,-1.753812923,-8.701384392,0.705327243,13.21849313
31:49.9,1.42E+12,0.34937346,-19.04325,-1.0277628,19.07416391,-1.685659649,-8.701923272,0.596698143,13.204823
31:50.0,1.42E+12,6.4791265,-18.25454,-10.367441,21.97023313,-1.468530169,-8.693202432,0.274277617,13.24342708
31:50.0,1.42E+12,6.8907704,-18.539995,-7.264992,21.07117083,-1.330723741,-8.841472072,0.055076457,13.43036996
31:50.0,1.42E+12,5.7727456,-16.274906,-6.4545774,18.4352577,-1.276461579,-9.010698162,-0.112110871,13.62697982
31:50.0,1.42E+12,0.8731343,-12.70468,-10.2491865,16.34677587,-1.281553989,-9.190728776,-0.362896355,13.86396058
31:50.0,1.42E+12,-1.9208057,-9.543704,-7.7682457,12.45461448,-1.278117137,-9.37377713,-0.579555805,14.03842089
31:50.1,1.42E+12,-0.036673736,-6.954538,-6.443351,9.480702288,-1.168832396,-9.549353018,-0.770022729,14.0967729
31:50.1,1.42E+12,2.8383975,-3.9347177,-8.071515,9.417423116,-0.982469938,-9.699924904,-1.013105229,14.11592267
31:50.1,1.42E+12,3.3070729,-1.0556048,-0.57899594,3.519413155,-0.79252094,-9.78107116,-1.07201672,14.04080257
31:50.1,1.42E+12,1.3403128,-1.1045531,-1.0386901,2.023697872,-0.711165118,-9.809877258,-0.965351528,13.94249092
31:50.1,1.42E+12,0.7590715,-0.18815872,-3.0424232,3.141326499,-0.699746863,-9.533959032,-0.673311792,13.55502207
31:50.2,1.42E+12,-1.1487112,-2.3682253,0.21345611,2.640755953,-0.796631391,-9.245817218,-0.47876435,13.21511201
31:50.2,1.42E+12,0.47571075,-10.44977,-0.05882767,10.46075783,-0.782309174,-9.457036993,-0.772244063,13.13197601
31:50.2,1.42E+12,5.136419,-18.339113,-2.841541,19.25565426,-0.506495734,-9.532051973,-1.050554323,13.11194748
31:50.2,1.42E+12,-3.123854,-19.412231,-7.3334002,20.98504074,-0.405479794,-9.656113973,-1.434907047,13.14047512
31:50.2,1.42E+12,-6.2248054,-19.22542,-3.5121465,20.51097632,-0.392510762,-9.972463113,-1.681531177,13.31691553
31:50.3,1.42E+12,-4.561165,-19.147432,6.4756837,20.72107279,-0.324761642,-10.15725083,-1.779292883,13.39046446
31:50.3,1.42E+12,-1.6254698,-13.375436,5.595963,14.58969644,-0.25540487,-10.06448275,-1.844479343,13.26808146
31:50.3,1.42E+12,2.6210494,-9.952503,3.0005105,10.72032085,-0.247169002,-9.876174333,-1.557771553,13.03149929
31:50.3,1.42E+12,2.2511687,-6.0261683,0.48080018,6.45086302,-0.35034944,-9.657592859,-1.379638989,12.75387876
31:50.3,1.42E+12,-1.6976198,-1.8372793,1.5155983,2.924815621,-0.536753808,-9.325990445,-1.263851769,12.40466455
31:50.4,1.42E+12,-5.2663484,0.9836046,2.4554937,5.893331213,-0.784314996,-9.000695893,-1.011859795,12.12908891
31:50.4,1.42E+12,-7.1308713,3.3554223,2.652035,8.315135233,-0.962462536,-8.705937847,-0.761993395,11.99236178
31:50.5,1.42E+12,-7.2024226,3.2540832,2.7807674,8.378342086,-1.104559047,-8.465331183,-0.594494711,11.9517683
31:50.5,1.42E+12,-4.6830115,1.3418097,-5.8085213,7.580895044,-1.225785951,-8.334392469,-0.574678923,11.92992293
31:50.5,1.42E+12,-0.3713777,-7.2097573,-16.72996,18.22114385,-1.292451319,-8.443847855,-0.829464099,12.18905456
31:50.5,1.42E+12,3.3669484,-17.69605,-17.824633,25.34174557,-1.246517839,-8.760217943,-1.157333283,12.6440477
31:50.5,1.42E+12,2.1406984,-1.196911,9.587263,9.895999061,-1.198749174,-8.756290111,-0.904368331,12.77452202
31:50.5,1.42E+12,1.4459931,-3.7606297,16.03316,16.53164999,-1.133092706,-8.789787451,-0.552390251,13.04135563
31:50.5,1.42E+12,-11.86837,-16.567997,8.129745,21.94195718,-1.361341069,-8.913690811,-0.39048392,13.27253673
31:50.5,1.42E+12,-5.1226473,-11.606265,5.7684045,13.93633356,-1.526624359,-8.779512851,-0.253099612,13.17895916
31:50.6,1.42E+12,-6.443351,-5.105134,6.2104354,10.30284782,-1.582518127,-8.493436731,0.03033598,12.95915103
31:50.6,1.42E+12,-7.4414754,-10.648257,8.797356,15.68930865,-1.597609747,-8.374191711,0.334246,12.89264269
31:50.6,1.42E+12,-5.9062676,-17.90786,7.300169,20.22048254,-1.648896091,-8.348807511,0.34749046,12.88571745
31:50.6,1.42E+12,0.026494903,-19.338436,-4.7250743,19.90733875,-1.598241429,-8.419221091,0.115664546,12.93536593
