time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
45:31.2,1.42E+12,-3.0181737,-9.538465,-2.5451574,10.3232511,-1.970885518,-8.719778122,-2.742057873,10.32999767
45:31.2,1.42E+12,-2.7334657,-8.999136,-1.8368303,9.582809037,-2.006888648,-8.711281782,-2.789000256,10.33197797
45:31.2,1.42E+12,-2.3599923,-9.428294,-1.4739848,9.830306333,-2.03079693,-8.699121082,-2.838493334,10.32552205
45:31.2,1.42E+12,-1.8242564,-10.054741,-1.1238629,10.28050562,-2.04531973,-8.689957132,-2.887767868,10.31803785
45:31.2,1.42E+12,-1.0750644,-10.629546,-0.24069947,10.68648435,-2.05324425,-8.670006632,-2.925570257,10.29650582
45:31.3,1.42E+12,-0.17199235,-11.263477,0.12798385,11.26551709,-2.044361721,-8.642389052,-2.96713582,10.26481271
45:31.3,1.42E+12,0.11750565,-11.800112,0.03173401,11.80073972,-2.013334242,-8.631506692,-2.990163934,10.25115907
45:31.3,1.42E+12,0.4445755,-10.964549,0.44502458,10.98257843,-1.950560782,-8.583830832,-3.000699026,10.19776797
45:31.3,1.42E+12,0.52765274,-10.354568,-0.19220032,10.3697848,-1.875982867,-8.505109552,-3.02168239,10.11176666
45:31.4,1.42E+12,0.2402504,-9.905202,-0.21031265,9.910347034,-1.820717793,-8.424849452,-3.017601876,10.02695154
45:31.4,1.42E+12,-0.28186387,-9.541308,-0.29533586,9.55003816,-1.78042159,-8.348505202,-2.991214749,9.944945339
45:31.4,1.42E+12,-0.4008664,-8.810229,-0.5041516,8.833742001,-1.737912986,-8.270873642,-2.955894201,9.858851952
45:31.4,1.42E+12,-0.27961853,-8.5357,-1.0981164,8.610587706,-1.700963825,-8.202944902,-2.916382363,9.780985294
