time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
45:29.2,1.42E+12,-2.6497033,-1.8918841,-0.6501687,3.320071138,-0.263840849,-0.000618496,-0.018801893,1.605246394
45:29.2,1.42E+12,-2.5580404,-2.027247,-0.5425179,3.308719807,-0.354182295,-0.084650108,-0.045277609,1.610837255
45:29.2,1.42E+12,-2.4184139,-2.0315104,-0.35492826,3.178322571,-0.440153753,-0.159749896,-0.069408453,1.620624067
45:29.3,1.42E+12,-2.1327662,-1.700031,-0.19505072,2.734381438,-0.517470509,-0.221654464,-0.092281593,1.626938286
45:29.3,1.42E+12,-1.8162087,-1.430371,-0.07780718,2.31314271,-0.583745061,-0.273582674,-0.11150952,1.631330192
45:29.3,1.42E+12,-1.3227202,-1.0967598,-0.03837109,1.718703909,-0.635993027,-0.30950182,-0.128413909,1.632219043
45:29.3,1.42E+12,-0.8462852,-0.6256546,-0.013856427,1.052537087,-0.674171769,-0.323016804,-0.144081909,1.627010037
45:29.3,1.42E+12,-0.49562067,-0.20038024,0.004263188,0.534612256,-0.704399276,-0.323954754,-0.157213174,1.613272742
45:29.4,1.42E+12,-0.29630676,-0.15987755,-0.006395315,0.336748314,-0.730768412,-0.320394811,-0.168319328,1.595839508
45:29.4,1.42E+12,-0.068214744,-0.43166965,-0.09166361,0.446535727,-0.750955615,-0.315044244,-0.179063095,1.579685368
45:29.5,1.42E+12,0.27179158,-0.37837714,-0.18119483,0.499871473,-0.761187772,-0.307007735,-0.190616911,1.566191184
45:29.5,1.42E+12,0.6565632,-0.13536341,-0.23768473,0.711261217,-0.760271145,-0.292533491,-0.201381994,1.55849522
45:29.5,1.42E+12,0.9528695,0.047962997,-0.27605528,0.993210577,-0.754366335,-0.280723873,-0.207030995,1.56130842
45:29.5,1.42E+12,0.8313627,0.2835156,-0.23555313,0.909412069,-0.755879842,-0.273689266,-0.204686124,1.559984237
45:29.5,1.42E+12,0.94967204,0.33574232,-0.10232185,1.012457234,-0.754025259,-0.26985221,-0.197502295,1.560555477
45:29.5,1.42E+12,0.9965695,-0.122573055,0.1065845,1.009720346,-0.746649577,-0.276119411,-0.18658799,1.56495938
45:29.5,1.42E+12,0.779136,0.088465154,0.11617721,0.792701794,-0.743729144,-0.27884799,-0.174778373,1.564365011
45:29.5,1.42E+12,1.0733106,-0.7897953,0.050094593,1.333522301,-0.738058822,-0.304940001,-0.163821435,1.56971357
45:29.6,1.42E+12,1.3642876,-0.24621163,0.044765607,1.387048947,-0.724160136,-0.326043832,-0.155443855,1.575161562
45:29.6,1.42E+12,1.7757058,0.92515737,-0.015988022,2.002324365,-0.698025492,-0.320842487,-0.153631915,1.598792916
45:29.6,1.42E+12,1.929188,1.398395,0.07993824,2.384043841,-0.666582918,-0.289954149,-0.153035042,1.638693736
45:29.6,1.42E+12,2.149819,1.3994608,0.12044066,2.568018344,-0.630898258,-0.258426306,-0.154953578,1.680850349
45:29.6,1.42E+12,2.3331454,1.640343,0.1918528,2.858513619,-0.593017949,-0.228070891,-0.156381815,1.727491284
45:29.7,1.42E+12,2.348067,1.9366492,0.31122765,3.059557388,-0.554306283,-0.191640135,-0.156232598,1.778181618
45:29.7,1.42E+12,2.3427382,2.072012,0.44765687,3.159438665,-0.514635343,-0.152310269,-0.154015623,1.831298803
45:29.7,1.42E+12,2.327816,2.1690044,0.5691636,3.232221314,-0.474580705,-0.110102611,-0.150242515,1.885865479
45:29.7,1.42E+12,2.2329555,2.1615431,0.65336585,3.175727597,-0.436082201,-0.068960807,-0.145318287,1.938957598
45:29.8,1.42E+12,2.0805387,1.8407223,0.8217698,2.896930353,-0.4005894,-0.033425376,-0.13798524,1.985854545
45:29.8,1.42E+12,1.9462416,1.3600245,0.9656598,2.563205387,-0.368379414,-0.008036827,-0.128435225,2.025131494
45:29.8,1.42E+12,1.7884961,1.0296109,0.9955037,2.291253919,-0.340113066,0.013216223,-0.117179849,2.059482946
45:29.8,1.42E+12,1.5305603,0.70772415,0.96885747,1.944780991,-0.318305775,0.029907436,-0.103238531,2.087725294
45:29.8,1.42E+12,1.3184562,0.119374864,0.8356262,1.565518526,-0.298097257,0.03444796,-0.090917304,2.111169784
45:29.8,1.42E+12,1.1202081,-0.48496217,0.678946,1.39678995,-0.275181485,0.033318151,-0.081559143,2.129539406
