time,time_milisec,gx,gy,gz,resultant
49:30.0,1.42163E+12,1.0679814,0.19398439,0.17586477,1.099610218
49:30.0,1.42163E+12,-0.099124454,-0.9773849,0.06608235,0.984618595
49:30.1,1.42163E+12,-0.006395315,-0.068214744,0.44126156,0.446548895
49:30.1,1.42163E+12,-1.1340646,0.36984968,0.381574,1.252393716
49:30.1,1.42163E+12,-1.5049806,-0.7290417,-0.13856082,1.677995086
49:30.1,1.42163E+12,-1.5145732,-1.1351306,-0.43699864,1.942529606
49:30.2,1.42163E+12,-1.7032287,-1.0136236,-0.49455488,2.042793513
49:30.2,1.42163E+12,-2.1253052,-1.4804659,-0.6320494,2.666118512
49:30.2,1.42163E+12,-2.7957246,-1.1372625,-0.74502945,3.10877965
49:30.2,1.42163E+12,-3.0419362,-1.741599,-1.4271734,3.784622416
49:30.2,1.42163E+12,-2.8234367,-0.7844658,-2.1285028,3.621837318
49:30.2,1.42163E+12,-2.773342,0.64270705,-1.6563312,3.293619778
49:30.3,1.42163E+12,-1.9718229,2.9758527,-0.7695441,3.651846514
49:30.3,1.42163E+12,-0.62778616,3.1026893,-1.3419056,3.438241846
49:30.3,1.42163E+12,-1.1329987,-1.8620404,-2.2169685,3.108991772
49:30.3,1.42163E+12,-1.6435409,-3.2881474,-1.5113757,3.974593881
49:30.3,1.42163E+12,-0.549979,-2.4024262,-1.0487968,2.678451656
49:30.4,1.42163E+12,0.37624475,-2.4077554,-0.61712766,2.513899904
49:30.4,1.42163E+12,0.90703803,-2.3065,0.004263188,2.478442739
49:30.4,1.42163E+12,1.5550749,-1.0509284,0.5371881,1.952249856
49:30.4,1.42163E+12,2.5399203,0.77380675,0.94007933,2.816686203
49:30.4,1.42163E+12,2.8245022,1.901476,1.2374517,3.622804213
49:30.5,1.42163E+12,2.478101,1.8577762,0.9134331,3.229036544
49:30.5,1.42163E+12,-2.148754,1.6467379,-0.58088845,2.768812174
49:30.5,1.42163E+12,-1.9110693,4.847486,-1.0146894,5.308474448
49:30.5,1.42163E+12,0.39223224,5.2621007,-0.53079355,5.303328361
49:30.5,1.42163E+12,-1.3973297,3.9809494,0.105518706,4.220381809
49:30.6,1.42163E+12,-0.08846568,-0.79938775,1.3738804,1.591978111
49:30.6,1.42163E+12,1.0594544,-4.6854773,3.124006,5.73023164
49:30.6,1.42163E+12,0.070345536,-0.49135694,1.8577762,1.922943719
49:30.6,1.42163E+12,0.55317557,-0.6416418,1.9835464,2.15688751
49:30.6,1.42163E+12,1.7575862,-3.3115962,1.5412188,4.053533524
49:30.7,1.42163E+12,4.2431483,-2.4919574,1.0253474,5.02647953
49:30.7,1.42163E+12,4.3273506,2.7541564,0.79618984,5.19088229
49:30.7,1.42163E+12,3.131467,3.011026,-0.34640136,4.358022149
49:30.7,1.42163E+12,2.6923368,1.4005266,-0.63098353,3.099724571
49:30.7,1.42163E+12,1.7927593,0.57769024,0.2238283,1.896789664
49:30.8,1.42163E+12,0.30909607,-0.068214744,0.19611599,0.372364221
49:30.8,1.42163E+12,-0.25260696,0.16627233,0.50841,0.591555147
49:30.8,1.42163E+12,-1.1308671,0.3837056,0.5542419,1.316538822
49:30.8,1.42163E+12,-1.9462423,-0.11937566,0.045831405,1.950438452
49:30.8,1.42163E+12,-1.8162087,-1.5401537,-0.45405218,2.424221699
49:30.9,1.42163E+12,-2.1380954,-1.337642,-0.6800129,2.612117073
49:30.9,1.42163E+12,-2.5836208,-2.1231735,-0.75568795,3.428414565
49:30.9,1.42163E+12,-3.0952287,-2.169005,-0.7706099,3.857312927
49:30.9,1.42163E+12,-3.1634429,-2.1455564,-1.3888028,4.066885352
49:30.9,1.42163E+12,-3.1165457,-0.9773849,-2.1722028,3.922576111
49:31.0,1.42163E+12,-3.106953,-0.24834323,-1.5177706,3.466764904
49:31.0,1.42163E+12,-2.3043678,2.463179,-0.15561436,3.376622214
49:31.0,1.42163E+12,-0.9358164,2.9939725,-0.87826073,3.257447709
49:31.0,1.42163E+12,-1.2534399,-1.2470449,-2.135964,2.772827938
49:31.0,1.42163E+12,-1.2321227,-2.4855626,-1.6158288,3.210459546
49:31.1,1.42163E+12,-0.48602796,-2.0517616,-0.8377583,2.268873688
49:31.1,1.42163E+12,0.3794424,-2.2905118,-0.47856686,2.370537298
49:31.1,1.42163E+12,0.8910503,-2.0048642,-0.046897735,2.194459044
49:31.2,1.42163E+12,1.7522572,-0.74609524,0.30589867,1.928895383
49:31.2,1.42163E+12,2.8362267,1.0114915,0.6075339,3.07187148
49:31.2,1.42163E+12,3.3425055,1.9323857,0.7588848,3.934763481
49:31.2,1.42163E+12,3.0952282,2.2286918,1.049862,3.955972064
49:31.2,1.42163E+12,-1.1660403,0.91023546,0.23022309,1.497057529
49:31.2,1.42163E+12,-2.7200494,2.946009,-0.77700466,4.084283782
49:31.2,1.42163E+12,-0.22063118,5.404925,-0.9251582,5.487969576
49:31.3,1.42163E+12,-0.9176971,3.74966,0.18226008,3.864626349
49:31.3,1.42163E+12,-0.9773849,1.4271729,-0.050095126,1.730495088
49:31.3,1.42163E+12,0.38690326,-0.71198815,2.1892552,2.33440776
49:31.3,1.42163E+12,0.32295248,-1.6701871,1.7000304,2.404979545
49:31.3,1.42163E+12,0.40715444,-2.3406067,2.0773413,3.155877269
49:31.4,1.42163E+12,1.3355098,-3.9383159,1.7341379,4.505680061
49:31.4,1.42163E+12,4.5309277,-2.4471917,1.1191423,5.269775377
49:31.4,1.42163E+12,3.3819416,1.5348237,0.97098905,3.838754031
49:31.5,1.42163E+12,3.27962,1.7437303,0.2280915,3.7213611
49:31.5,1.42163E+12,3.4096537,1.3792096,-0.41035238,3.700857543
49:31.5,1.42163E+12,2.4887595,1.9931393,0.019185146,3.18855707
49:31.5,1.42163E+12,1.1937516,0.31549138,0.24407952,1.258631203
49:31.5,1.42163E+12,0.052226186,-0.5052131,0.25367194,0.567729957
49:31.5,1.42163E+12,-0.38264033,0.18545748,0.5009494,0.657083252
49:31.5,1.42163E+12,-1.5753267,-0.5553082,0.4220764,1.722837745
49:31.6,1.42163E+12,-2.1423585,-1.3014032,-0.24621163,2.518723962
49:31.6,1.42163E+12,-2.0837371,-1.4708732,-0.6874735,2.641599532
49:31.6,1.42163E+12,-2.43227,-1.9441108,-0.7087907,3.193413285
49:31.6,1.42163E+12,-2.9470754,-2.6070693,-0.6533666,3.988602721
49:31.6,1.42163E+12,-2.97159,-2.1423585,-0.9880431,3.794242512
49:31.7,1.42163E+12,-3.1357307,-1.9995348,-1.9878106,4.216910886
49:31.7,1.42163E+12,-3.1048212,-1.0104262,-1.573195,3.624336946
49:31.7,1.42163E+12,-2.6582303,1.4143827,-0.42314273,3.040676984
49:31.7,1.42163E+12,-1.6499362,3.8157423,-0.35492826,4.172307855
49:31.7,1.42163E+12,-0.54145205,0.58301973,-2.0421689,2.191697092
49:31.8,1.42163E+12,-1.0242821,-2.2489436,-2.227627,3.327044212
49:31.8,1.42163E+12,-0.5990083,-1.9728886,-1.131933,2.352099634
49:31.8,1.42163E+12,0.075675055,-2.2180343,-0.6885395,2.323680166
49:31.8,1.42163E+12,0.75248975,-1.9355838,-0.36665285,2.108829008
49:31.8,1.42163E+12,1.312061,-1.2896789,0.052226186,1.84051713
49:31.9,1.42163E+12,2.1562142,0.093794405,0.47536892,2.209984768
49:31.9,1.42163E+12,2.9811819,1.1425906,0.9304869,3.325472097
49:31.9,1.42163E+12,3.0003674,1.929188,1.3685511,3.820589351
49:31.9,1.42163E+12,0.2366184,0.7439631,0.59367824,0.980776842
49:31.9,1.42163E+12,-3.45442,1.4740701,-0.8057831,3.841248052
49:32.0,1.42163E+12,-0.3240188,7.0889683,-1.2790204,7.210710986
49:32.0,1.42163E+12,-0.66722226,4.4030256,-0.11404615,4.454753248
49:32.0,1.42163E+12,-1.2001474,2.0848024,0.46257856,2.449639515
49:32.0,1.42163E+12,-0.31016266,-0.54038626,2.3416722,2.423148134
49:32.0,1.42163E+12,0.30483288,-0.9720554,1.5348237,1.842145102
49:32.1,1.42163E+12,0.23555261,-0.328282,2.4717057,2.504512562
49:32.1,1.42163E+12,1.6776474,-3.5215688,1.995271,4.38144428
49:32.1,1.42163E+12,4.967926,-3.8434556,1.4740701,6.451768932
49:32.1,1.42163E+12,3.726211,1.0445325,1.0296109,4.004471896
49:32.1,1.42163E+12,2.8255682,1.6883059,0.05542411,3.292003083
49:32.2,1.42163E+12,3.0259478,1.1617761,-0.3176235,3.25683412
49:32.2,1.42163E+12,2.7029953,1.3451024,0.12577018,3.02180446
49:32.2,1.42163E+12,1.3856049,0.24301371,0.27818662,1.433995955
49:32.2,1.42163E+12,-0.029844182,-0.6320494,0.20464262,0.665023098
49:32.2,1.42163E+12,-0.29417464,0.33893973,0.47643474,0.654529542
49:32.3,1.42163E+12,-1.5497462,-0.24834323,0.360257,1.610333118
49:32.3,1.42163E+12,-1.7373358,-1.0519942,0.047962997,2.031582617
49:32.3,1.42163E+12,-1.7479943,-1.5678657,-0.38690403,2.379786052
49:32.3,1.42163E+12,-2.2766557,-1.9004108,-0.61925924,3.029555147
49:32.3,1.42163E+12,-3.0739117,-2.3011703,-0.6981322,3.902781887
49:32.4,1.42163E+12,-3.1112165,-1.9451766,-0.904907,3.779184673
49:32.4,1.42163E+12,-3.1751673,-2.5910816,-1.8332623,4.489570347
49:32.4,1.42163E+12,-3.0110264,-0.95287025,-1.7948915,3.632612998
49:32.5,1.42163E+12,-2.9694583,0.8654698,-1.1244718,3.291072378
49:32.5,1.42163E+12,-1.9345181,3.33611,-0.34746715,3.872043857
49:32.5,1.42163E+12,-0.656564,0.89957696,-1.8758961,2.181582263
49:32.5,1.42163E+12,-1.0306774,-2.5260646,-2.5154061,3.710871342
49:32.5,1.42163E+12,-0.7162516,-2.6443741,-1.3355103,3.047838332
49:32.5,1.42163E+12,-0.036239497,-2.6401107,-0.77700466,2.752314308
49:32.5,1.42163E+12,0.49561986,-2.4706407,-0.5435837,2.577826168
49:32.6,1.42163E+12,1.0605203,-1.7607846,-0.12044146,2.059022064
49:32.6,1.42163E+12,1.7490596,-0.42527434,0.25686935,1.818254551
49:32.6,1.42163E+12,2.9065726,1.1820272,0.64057547,3.202450548
49:32.6,1.42163E+12,3.3670197,2.2691941,0.9763183,4.176034117
49:32.6,1.42163E+12,2.7061927,2.248943,1.4005266,3.787175505
49:32.7,1.42163E+12,-2.4546528,0.12577018,-0.06608315,2.458760966
49:32.7,1.42163E+12,-2.516472,3.4778683,-0.6491029,4.341604981
49:32.7,1.42163E+12,0.5947441,4.5128083,-0.51693743,4.581089783
49:32.8,1.42163E+12,-1.1244718,2.8650045,0.13109916,3.080564007
49:32.8,1.42163E+12,-0.8814581,2.705127,1.042401,3.030062757
49:32.8,1.42163E+12,0.12470385,0.7770041,0.7482263,1.085877073
49:32.8,1.42163E+12,0.38796905,-0.19185333,1.4740701,1.536297609
49:32.8,1.42163E+12,0.33147913,-0.94754124,2.7008638,2.881384751
49:32.8,1.42163E+12,2.3544624,-3.2455137,1.7277426,4.365998953
49:32.8,1.42163E+12,4.552245,-2.6251886,1.3141928,5.416793557
49:32.9,1.42163E+12,3.0056965,0.90490645,0.94967204,3.279473146
49:32.9,1.42163E+12,2.9161654,1.2427809,0.38050818,3.192696584
49:32.9,1.42163E+12,3.0344744,1.6659231,0.20144524,3.467551707
49:32.9,1.42163E+12,2.477035,1.7138864,0.23128888,3.0210269
49:32.9,1.42163E+12,1.2950073,0.29630622,0.31655717,1.365668234
49:33.0,1.42163E+12,0.38903484,-0.5467816,0.40822026,0.78546929
49:33.0,1.42163E+12,0.057555705,0.14388953,0.52333194,0.54579591
49:33.0,1.42163E+12,-1.0797062,-0.1396266,0.5009494,1.198420363
49:33.0,1.42163E+12,-1.4634124,-0.4625791,0.09059701,1.537453445
49:33.0,1.42163E+12,-1.7597185,-1.3760124,-0.45725012,2.280152845
49:33.1,1.42163E+12,-2.5303283,-1.8023525,-0.6970659,3.183855636
49:33.1,1.42163E+12,-2.9246929,-2.1775317,-0.71092236,3.714954033
49:33.1,1.42163E+12,-2.8575442,-1.9569006,-1.0338749,3.614403979
49:33.1,1.42163E+12,-3.1975503,-2.1434245,-1.7874309,4.244232054
49:33.1,1.42163E+12,-3.1591797,-1.0413357,-1.6691213,3.721661233
49:33.2,1.42163E+12,-3.0525947,0.09059701,-1.2012132,3.281684837
49:33.2,1.42163E+12,-2.3757799,2.9236262,-0.38050872,3.786384446
49:33.2,1.42163E+12,-1.3035347,1.2395833,-1.5156391,2.35221839
49:33.2,1.42163E+12,-1.644607,-1.7757063,-1.9942056,3.136035877
49:33.2,1.42163E+12,-1.0466652,-2.0037982,-1.2566373,2.586474931
49:33.3,1.42163E+12,-0.48069844,-2.1775317,-0.9358164,2.418360525
49:33.3,1.42163E+12,0.15454803,-2.2425487,-0.66935384,2.345409203
49:33.3,1.42163E+12,0.64164126,-2.5047476,-0.21317007,2.594398875
49:33.3,1.42163E+12,1.3834728,-1.396264,0.19931364,1.975671044
49:33.3,1.42163E+12,2.5580397,0.54678077,0.5201345,2.667035098
49:33.4,1.42163E+12,3.4181805,1.6243548,1.1479201,3.954770158
49:33.4,1.42163E+12,3.2977393,1.9910074,1.1415249,4.017744897
49:33.4,1.42163E+12,-1.0242821,0.99230605,-0.2728579,1.451990548
49:33.4,1.42163E+12,-3.3979301,4.5053473,-0.6810787,5.684008397
49:33.4,1.42163E+12,0.026645726,4.9455433,-0.19291912,4.949376356
49:33.5,1.42163E+12,-0.5936788,2.810646,0.70665836,2.95830213
49:33.5,1.42163E+12,-1.0008333,0.3581254,0.24621111,1.091119154
49:33.5,1.42163E+12,1.1500517,-2.9886436,3.222064,4.542720099
49:33.5,1.42163E+12,0.5947441,0.26326466,1.7053595,1.825179402
49:33.5,1.42163E+12,-0.08633409,0.72158,2.0325756,2.158586306
49:33.6,1.42163E+12,1.5945113,-3.617495,1.7426642,4.320372076
49:33.6,1.42163E+12,4.7472954,-3.448025,0.9869768,5.949774216
49:33.6,1.42163E+12,3.6441407,2.1444898,0.44445896,4.251604604
49:33.6,1.42163E+12,3.4320366,2.8873875,-0.29097724,4.494502147
49:33.6,1.42163E+12,2.7307074,1.4335679,-0.27818742,3.096654335
49:33.7,1.42163E+12,1.619026,0.30270103,0.14602113,1.653540224
49:33.7,1.42163E+12,1.0637182,0.11617721,0.05542411,1.071478131
49:33.7,1.42163E+12,-0.04476614,-0.19931445,0.29524016,0.359022296
49:33.7,1.42163E+12,-0.280319,-0.4156819,0.63631225,0.810100897
49:33.8,1.42163E+12,-1.6510019,-0.094861,0.23555261,1.67041639
49:33.8,1.42163E+12,-1.9046744,-0.84521943,-0.41035238,2.123810145
49:33.8,1.42163E+12,-2.3992288,-1.5007168,-0.66935384,2.908003492
49:33.8,1.42163E+12,-2.5740283,-2.0709467,-0.4583159,3.335340371
49:33.8,1.42163E+12,-2.9385488,-2.5793574,-0.2248949,3.916469247
49:33.8,1.42163E+12,-2.8191736,-2.4706407,-0.40715498,3.770620696
49:33.9,1.42163E+12,-3.3329132,-1.3419056,-1.5998412,3.933003039
49:33.9,1.42163E+12,-3.035541,0.98910844,-1.729875,3.631158518
49:33.9,1.42163E+12,-2.2841167,3.5801897,-0.9795165,4.358256528
49:33.9,1.42163E+12,-0.15881175,3.1176107,-1.3578931,3.404202009
49:33.9,1.42163E+12,-0.9613969,-1.1628429,-2.2905118,2.742796368
49:34.0,1.42163E+12,-0.97312117,-2.850083,-1.6104997,3.415208222
49:34.0,1.42163E+12,-0.38264033,-2.9332194,-0.7738073,3.057608119
49:34.0,1.42163E+12,0.2344868,-2.6934032,-0.5435837,2.757696157
49:34.0,1.42163E+12,0.67468286,-1.9483743,-0.11191455,2.06491749
49:34.1,1.42163E+12,1.482597,-1.016821,0.20037943,1.80891424
49:34.1,1.42163E+12,2.5356567,0.18652327,0.5553077,2.602443558
49:34.1,1.42163E+12,3.087767,1.3909339,0.9944377,3.529576249
49:34.1,1.42163E+12,2.278787,1.7490596,1.097825,3.075272249
49:34.1,1.42163E+12,-1.9323865,0.51373947,-0.15881175,2.005808316
49:34.1,1.42163E+12,-2.0794737,5.3526983,-1.1948181,5.865422427
49:34.2,1.42163E+12,0.49455407,5.2354546,-0.42634013,5.276015021
49:34.2,1.42163E+12,-1.1639087,2.598542,-0.08953201,2.848704963
49:34.2,1.42163E+12,-1.1202086,1.8332617,1.73094,2.758961589
49:34.2,1.42163E+12,-0.18332642,-0.8931824,1.4602141,1.72151346
49:34.2,1.42163E+12,-0.17479977,-1.0562578,2.3949645,2.623373869
49:34.3,1.42163E+12,0.94860625,-2.6656911,2.6880734,3.902755624
49:34.3,1.42163E+12,4.304968,-4.490426,1.808747,6.478289964
49:34.3,1.42163E+12,5.32392,-0.40715498,1.2523736,5.48437225
49:34.3,1.42163E+12,2.6379786,2.315026,0.050094593,3.510097711
49:34.3,1.42163E+12,2.663559,0.53505623,-0.34213817,2.738227573
49:34.4,1.42163E+12,2.5100763,0.29950362,0.23875,2.539131153
49:34.4,1.42163E+12,1.0892981,-0.011724833,0.12257226,1.096235276
49:34.4,1.42163E+12,-0.06395155,-1.111682,0.21849905,1.134754821
49:34.4,1.42163E+12,-0.4135503,-0.44552556,0.50841,0.792462998
49:34.4,1.42163E+12,-1.848184,-0.7375686,0.24834271,2.005359229
49:34.5,1.42163E+12,-2.2670634,-1.7106895,-0.23342155,2.849652724
49:34.5,1.42163E+12,-2.2627997,-1.6808459,-0.44232816,2.85327174
49:34.5,1.42163E+12,-2.5537767,-1.9078718,-0.43273544,3.216987752
49:34.5,1.42163E+12,-3.0472653,-2.7552226,-0.46471068,4.134372189
49:34.5,1.42163E+12,-2.9833143,-2.473838,-1.1148794,4.032740351
49:34.6,1.42163E+12,-3.2806866,-1.721348,-2.240417,4.329597191
49:34.6,1.42163E+12,-3.0813725,0.27498895,-1.9771521,3.671458271
49:34.6,1.42163E+12,-2.4589164,3.3446372,-0.8707999,4.241598794
49:34.6,1.42163E+12,-0.6011399,2.7008638,-2.0528274,3.445306195
49:34.6,1.42163E+12,-1.6478046,-2.537789,-2.909771,4.197904272
49:34.7,1.42163E+12,-1.2513083,-2.6624935,-1.7479943,3.422006454
49:34.7,1.42163E+12,-0.57022995,-3.170904,-0.86653614,3.336267264
49:34.7,1.42163E+12,0.036238696,-3.584454,-0.44445974,3.612086403
49:34.7,1.42163E+12,0.72797537,-3.3243861,-0.07141213,3.403908162
49:34.7,1.42163E+12,1.5625358,-1.6797798,0.27392316,2.310457141
49:34.8,1.42163E+12,2.6582294,1.0946276,0.5734271,2.931418047
49:34.8,1.42163E+12,3.5205019,2.3533967,1.1735007,4.394259158
49:34.8,1.42163E+12,3.0515282,2.3459353,1.3099294,4.065851918
49:34.8,1.42163E+12,-0.2259607,1.5220336,0.15454803,1.546457116
49:34.8,1.42163E+12,-3.0067632,3.7880304,-0.6885395,4.885067645
49:34.9,1.42163E+12,-0.43806496,4.041703,-0.6970659,4.124701798
49:34.9,1.42163E+12,-0.37731135,3.087767,0.71944845,3.192847471
49:34.9,1.42163E+12,-0.63737863,0.9294206,0.46257856,1.218217178
49:34.9,1.42163E+12,0.7599509,-1.2672958,2.7722757,3.141508646
49:34.9,1.42163E+12,0.12470385,-0.04263428,1.5870504,1.592513015
49:35.0,1.42163E+12,0.45724958,-1.3046006,2.022983,2.450208179
49:35.0,1.42163E+12,1.971822,-3.6526682,1.7490596,4.504361937
49:35.0,1.42163E+12,4.315626,-3.5386221,1.2992707,5.730146463
49:35.0,1.42163E+12,3.9265912,1.1020888,0.89424795,4.175212279
49:35.1,1.42163E+12,3.64947,2.653966,-0.18119483,4.516082193
49:35.1,1.42163E+12,2.7328389,1.2289248,-0.67042017,3.070525659
49:35.1,1.42163E+12,1.5028481,-0.006395315,0.056489907,1.50392301
49:35.1,1.42163E+12,0.858009,-0.58408606,-0.074609786,1.040626057
49:35.1,1.42163E+12,0.03943609,-0.66935384,0.2803182,0.726751719
49:35.1,1.42163E+12,-0.6746834,-0.66722226,0.46044698,1.054701216
49:35.2,1.42163E+12,-1.7661136,-0.8612072,0.13323076,1.969412482
49:35.2,1.42163E+12,-1.8801597,-1.1127478,-0.34533557,2.211891684
49:35.2,1.42163E+12,-2.2382855,-1.5103096,-0.57555944,2.760837869
49:35.2,1.42163E+12,-2.5047476,-2.1626098,-0.4529864,3.340035683
49:35.2,1.42163E+12,-2.9961047,-2.5740283,-0.55850565,3.989259784
49:35.3,1.42163E+12,-2.9470754,-2.3246193,-1.2907447,3.969273256
49:35.3,1.42163E+12,-2.9310875,-1.0562578,-1.8684355,3.632905957
49:35.3,1.42163E+12,-2.8948486,-0.20997268,-1.594512,3.311601646
49:35.4,1.42163E+12,-2.2734582,2.9790504,-0.49775228,3.780358555
49:35.4,1.42163E+12,-0.9176971,2.869268,-1.1948181,3.240749468
49:35.4,1.42163E+12,-0.7695441,-1.5817214,-2.6347814,3.167982597
49:35.4,1.42163E+12,-0.68427604,-2.3715165,-1.7671794,3.03566257
49:35.4,1.42163E+12,-0.2600678,-2.064552,-0.763149,2.21639496
49:35.4,1.42163E+12,0.15454803,-2.3523314,-0.465777,2.402976555
49:35.4,1.42163E+12,0.8239019,-1.8087479,-0.10658503,1.990412941
49:35.5,1.42163E+12,1.5902478,-0.6363128,0.26965997,1.733925761
49:35.5,1.42163E+12,2.5623028,1.0402694,0.49881727,2.810048884
49:35.5,1.42163E+12,2.845819,1.8247348,1.0093594,3.528051767
49:35.5,1.42163E+12,2.086934,1.5071117,1.1543152,2.82119173
49:35.5,1.42163E+12,-2.5015502,-0.3581262,-0.13536341,2.530677979
49:35.6,1.42163E+12,-1.6158288,6.3236876,-1.0946282,6.618016203
49:35.6,1.42163E+12,0.16414073,5.589317,0.12257226,5.593069878
49:35.6,1.42163E+12,-0.9059728,2.8159754,0.53399044,3.005935787
49:35.6,1.42163E+12,-0.33147994,0.26752785,1.901476,1.948604906
49:35.6,1.42163E+12,0.2803182,-1.7703774,2.014456,2.696450891
49:35.7,1.42163E+12,0.16414073,-1.642475,1.8545785,2.482766142
49:35.7,1.42163E+12,0.9315527,-2.8980465,1.9547685,3.61767658
49:35.7,1.42163E+12,3.6238894,-4.313495,1.5987744,5.856184174
49:35.7,1.42163E+12,4.781403,-1.7959573,1.2875465,5.267357332
49:35.7,1.42163E+12,2.947075,2.4535863,0.5659662,3.876293916
49:35.8,1.42163E+12,2.8522143,1.9846125,-0.39010143,3.496568649
49:35.8,1.42163E+12,1.8876201,-0.18652381,-0.1513509,1.90284205
49:35.8,1.42163E+12,1.1425906,-1.0338749,0.12044066,1.545612028
49:35.8,1.42163E+12,0.4689736,-0.29843837,0.28138402,0.623039858
49:35.8,1.42163E+12,-0.009593239,-0.8175074,0.47536892,0.945719826
49:35.9,1.42163E+12,-0.8612072,-0.73650277,0.42953727,1.21186486
49:35.9,1.42163E+12,-1.7128211,-0.5382547,-0.068214744,1.796699055
49:35.9,1.42163E+12,-2.0347078,-1.4495565,-0.5254643,2.552912574
49:35.9,1.42163E+12,-2.3725824,-1.8865548,-0.61606133,3.093180858
49:35.9,1.42163E+12,-2.6560986,-2.446126,-0.32188722,3.625190142
49:36.0,1.42163E+12,-2.7637496,-2.2191,-0.37624553,3.564306014
49:36.0,1.42163E+12,-3.2583036,-2.496221,-1.2534399,4.291709824
49:36.0,1.42163E+12,-2.993973,-1.1404599,-1.5444169,3.556648235
49:36.0,1.42163E+12,-2.9065733,1.7682447,-1.2427814,3.622066161
49:36.0,1.42163E+12,-1.8577768,4.8890533,-0.71518576,5.278794131
49:36.1,1.42163E+12,-0.3400066,0.30803028,-2.0784078,2.128442183
49:36.1,1.42163E+12,-0.95073867,-2.4631796,-2.6038718,3.708275355
49:36.1,1.42163E+12,-0.44552556,-2.6880739,-1.2044106,2.979066835
49:36.1,1.42163E+12,0.088465154,-3.0366068,-0.7343712,3.125397255
49:36.1,1.42163E+12,0.51480526,-3.035541,-0.48709375,3.117177239
49:36.2,1.42163E+12,0.9443428,-2.204178,-0.10978296,2.400465846
49:36.2,1.42163E+12,1.6531328,-0.069280535,0.16094308,1.662393011
49:36.2,1.42163E+12,2.5537763,1.3696169,0.33893973,2.917619575
49:36.2,1.42163E+12,2.724312,2.4439936,0.7418315,3.73433991
49:36.2,1.42163E+12,2.47064,2.8287654,1.0157547,3.890724008
49:36.3,1.42163E+12,-3.1122825,0.5126737,-0.05649044,3.154731027
49:36.3,1.42163E+12,-1.7394674,3.9585664,-1.2587689,4.503386939
49:36.3,1.42163E+12,0.014921425,4.182395,-0.17586558,4.186117448
49:36.4,1.42163E+12,-1.0861015,2.582554,-0.087399885,2.803005596
49:36.4,1.42163E+12,-0.30376735,2.221231,2.0101926,3.011148626
49:36.4,1.42163E+12,0.27498895,-0.55850565,1.2694272,1.413857454
49:36.4,1.42163E+12,0.054358315,-0.99124056,1.9281223,2.168678925
49:36.4,1.42163E+12,0.8111115,-2.951339,2.2308235,3.787463168
49:36.4,1.42163E+12,3.8509154,-4.500019,1.6051698,6.136472155
49:36.4,1.42163E+12,4.6865425,-1.0658504,1.1894884,4.951222105
49:36.5,1.42163E+12,2.867136,2.0016656,0.44552475,3.525000187
49:36.5,1.42163E+12,2.6923368,1.3749461,-0.025580462,3.023211634
49:36.5,1.42163E+12,2.577225,0.2845814,0.063950755,2.593677885
49:36.5,1.42163E+12,1.6222233,0.18439168,0.25047457,1.651770637
49:36.5,1.42163E+12,0.3826398,-0.5243985,0.39436436,0.759559248
49:36.6,1.42163E+12,-0.20357762,-0.18226062,0.6011391,0.660326433
49:36.6,1.42163E+12,-1.1457891,-0.24301425,0.57875603,1.306463597
49:36.6,1.42163E+12,-1.9238596,-0.60540307,0.10765083,2.019736948
49:36.6,1.42163E+12,-1.7714431,-1.3610908,-0.16627286,2.240139613
49:36.6,1.42163E+12,-2.1253052,-1.6680555,-0.3304136,2.721856809
49:36.7,1.42163E+12,-2.3544629,-1.9792837,-0.3378747,3.094385048
49:36.7,1.42163E+12,-2.7712104,-1.7149527,-0.35173088,3.277862788
49:36.7,1.42163E+12,-2.9609315,-1.6989652,-1.0647845,3.575942411
49:36.7,1.42163E+12,-2.8767292,-2.048564,-1.791694,3.960095042
49:36.7,1.42163E+12,-2.901244,-0.85800976,-1.5817214,3.413977165
49:36.8,1.42163E+12,-2.3374093,2.3043673,-1.0200189,3.437154266
49:36.8,1.42163E+12,-1.3632224,3.4117854,-0.9923069,3.805696771
49:36.8,1.42163E+12,-0.57449365,-1.970757,-2.3715165,3.136561273
49:36.8,1.42163E+12,-0.889985,-2.6806128,-2.0443006,3.486677964
49:36.8,1.42163E+12,-0.4519206,-2.3981626,-1.2044106,2.721400555
49:36.9,1.42163E+12,0.33147913,-2.2585363,-0.9709896,2.480662298
49:36.9,1.42163E+12,0.7354362,-2.8042517,-0.620325,2.964708604
49:36.9,1.42163E+12,0.9518036,-1.6584628,-0.15241697,1.918243959
49:36.9,1.42163E+12,1.6627257,0.4156811,0.07780665,1.715663547
49:36.9,1.42163E+12,2.5473812,1.9227933,0.35386193,3.211152958
49:37.0,1.42163E+12,2.6070685,2.7861314,0.9081038,3.92224258
49:37.0,1.42163E+12,2.0709462,1.9760858,0.97844994,3.025078104
49:37.0,1.42163E+12,-2.8671365,1.0242816,-0.6810787,3.119854596
