time,time_milisec,ax,ay,az,resultant
49:46.4,1.42163E+12,3.211871,-1.8851798,-3.6618352,5.222935499
49:46.4,1.42163E+12,4.7509704,0.8196954,1.8669177,5.170009864
49:46.4,1.42163E+12,3.254233,-0.11391312,1.515748,3.59172669
49:46.5,1.42163E+12,1.3498929,-1.8522482,1.198857,2.586559944
49:46.5,1.42163E+12,2.2791605,-8.903036,-2.6830206,9.573777841
49:46.5,1.42163E+12,5.35691,-17.360897,-1.4944922,18.22994066
49:46.5,1.42163E+12,-0.6782396,-19.27916,-3.9314246,19.68761333
49:46.5,1.42163E+12,-4.7747707,-19.540066,-3.458408,20.41012495
49:46.5,1.42163E+12,-4.506828,-19.575542,-4.5099716,20.58769504
49:46.5,1.42163E+12,1.493145,-19.580332,8.301587,21.31983185
49:46.6,1.42163E+12,2.274071,-19.581081,3.4129028,20.00595005
49:46.6,1.42163E+12,4.414021,-12.545113,3.9435494,13.87137424
49:46.6,1.42163E+12,2.6541307,-7.9987664,2.889591,8.90923172
49:46.6,1.42163E+12,0.8452922,-4.815336,3.6693196,6.112764188
49:46.6,1.42163E+12,-2.8892918,-1.4006374,4.1529636,5.249466534
49:46.7,1.42163E+12,-6.7235684,1.9118243,-0.3107538,6.997000222
49:46.7,1.42163E+12,-9.637559,4.562213,-3.5798059,11.24772605
49:46.7,1.42163E+12,-8.762329,6.2156744,-0.41628432,10.7511074
49:46.7,1.42163E+12,-4.6138554,3.251239,1.8067429,5.926426967
49:46.8,1.42163E+12,3.084336,-4.637955,-5.9288707,8.13481794
49:46.8,1.42163E+12,6.802155,-16.074772,-16.641195,24.11632183
49:46.8,1.42163E+12,3.8627174,-14.518159,-10.423724,18.28528229
49:46.8,1.42163E+12,-2.4345374,-2.8238778,11.419902,12.01313531
49:46.8,1.42163E+12,-7.644603,-9.956994,8.273894,15.03459366
49:46.8,1.42163E+12,-8.811276,-12.732373,7.7197466,17.30162982
49:46.9,1.42163E+12,-8.606053,-7.951016,5.7434063,13.04873632
49:46.9,1.42163E+12,-7.759414,-10.078542,6.946006,14.49249854
49:46.9,1.42163E+12,-3.5636394,-17.33081,12.462784,21.64203054
49:46.9,1.42163E+12,2.1915925,-19.275118,7.686516,20.86661879
49:46.9,1.42163E+12,8.619975,-18.429676,-8.769364,22.15533054
49:47.0,1.42163E+12,9.302405,-15.708783,-0.3598517,18.26006833
49:47.0,1.42163E+12,7.551197,-17.646954,0.8270302,19.21248398
49:47.0,1.42163E+12,4.386778,-18.199005,-4.740043,19.31102307
49:47.0,1.42163E+12,2.0972886,-13.59922,-9.151968,16.52561413
49:47.0,1.42163E+12,1.6344512,-12.3735695,-10.572215,16.35690628
49:47.1,1.42163E+12,-0.2776726,-9.024284,-9.037756,12.77481261
49:47.1,1.42163E+12,-1.6362474,-4.208648,-7.7371106,8.958398516
49:47.1,1.42163E+12,1.1302996,-2.0196002,-7.4956627,7.844827689
49:47.1,1.42163E+12,3.4763708,0.60983187,0.14639556,3.532489279
49:47.1,1.42163E+12,3.5049615,0.27901977,0.407303,3.539562527
49:47.2,1.42163E+12,1.624422,-1.0958711,0.07903565,1.9611035
49:47.2,1.42163E+12,2.8879445,-8.098908,-0.773741,8.633145971
49:47.2,1.42163E+12,5.8184004,-16.538807,0.6010002,17.54272275
49:47.2,1.42163E+12,-0.4456233,-19.167341,-4.090993,19.60412622
49:47.2,1.42163E+12,-5.357958,-19.524797,-4.545298,20.75054567
49:47.3,1.42163E+12,-5.28012,-19.573446,-3.192112,20.5228905
49:47.3,1.42163E+12,-0.7803273,-19.580183,1.5084132,19.65369653
49:47.3,1.42163E+12,1.7920734,-19.391275,4.4641666,19.97903543
49:47.3,1.42163E+12,4.4947033,-14.042,4.206852,15.33224463
49:47.3,1.42163E+12,3.5789077,-8.436756,2.4004083,9.473615579
49:47.4,1.42163E+12,1.0344987,-5.077591,3.4462833,6.223261726
49:47.4,1.42163E+12,-2.5950036,-1.8535954,4.6542716,5.641994658
49:47.4,1.42163E+12,-6.489455,2.0281324,1.7295035,7.015520621
49:47.4,1.42163E+12,-9.174272,5.8164544,-0.19444565,10.86444741
49:47.4,1.42163E+12,-8.660541,6.564,0.98794556,10.91178733
49:47.5,1.42163E+12,-5.6001544,2.75547,0.025896149,6.241395264
49:47.5,1.42163E+12,3.458109,-6.0032663,-9.426198,11.69833034
49:47.5,1.42163E+12,5.555697,-17.323027,-18.130747,25.68417841
49:47.5,1.42163E+12,2.5191114,-11.412867,-1.6175363,11.79897788
49:47.5,1.42163E+12,-2.9729676,3.8327796,15.487992,16.2298069
49:47.6,1.42163E+12,-5.4413347,-6.866371,8.117021,11.9432493
49:47.6,1.42163E+12,-11.887529,-17.706678,5.330565,21.98305517
49:47.6,1.42163E+12,-3.6148329,-9.726474,1.6979191,10.51447776
49:47.6,1.42163E+12,-4.1159906,-7.3910303,5.6026993,10.14686883
49:47.6,1.42163E+12,-2.8668385,-13.20988,11.213182,17.56289108
49:47.7,1.42163E+12,0.58483386,-18.154697,6.724017,19.36872372
49:47.7,1.42163E+12,5.5290523,-18.830393,-5.857619,20.48086473
49:47.7,1.42163E+12,8.258027,-14.692098,-0.8276289,16.87417326
49:47.8,1.42163E+12,7.147936,-17.087866,-0.19414628,18.5236564
49:47.8,1.42163E+12,5.133874,-18.769619,-5.2790723,20.16243696
49:47.8,1.42163E+12,3.1936088,-14.623839,-9.7112055,17.84273848
49:47.8,1.42163E+12,2.570305,-11.6615,-11.474389,16.56075641
49:47.8,1.42163E+12,1.8356328,-9.150771,-9.037007,12.99129144
49:47.8,1.42163E+12,-0.60713744,-4.7229786,-7.0257897,8.487453307
49:47.8,1.42163E+12,1.9124231,-1.2985497,-6.957532,7.331496775
49:47.9,1.42163E+12,3.566783,0.086071014,0.8403525,3.665452429
49:47.9,1.42163E+12,2.1306694,-0.07978409,1.3692027,2.53393639
49:47.9,1.42163E+12,-0.047601014,-0.44532394,0.038020935,0.449471756
49:47.9,1.42163E+12,-1.0144404,-3.5666332,-3.1383736,4.857916278
49:47.9,1.42163E+12,2.7075696,-12.7819195,-2.5809329,13.31801839
49:48.0,1.42163E+12,4.5795765,-18.639389,-1.3407619,19.24050378
49:48.0,1.42163E+12,-2.9898825,-19.320324,-5.133126,20.2129488
49:48.0,1.42163E+12,-5.178182,-19.54231,-3.7727544,20.56572694
49:48.0,1.42163E+12,-0.27527755,-19.575842,-0.90187454,19.59853937
49:48.1,1.42163E+12,2.9753628,-19.580482,3.4826577,20.10912638
49:48.1,1.42163E+12,4.272116,-16.940573,3.5916312,17.83630577
49:48.1,1.42163E+12,3.9695952,-11.438912,1.7333953,12.23155972
49:48.1,1.42163E+12,2.720892,-8.434211,2.1294718,9.114484002
49:48.1,1.42163E+12,-0.7342232,-4.1995173,2.632875,5.010694565
49:48.1,1.42163E+12,-5.345534,-0.16121475,0.44667113,5.366585417
49:48.2,1.42163E+12,-8.889713,3.0624816,-3.8083804,10.14443454
49:48.2,1.42163E+12,-9.349109,4.7848,-2.9253666,10.90219794
49:48.2,1.42163E+12,-5.923931,3.6920724,-0.07319778,6.980667233
49:48.2,1.42163E+12,-0.7978409,-1.9061362,-1.4727874,2.537520057
49:48.2,1.42163E+12,3.374283,-9.337583,-10.603351,14.52609013
49:48.3,1.42163E+12,4.027824,-12.675791,-16.24018,20.99148613
49:48.3,1.42163E+12,-0.51941985,-4.6267285,4.333638,6.360568521
49:48.3,1.42163E+12,-5.24644,-3.0401778,12.102932,13.53694119
49:48.3,1.42163E+12,-10.51219,-15.140265,6.9057393,19.68306374
49:48.3,1.42163E+12,-7.2361026,-17.294287,1.9850221,18.85189265
49:48.4,1.42163E+12,-3.4215848,-9.510174,4.899312,11.23182577
49:48.4,1.42163E+12,-3.0575418,-12.10862,8.441995,15.07429998
49:48.4,1.42163E+12,1.5923886,-14.883699,11.814182,19.06921849
49:48.4,1.42163E+12,4.0164475,-18.94221,-0.2748285,19.3652963
49:48.4,1.42163E+12,7.295379,-17.313745,-2.5445585,18.95951209
49:48.5,1.42163E+12,7.074139,-15.469431,2.6056316,17.20860407
49:48.5,1.42163E+12,4.6985793,-18.844763,-3.1485527,19.6752414
49:48.5,1.42163E+12,3.9459443,-18.762283,-5.7279887,20.01008731
49:48.5,1.42163E+12,1.4130615,-12.740605,-9.813593,16.1439266
49:48.5,1.42163E+12,1.1826906,-11.416309,-10.97398,15.87951842
49:48.6,1.42163E+12,0.95351714,-7.340136,-7.652087,10.64618368
49:48.6,1.42163E+12,-0.40281236,-3.2736924,-7.8011775,8.469810512
49:48.6,1.42163E+12,2.718347,-1.7582437,-5.2513795,6.169101877
49:48.6,1.42163E+12,5.2886524,0.34682876,0.67449737,5.342759689
49:48.6,1.42163E+12,4.307892,-0.5132826,1.4667997,4.579617219
49:48.7,1.42163E+12,2.4821384,-2.7312205,0.6557863,3.748417283
49:48.7,1.42163E+12,3.902834,-11.047926,-1.0642868,11.76526619
49:48.7,1.42163E+12,3.0811927,-17.85487,-2.3863375,18.27524932
49:48.8,1.42163E+12,-2.8240273,-19.346369,-4.6984296,20.10801742
49:48.8,1.42163E+12,-5.8050785,-19.549198,-5.191504,21.04333131
49:48.8,1.42163E+12,-2.364932,-19.57674,-1.3172607,19.76301668
49:48.8,1.42163E+12,2.8635452,-19.580631,7.3139405,21.09726824
49:48.8,1.42163E+12,3.0413754,-17.457747,1.877845,17.81991011
49:48.8,1.42163E+12,3.7082386,-10.227033,3.3022828,11.36874264
49:48.8,1.42163E+12,1.7206719,-7.8011775,4.4604244,9.149561082
49:48.9,1.42163E+12,-0.5508545,-4.5644584,4.000581,6.094453995
49:48.9,1.42163E+12,-4.7496233,-0.748743,4.152515,6.353181754
49:48.9,1.42163E+12,-8.743468,3.5703754,1.0328522,9.500662968
49:48.9,1.42163E+12,-10.161619,6.462661,0.8758287,12.07441774
49:48.9,1.42163E+12,-8.061037,7.61706,2.0514839,11.27867487
49:49.0,1.42163E+12,-2.0164568,2.339036,0.7366182,3.174869101
49:49.0,1.42163E+12,7.107969,-10.810669,-12.384197,17.90983313
49:49.0,1.42163E+12,4.888534,-18.388212,-17.832716,26.07738225
49:49.0,1.42163E+12,3.8847218,-9.132809,-2.5834777,10.25541909
49:49.1,1.42163E+12,-2.0686982,-3.138673,14.241085,14.72885883
49:49.1,1.42163E+12,-8.704848,-16.547789,9.537866,20.98986868
49:49.1,1.42163E+12,-5.8007374,-11.160642,6.687194,14.2452465
49:49.1,1.42163E+12,-7.6005945,-3.9648051,4.615053,9.735883649
49:49.1,1.42163E+12,-7.8769197,-8.572074,5.085824,12.70401206
49:49.1,1.42163E+12,-4.7081594,-17.067657,11.819122,21.28763315
49:49.2,1.42163E+12,0.3623964,-19.239191,5.8505836,20.11236261
49:49.2,1.42163E+12,7.9966707,-17.972826,-6.788533,20.80993506
49:49.2,1.42163E+12,10.754236,-16.584463,0.69575316,19.77832342
49:49.2,1.42163E+12,8.906778,-18.144817,-0.28171417,20.21495588
49:49.2,1.42163E+12,4.7794113,-19.339035,-5.7127204,20.72380808
49:49.3,1.42163E+12,3.6491117,-15.459552,-9.394165,18.45437889
49:49.3,1.42163E+12,2.4848328,-11.971056,-12.813804,17.71084834
49:49.3,1.42163E+12,0.02350113,-8.828641,-11.31512,14.35191258
49:49.3,1.42163E+12,-2.2520669,-3.3784745,-8.547376,9.462744409
49:49.3,1.42163E+12,0.7827223,-1.0885364,-3.4194891,3.672937707
49:49.4,1.42163E+12,3.7827837,0.84349597,0.16525635,3.879207088
49:49.4,1.42163E+12,4.5575724,0.291893,-0.50130755,4.594341842
49:49.4,1.42163E+12,3.9525306,-1.9555335,0.5252577,4.441002709
49:49.4,1.42163E+12,4.061953,-5.803581,2.29383,7.445983526
49:49.4,1.42163E+12,7.455995,-15.09012,4.06345,17.3151728
49:49.5,1.42163E+12,3.7583845,-18.970201,-1.1412268,19.37256768
49:49.5,1.42163E+12,-2.570754,-19.455643,-3.0972092,19.86765023
49:49.5,1.42163E+12,-5.7547827,-19.564016,-2.3569987,20.5286066
49:49.5,1.42163E+12,-5.664371,-19.578836,-3.9630089,20.76346208
49:49.5,1.42163E+12,-1.6012203,-19.580782,3.0154793,19.87621809
49:49.6,1.42163E+12,1.8720071,-19.310293,3.7591329,19.76165242
49:49.6,1.42163E+12,4.074377,-10.751243,2.3782544,11.740778
49:49.6,1.42163E+12,2.389032,-6.173612,2.2960753,7.006634057
49:49.6,1.42163E+12,-0.7695497,-3.1798375,4.500691,5.564152473
49:49.6,1.42163E+12,-4.176016,0.22602996,1.7633331,4.53867192
49:49.7,1.42163E+12,-7.5208106,3.3838632,-2.6744883,8.669833326
49:49.7,1.42163E+12,-8.788525,5.009333,-0.12992981,10.11674209
49:49.7,1.42163E+12,-6.735693,4.001778,1.2741504,7.937710413
49:49.7,1.42163E+12,-1.7486637,-1.2308904,-3.7303927,4.299854138
49:49.7,1.42163E+12,2.597249,-11.0299635,-14.921271,18.7363317
49:49.8,1.42163E+12,3.459456,-15.472574,-13.880785,21.07236518
49:49.8,1.42163E+12,0.32976425,-3.2380664,7.7169027,8.375225714
49:49.8,1.42163E+12,-3.035388,-8.46325,9.6847105,13.21490819
49:49.8,1.42163E+12,-7.688911,-17.954264,7.084917,20.7766936
49:49.8,1.42163E+12,-4.3156757,-11.365715,6.7741632,13.91739276
49:49.9,1.42163E+12,-6.082152,-7.2889423,6.4491887,11.47664096
49:49.9,1.42163E+12,-3.8564305,-13.009297,10.189311,16.96867477
49:49.9,1.42163E+12,-1.0234218,-17.488882,9.652228,20.00184719
49:49.9,1.42163E+12,2.73616,-19.296522,-2.7378068,19.68090239
49:49.9,1.42163E+12,6.806945,-15.52781,-5.579048,17.84861788
49:50.0,1.42163E+12,7.135661,-17.375866,0.37990996,18.78783406
49:50.0,1.42163E+12,5.306615,-18.913769,-4.4634185,20.14479896
49:50.0,1.42163E+12,3.8386176,-15.818505,-7.7942915,18.04746701
49:50.1,1.42163E+12,3.1479537,-11.269316,-8.853339,14.67271982
49:50.1,1.42163E+12,2.6652076,-9.347761,-9.152567,13.35115912
49:50.1,1.42163E+12,0.26973906,-5.401817,-7.492669,9.240804879
49:50.1,1.42163E+12,-0.33650026,-2.821333,-6.970555,7.527402562
49:50.1,1.42163E+12,2.5173151,-0.43065444,-1.2301419,2.834711212
49:50.1,1.42163E+12,3.4875975,0.03502716,1.1542497,3.67380669
49:50.1,1.42163E+12,2.1037252,-1.0861413,-0.6156697,2.44630575
49:50.2,1.42163E+12,2.0938458,-7.3203773,-2.624193,8.053477693
49:50.2,1.42163E+12,4.5470943,-16.308735,0.472717,16.93736595
49:50.2,1.42163E+12,-0.37047958,-19.136057,-3.5295103,19.46235791
49:50.2,1.42163E+12,-5.014722,-19.520607,-5.755232,20.96006273
49:50.2,1.42163E+12,-4.67897,-19.572847,-3.5058596,20.42743624
49:50.3,1.42163E+12,0.6119275,-19.580032,4.910239,20.19560733
49:50.3,1.42163E+12,1.8031503,-18.828596,3.8914576,19.31089901
49:50.3,1.42163E+12,3.9950423,-12.338991,3.1045442,13.33601352
49:50.3,1.42163E+12,3.0928683,-7.4109387,3.1986983,8.644045208
49:50.3,1.42163E+12,1.0871892,-4.6622047,4.2785525,6.420603127
49:50.4,1.42163E+12,-1.9863694,-2.1487815,4.6681924,5.50953225
49:50.4,1.42163E+12,-5.9826093,2.1282742,0.8650511,6.408547301
49:50.4,1.42163E+12,-8.825348,5.7237973,-2.0585194,10.71849453
49:50.4,1.42163E+12,-8.656199,6.805897,-0.20672013,11.0132987
49:50.4,1.42163E+12,-3.9068756,3.2153137,-0.5040019,5.084873357
49:50.5,1.42163E+12,2.893483,-5.637876,-10.214608,12.02065332
49:50.5,1.42163E+12,4.2978625,-15.664775,-18.275047,24.45064704
49:50.5,1.42163E+12,1.7251625,-11.141631,-0.199086,11.27615902
49:50.5,1.42163E+12,-4.0444393,-8.74257,14.230008,17.18380479
49:50.5,1.42163E+12,-7.39597,-16.961529,8.433612,20.33518256
49:50.6,1.42163E+12,-6.4488893,-9.31483,6.321205,12.97350623
49:50.6,1.42163E+12,-8.9204,-4.882696,4.237987,11.01702275
49:50.6,1.42163E+12,-6.975045,-11.590997,8.870704,16.17689258
49:50.6,1.42163E+12,-2.233655,-18.362915,14.177019,23.30608782
49:50.6,1.42163E+12,5.4236712,-19.415375,-2.9571006,20.37443103
49:50.7,1.42163E+12,10.8418045,-16.643888,-5.1187553,20.5125666
49:50.7,1.42163E+12,9.913585,-15.559394,3.2549813,18.73416164
49:50.7,1.42163E+12,5.878725,-18.695822,-4.283193,20.06088009
49:50.7,1.42163E+12,3.234474,-17.60968,-9.003777,20.04072484
49:50.7,1.42163E+12,1.2472064,-12.203822,-9.574689,15.56160225
49:50.8,1.42163E+12,-0.27617568,-9.560319,-10.065219,13.88468962
49:50.8,1.42163E+12,-1.6187339,-5.4971685,-6.48721,8.65581045
49:50.8,1.42163E+12,-0.5195696,-2.2406905,-8.392148,8.701654701
49:50.8,1.42163E+12,3.0202694,-0.08008347,-2.7517278,4.086617978
49:50.8,1.42163E+12,4.718338,0.640518,1.7543519,5.074517453
49:50.9,1.42163E+12,3.8197567,-0.6996451,0.82104266,3.969150484
49:50.9,1.42163E+12,1.6971707,-3.2600706,-0.95980406,3.79864088
49:50.9,1.42163E+12,2.973716,-11.563454,-0.77269316,11.9646776
49:50.9,1.42163E+12,3.6823425,-18.279688,-0.97686857,18.672464
49:50.9,1.42163E+12,-3.5588493,-19.404148,-1.970652,19.82598894
49:51.0,1.42163E+12,-6.1101437,-19.55713,-3.5188825,20.78936564
49:51.0,1.42163E+12,-4.2363405,-19.574495,-3.9314246,20.40988816
49:51.1,1.42163E+12,2.1839585,-19.580183,8.272397,21.36786824
49:51.1,1.42163E+12,3.3287778,-19.159708,4.4970984,19.95993653
49:51.1,1.42163E+12,4.0215373,-12.6356735,4.191284,13.90682813
49:51.1,1.42163E+12,2.7369087,-7.802824,3.520529,8.987149495
49:51.1,1.42163E+12,-0.006436615,-4.2408314,4.2073007,5.973782016
49:51.1,1.42163E+12,-3.8318815,-0.34293687,3.6568954,5.30790029
49:51.1,1.42163E+12,-6.8880763,3.3181498,-0.7731422,7.684625044
49:51.1,1.42163E+12,-8.322992,5.649851,-1.4421011,10.16231606
49:51.2,1.42163E+12,-7.0918026,5.927973,-0.084424436,9.243465556
49:51.2,1.42163E+12,-3.02955,1.121917,-2.170786,3.892195115
49:51.2,1.42163E+12,2.9147387,-7.5916133,-12.876224,15.22909842
49:51.2,1.42163E+12,4.542903,-14.136752,-16.4701,22.17543503
49:51.2,1.42163E+12,0.7789801,-5.415289,6.7603917,8.696842007
49:51.3,1.42163E+12,-1.9896625,-0.4948709,13.5941305,13.74787395
49:51.3,1.42163E+12,-9.103619,-12.795392,9.238189,18.21927746
49:51.3,1.42163E+12,-6.6527653,-18.19167,-2.396217,19.51763304
49:51.3,1.42163E+12,-2.0963905,-6.1661277,1.3513898,6.65148392
49:51.3,1.42163E+12,-4.1082067,-6.0198817,5.947432,9.406821215
49:51.4,1.42163E+12,-3.1593301,-12.287947,10.924433,16.7427072
49:51.4,1.42163E+12,0.41418868,-18.22056,7.5890684,19.74219639
49:51.4,1.42163E+12,6.117778,-19.35101,-4.3626776,20.75865486
49:51.4,1.42163E+12,8.78104,-13.387561,-2.6074278,16.22134806
49:51.4,1.42163E+12,6.070177,-15.221546,0.46403503,16.39383543
49:51.5,1.42163E+12,4.291875,-18.592087,-3.1760952,19.34356407
49:51.5,1.42163E+12,2.5393195,-18.28792,-5.9933867,19.4117708
49:51.5,1.42163E+12,0.027243348,-11.116483,-13.176499,17.23940435
49:51.5,1.42163E+12,0.7551796,-10.047706,-12.947026,16.40585793
49:51.5,1.42163E+12,-0.8909473,-5.1630635,-5.8389077,7.84498916
49:51.6,1.42163E+12,1.0708731,-2.0965402,-7.398964,7.764465099
49:51.6,1.42163E+12,4.432882,-0.07469467,-0.04086502,4.433699592
49:51.6,1.42163E+12,4.7282176,-0.5957611,2.3381379,5.308282378
49:51.6,1.42163E+12,2.3324497,-0.9701326,0.51552796,2.578225735
49:51.7,1.42163E+12,0.6147716,-3.6815941,-1.6395406,4.076784593
49:51.7,1.42163E+12,2.5396187,-12.828473,-3.5151403,13.5416245
49:51.7,1.42163E+12,4.171226,-18.534607,-0.9403446,19.02143609
49:51.7,1.42163E+12,-2.7860065,-19.438726,-2.7900481,19.83457257
49:51.7,1.42163E+12,-6.3352757,-19.558477,-3.6326458,20.87740061
49:51.7,1.42163E+12,-3.8047879,-19.578087,-3.6473153,20.27512788
49:51.8,1.42163E+12,0.5556445,-19.580782,8.445887,21.3318722
49:51.8,1.42163E+12,2.5128245,-17.663418,4.111949,18.30897995
49:51.8,1.42163E+12,3.6627333,-12.2472315,1.9669098,12.93363943
49:51.8,1.42163E+12,2.418371,-7.945926,2.2650898,8.609116685
49:51.8,1.42163E+12,-0.011526031,-3.8854702,3.4319134,5.184114303
49:51.9,1.42163E+12,-4.1867933,0.27617568,2.8659403,5.081252301
49:51.9,1.42163E+12,-7.8381505,3.5199304,-2.0621119,8.836221974
49:51.9,1.42163E+12,-8.759335,6.0369463,-2.0930974,10.84212742
49:51.9,1.42163E+12,-6.370602,5.570516,-0.2532733,8.466366736
49:52.0,1.42163E+12,-1.9166144,-0.49292496,-3.368595,3.906893657
49:52.0,1.42163E+12,3.5655854,-9.792935,-12.207564,16.05115553
49:52.0,1.42163E+12,3.0903237,-14.341976,-14.331647,20.50947298
49:52.0,1.42163E+12,1.183439,-8.170909,1.660497,8.421492269
49:52.0,1.42163E+12,-3.405119,-2.502496,12.54616,13.23871037
49:52.0,1.42163E+12,-9.578281,-15.509847,7.99233,19.90417443
49:52.1,1.42163E+12,-7.2588553,-15.788118,2.6158104,17.57265245
49:52.1,1.42163E+12,-4.0790176,-6.9165173,5.5783,9.777219801
49:52.1,1.42163E+12,-4.2261615,-10.903925,9.558074,15.10340359
49:52.1,1.42163E+12,-0.90591615,-15.143858,11.791729,19.21462963
49:52.1,1.42163E+12,2.3661296,-18.940563,0.17992584,19.08863194
49:52.2,1.42163E+12,6.4704447,-17.02769,-4.949907,18.87618766
49:52.2,1.42163E+12,6.4156585,-14.220728,2.4206164,15.78762688
49:52.2,1.42163E+12,5.535489,-17.50385,-1.6227754,18.42986173
49:52.2,1.42163E+12,4.986281,-18.967506,-6.815178,20.7623682
49:52.2,1.42163E+12,3.1476545,-14.08017,-11.052267,18.17447446
49:52.3,1.42163E+12,2.169738,-10.948832,-9.194779,14.46128093
49:52.3,1.42163E+12,0.7445517,-7.919581,-7.340585,10.82396917
49:52.3,1.42163E+12,-0.1393602,-3.7268,-7.6342745,8.496505555
49:52.3,1.42163E+12,2.4893234,-2.2659879,-6.9960017,7.763727967
49:52.3,1.42163E+12,3.6110907,-0.594863,-0.14804214,3.662752313
49:52.4,1.42163E+12,2.1517754,-0.48469207,2.8961773,3.640454193
49:52.4,1.42163E+12,0.58707917,-2.0230432,0.46134064,2.156432454
49:52.4,1.42163E+12,2.8928843,-11.980038,-3.4313145,12.79312351
49:52.4,1.42163E+12,5.281467,-18.496737,-0.9066646,19.25734182
49:52.4,1.42163E+12,-2.1395009,-19.433638,-4.286486,20.01543685
49:52.5,1.42163E+12,-6.307284,-19.561022,-4.9277525,21.13523498
49:52.5,1.42163E+12,-2.5197103,-19.578386,-3.1033466,19.98231464
49:52.5,1.42163E+12,0.93345886,-19.580782,5.945187,20.48471668
49:52.5,1.42163E+12,3.9597158,-17.327517,5.773045,18.6882381
49:52.5,1.42163E+12,3.8558319,-9.713151,2.9412336,10.85650022
49:52.6,1.42163E+12,2.2585034,-6.2252545,4.0574627,7.766442864
49:52.6,1.42163E+12,-0.7203021,-2.3873854,3.822152,4.563692592
49:52.6,1.42163E+12,-4.431535,1.4191988,1.7468674,4.970329305
49:52.7,1.42163E+12,-8.128098,4.6608577,-2.1248314,9.607522057
49:52.7,1.42163E+12,-9.436526,6.8383794,-2.164948,11.85320444
49:52.7,1.42163E+12,-5.711074,6.0460773,1.0725197,8.385804401
49:52.7,1.42163E+12,-0.17438737,-1.4184504,-0.26824218,1.454086091
49:52.7,1.42163E+12,4.102818,-13.060491,-12.0462,18.23514396
49:52.7,1.42163E+12,4.895869,-18.543737,-17.39802,25.89460977
49:52.7,1.42163E+12,0.4830455,-1.7441729,8.80514,8.989213674
49:52.8,1.42163E+12,-5.9878483,1.6239729,10.4726715,12.1724469
49:52.8,1.42163E+12,-13.427977,-13.36376,9.38683,21.14268727
49:52.8,1.42163E+12,-10.879376,-15.919246,1.8603314,19.37121701
49:52.8,1.42163E+12,-4.2117915,-8.253686,4.6099634,10.34960303
49:52.8,1.42163E+12,-0.61073,-16.16204,10.291998,19.17054383
49:52.9,1.42163E+12,5.579647,-19.104921,7.8038716,21.37828054
49:52.9,1.42163E+12,7.398814,-19.516415,-4.88569,21.43601805
49:52.9,1.42163E+12,7.0644093,-16.456778,2.0920496,18.03075407
49:53.0,1.42163E+12,4.797374,-16.720978,0.41598496,17.40054442
49:53.0,1.42163E+12,3.8055363,-18.914368,-4.270769,19.76043753
49:53.0,1.42163E+12,2.7463388,-16.105608,-6.955436,17.75700075
49:53.0,1.42163E+12,1.0520123,-11.942017,-9.817036,15.49492484
49:53.0,1.42163E+12,-0.06780899,-9.828412,-11.608211,15.21028741
49:53.0,1.42163E+12,-2.4186704,-5.0196614,-6.081254,8.247946247
49:53.0,1.42163E+12,-0.981509,-3.6428246,-7.5702076,8.458225233
49:53.1,1.42163E+12,2.586172,-1.3659096,-1.6423846,3.354313912
49:53.1,1.42163E+12,4.668342,0.60773623,0.03382965,4.707855648
49:53.1,1.42163E+12,4.203858,-1.8482066,0.8298743,4.666581305
49:53.1,1.42163E+12,4.519701,-7.4419246,1.457519,8.828040582
49:53.1,1.42163E+12,6.8787956,-14.792389,2.8226802,16.55596946
49:53.2,1.42163E+12,1.4334192,-18.929785,-1.9143691,19.08025838
49:53.2,1.42163E+12,-4.08261,-19.492615,-2.75068,20.10462595
49:53.2,1.42163E+12,-5.3173923,-19.569105,-3.2844698,20.54293731
49:53.2,1.42163E+12,-5.3224816,-19.579584,-2.3882835,20.43019378
49:53.2,1.42163E+12,0.2547702,-19.58093,8.57402,21.37736061
49:53.3,1.42163E+12,1.1996055,-19.385437,2.556833,19.59008974
49:53.3,1.42163E+12,3.041076,-10.957514,1.9660116,11.54038379
49:53.3,1.42163E+12,1.8227595,-6.318211,3.7694614,7.579649179
49:53.3,1.42163E+12,1.50E-04,-3.2403116,5.512886,6.394648648
49:53.3,1.42163E+12,-3.1000533,-0.11061996,3.7333863,4.853940719
49:53.4,1.42163E+12,-6.859935,3.849994,-0.5957611,7.888985568
49:53.4,1.42163E+12,-8.817863,5.9092617,0.6556366,10.63503367
