time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
41:47.8,1.42E+12,-3.0273046,-8.912018,-3.5467246,10.05822516,-1.946381468,-9.062319856,-2.268984639,9.750097322
41:47.8,1.42E+12,-3.1904655,-10.388846,-5.5639296,12.20919751,-1.99094979,-9.090551136,-2.352762421,9.811625457
41:47.8,1.42E+12,-3.0195208,-12.565769,-6.6853976,14.55027826,-2.031335804,-9.174385796,-2.453440061,9.930756157
41:47.8,1.42E+12,-2.8264225,-14.311589,-2.899171,14.87331289,-2.057426548,-9.306740566,-2.489194705,10.0697967
41:47.9,1.42E+12,-4.1713758,-14.679673,2.3921754,15.44718999,-2.1137155,-9.429296686,-2.419924753,10.20424303
41:47.9,1.42E+12,-2.7369087,-15.312108,-3.8854702,16.03272277,-2.164582724,-9.550766086,-2.473390571,10.33850085
41:47.9,1.42E+12,-0.71341646,-13.737233,-2.808909,14.03960481,-2.168771015,-9.635705446,-2.526940217,10.429202
41:47.9,1.42E+12,-2.3400838,-10.5885315,5.637277,12.22177906,-2.184371573,-9.663484676,-2.413054049,10.48701591
41:47.9,1.42E+12,-3.290158,-9.681268,7.1063223,12.45198403,-2.223904363,-9.660457976,-2.252764374,10.53682691
41:48.0,1.42E+12,-3.5905833,-10.413245,4.8771577,12.04635327,-2.265463939,-9.674492776,-2.130172308,10.5795925
41:48.0,1.42E+12,-3.974535,-11.581416,2.9892838,12.60404469,-2.314753443,-9.716306816,-2.033440462,10.6359527
41:48.0,1.42E+12,-0.925226,-12.141402,-2.6764343,12.46727662,-2.310795673,-9.768150016,-2.046942384,10.68887546
41:48.1,1.42E+12,1.0662328,-10.873388,-3.7206628,11.54169618,-2.271050323,-9.787423916,-2.086493136,10.71763137
41:48.1,1.42E+12,-1.1963123,-8.609646,0.82777864,8.731688545,-2.286716746,-9.752764996,-2.017998571,10.67883232
41:48.1,1.42E+12,-1.669628,-7.8607535,2.3893313,8.383794326,-2.315867128,-9.677747006,-1.890876925,10.6010612
41:48.1,1.42E+12,-0.818947,-8.273445,1.0184821,8.376029617,-2.321564282,-9.574997666,-1.772724623,10.48289565
41:48.1,1.42E+12,-0.8202942,-9.656868,-1.5849042,9.820382043,-2.279750238,-9.460348066,-1.708603959,10.351731
41:48.1,1.42E+12,-1.1280541,-9.496102,-2.7099645,9.939434936,-2.210788646,-9.339456446,-1.685045949,10.21731146
41:48.1,1.42E+12,-0.97402453,-9.191636,-2.4634273,9.565739397,-2.118239106,-9.245386066,-1.696673769,10.1066367
41:48.2,1.42E+12,-0.60519147,-8.765173,-2.2050645,9.058522169,-2.031644176,-9.187199086,-1.711558815,10.03263501
41:48.2,1.42E+12,0.11600876,-8.410261,-1.7904267,8.599510212,-1.955371782,-9.158961816,-1.715336957,9.992294037
41:48.2,1.42E+12,0.56627244,-8.660541,-1.8290465,8.869670004,-1.898621794,-9.136727056,-1.720031195,9.96651479
41:48.2,1.42E+12,0.28770173,-9.642947,-2.626139,9.998290113,-1.844602131,-9.116608896,-1.714606477,9.940545361
41:48.2,1.42E+12,-0.48214737,-9.516161,-2.6331742,9.885514283,-1.794177988,-9.101861556,-1.698745457,9.913850661
41:48.3,1.42E+12,-0.943488,-8.72805,-1.8357825,8.968786083,-1.754037462,-9.097266116,-1.689111491,9.898990622
41:48.3,1.42E+12,-1.2560381,-7.7314224,-0.8479866,7.878553504,-1.726240266,-9.090649864,-1.681297739,9.885056914
41:48.3,1.42E+12,-1.364263,-6.837781,-0.2612068,6.977441618,-1.699062784,-9.090128948,-1.660990967,9.874729581
41:48.3,1.42E+12,-1.2464579,-7.1600604,-1.4650035,7.413929962,-1.663170422,-9.119195502,-1.647647715,9.886830247
41:48.4,1.42E+12,-1.0003697,-8.603808,-2.3839426,8.983842939,-1.619566098,-9.187522402,-1.645749665,9.935098473
41:48.4,1.42E+12,-2.0698957,-8.97309,-0.23725662,9.211791523,-1.597277452,-9.266198782,-1.612668458,9.994256284
41:48.4,1.42E+12,-2.2326074,-8.195907,-0.17064515,8.496266658,-1.57091727,-9.332759382,-1.588909863,10.04065214
41:48.4,1.42E+12,-1.5003301,-6.831344,-0.43319917,7.007561115,-1.529375658,-9.371253328,-1.575273222,10.05732649
41:48.4,1.42E+12,-0.49352372,-7.5999956,-0.9327104,7.672903458,-1.474418943,-9.422455854,-1.573551802,10.08922041
41:48.4,1.42E+12,-0.0796344,-10.197844,-1.6762143,10.33499193,-1.419061061,-9.529282722,-1.583733628,10.18093121
41:48.5,1.42E+12,-0.48274612,-10.099348,-0.809816,10.14325765,-1.383575851,-9.639297942,-1.572701568,10.2777878
41:48.5,1.42E+12,-1.0033635,-9.12233,0.11870316,9.178111646,-1.369753593,-9.734470028,-1.547035941,10.36487289
41:48.5,1.42E+12,-0.69859725,-9.146879,-0.5481601,9.189881014,-1.357074958,-9.803186128,-1.542530311,10.43036546
41:48.5,1.42E+12,-0.5828879,-9.501641,-0.6397696,9.540977158,-1.351267036,-9.819750688,-1.540692133,10.44622664
41:48.5,1.42E+12,-0.30446684,-10.163864,-1.1865824,10.237422,-1.353512367,-9.778846748,-1.525675359,10.40370866
41:48.6,1.42E+12,0.42526567,-11.418106,-1.8946102,11.58203537,-1.371106777,-9.745549988,-1.485193543,10.36096086
41:48.6,1.42E+12,0.41403902,-11.371852,-2.52944,11.65712284,-1.409103763,-9.759021968,-1.428006463,10.35009857
41:48.6,1.42E+12,-0.22348526,-12.26744,-3.9944434,12.90331771,-1.439173234,-9.796812388,-1.394305539,10.37017654
41:48.6,1.42E+12,-0.6119275,-14.03676,-4.607419,14.78625701,-1.426374848,-9.879584248,-1.384949993,10.4420281
41:48.6,1.42E+12,-2.0779788,-16.039146,-6.245612,17.33723939,-1.419860394,-10.01017567,-1.431640893,10.57757986
41:48.7,1.42E+12,-4.584367,-15.793208,-5.773943,17.42929309,-1.460970908,-10.14541643,-1.486142557,10.72893224
41:48.7,1.42E+12,-6.3975463,-13.635445,-3.4712815,15.45651171,-1.55136194,-10.24079807,-1.505266787,10.84995098
41:48.7,1.42E+12,-6.1508594,-11.887679,-2.0059786,13.5341765,-1.640238124,-10.29941915,-1.485187541,10.92859816
41:48.8,1.42E+12,-4.1041656,-10.10833,-0.984353,10.95406142,-1.673672602,-10.32206707,-1.442735821,10.9515802
41:48.8,1.42E+12,-2.9431796,-9.922417,-1.9164647,10.52565923,-1.674442002,-10.34297561,-1.428742919,10.9681013
41:48.8,1.42E+12,-2.775678,-10.362501,-3.6054025,11.31745301,-1.675058722,-10.38012537,-1.454591165,11.00982173
41:48.8,1.42E+12,-3.591781,-9.407187,-3.1343322,10.54609389,-1.68634825,-10.39002875,-1.446343317,11.0195791
41:48.8,1.42E+12,-3.6332445,-7.989935,-1.9035915,8.981268702,-1.69520383,-10.34205053,-1.373136555,10.95502053
41:48.8,1.42E+12,-3.0097911,-6.9846253,-1.3268409,7.720384694,-1.695009236,-10.23042765,-1.265965421,10.81842266
41:48.9,1.42E+12,-2.796335,-5.460495,-1.1529025,6.242249535,-1.694407486,-10.05340577,-1.231040051,10.64580139
41:48.9,1.42E+12,-2.9099488,-3.8414617,-0.85367477,4.894220124,-1.669178946,-9.836641548,-1.295957054,10.43474199
41:48.9,1.42E+12,-3.4220338,-3.0897248,-0.9195378,4.701304546,-1.682881448,-9.592193884,-1.236638406,10.20811363
41:48.9,1.42E+12,-3.87589,-3.4126034,-0.73497164,5.216183334,-1.746130919,-9.385701292,-1.195159659,10.0316452
41:48.9,1.42E+12,-3.4861007,-3.6377354,-0.53962785,5.067269003,-1.769051257,-9.24668537,-1.318697756,9.888554996
41:48.9,1.42E+12,-3.3811688,-3.3687446,-0.7345226,4.829106137,-1.770871473,-9.120434902,-1.475514654,9.736097438
41:49.0,1.42E+12,-3.1669643,-2.8906388,-0.6828799,4.341863714,-1.762399093,-8.969982778,-1.586715406,9.582007647
41:49.0,1.42E+12,-2.2923331,-2.6461973,0.25776398,3.510497609,-1.728755055,-8.791278404,-1.641345802,9.400136705
41:49.1,1.42E+12,-2.1427941,-5.6223083,0.20806733,6.020399421,-1.753106417,-8.66089653,-1.58365577,9.271199161
41:49.1,1.42E+12,-0.1924997,-11.982582,-0.27048752,11.98718028,-1.778281067,-8.68308041,-1.514652264,9.280108843
41:49.1,1.42E+12,2.2484744,-14.801371,-3.0029054,15.26937004,-1.709385333,-8.80691491,-1.591265945,9.410862473
41:49.1,1.42E+12,3.1421158,-13.915812,-6.3703027,15.62381105,-1.613150457,-8.92801608,-1.766458625,9.555662808
41:49.1,1.42E+12,2.4397764,-10.563832,-6.8975067,12.850006,-1.547975989,-8.97382382,-1.924778401,9.645142335
41:49.1,1.42E+12,0.7981403,-9.692644,-5.5591397,11.20216095,-1.515607299,-8.97453934,-2.004263111,9.672777914
41:49.1,1.42E+12,-1.377286,-9.801767,-4.552483,10.89479943,-1.520591937,-8.98065264,-2.041113481,9.691885204
41:49.1,1.42E+12,-2.7057734,-9.893526,-3.4281712,10.81459311,-1.555226914,-8.99469044,-2.060408359,9.716862278
41:49.2,1.42E+12,-3.3259337,-8.951086,-2.3174808,9.826214572,-1.609641759,-8.9984087,-2.062656685,9.732216126
41:49.2,1.42E+12,-2.585274,-8.198601,-2.6738896,9.002798765,-1.663667414,-8.9941755,-2.080325943,9.740281897
41:49.2,1.42E+12,-2.1794677,-7.854766,-3.8971457,9.03521848,-1.718582217,-8.97806,-2.121687927,9.743592866
41:49.2,1.42E+12,-2.7322683,-7.750882,-4.9734077,9.606052571,-1.778981617,-8.9402187,-2.168633301,9.735748116
41:49.2,1.42E+12,-4.0351586,-9.839639,-6.221662,12.32112327,-1.850041842,-8.94668826,-2.240403057,9.784460295
41:49.3,1.42E+12,-4.791386,-12.155024,-3.5983672,13.55176132,-1.926999802,-9.01522774,-2.275654751,9.8761198
41:49.3,1.42E+12,-4.574487,-12.648697,1.8500029,13.57711228,-1.99336878,-9.113573232,-2.221694961,9.990090976
41:49.3,1.42E+12,-5.181475,-12.679683,2.6354196,13.94874477,-2.06971302,-9.230411272,-2.163762433,10.12951704
41:49.3,1.42E+12,-2.918032,-17.271982,-8.807086,19.60614793,-2.103144502,-9.432649704,-2.310604083,10.3733614
41:49.4,1.42E+12,1.3244458,-16.906593,-5.250781,17.75268275,-2.056648192,-9.598705404,-2.367940851,10.54873819
41:49.4,1.42E+12,-2.1478834,-9.749376,5.8582177,11.57507884,-2.058207946,-9.614231124,-2.246031365,10.59600394
41:49.4,1.42E+12,-3.969745,-8.988808,7.2057157,12.18523218,-2.092950698,-9.630089144,-2.098504148,10.66978325
41:49.4,1.42E+12,-3.2747402,-11.277248,5.40047,12.92537512,-2.1284389,-9.719007224,-1.981830764,10.78813953
41:49.4,1.42E+12,-2.994373,-12.399016,-0.046403505,12.75554862,-2.178455886,-9.814987632,-1.964104626,10.88979243
41:49.4,1.42E+12,1.1529025,-13.144615,-2.981949,13.52782715,-2.153805148,-9.873923052,-1.99021932,10.95364914
41:49.5,1.42E+12,1.8717078,-11.668535,-0.92118436,11.85354714,-2.106716069,-9.905306792,-1.992446688,10.98785493
41:49.5,1.42E+12,0.21854553,-9.262738,0.43454635,9.275500414,-2.082277889,-9.908114952,-1.986129824,10.9898027
41:49.5,1.42E+12,-1.7580941,-7.620353,0.22064118,7.82364092,-2.103467826,-9.877584432,-1.970753798,10.9624779
41:49.5,1.42E+12,-2.3040087,-7.5299416,-0.8652008,7.921934676,-2.137890242,-9.838150444,-1.975262422,10.93009705
41:49.5,1.42E+12,-1.3769865,-7.9209285,-2.023492,8.290459577,-2.159340635,-9.793291734,-1.992000614,10.8911578
41:49.6,1.42E+12,-0.50070876,-8.914862,-3.203189,9.486089474,-2.177860123,-9.743226854,-2.01817219,10.84923889
41:49.6,1.42E+12,-0.05463638,-9.083561,-3.8064344,9.84901053,-2.187233631,-9.697461034,-2.043712078,10.81307664
41:49.6,1.42E+12,0.10972183,-8.33362,-5.3313136,9.893642701,-2.18056949,-9.618784634,-2.070449482,10.75288314
41:49.6,1.42E+12,0.2694397,-8.621621,-5.6193147,10.29473866,-2.162942146,-9.510481854,-2.090687396,10.66305277
41:49.7,1.42E+12,-0.048349455,-7.9655356,-2.930606,8.487670269,-2.122349559,-9.349009646,-2.024387276,10.48606139
41:49.7,1.42E+12,-0.9298663,-7.2724767,-0.07095245,7.332025841,-2.049259545,-9.17859502,-1.910327465,10.28411605
41:49.7,1.42E+12,-1.0006691,-6.5922914,0.3079097,6.674912204,-1.941322001,-9.037731948,-1.834743641,10.10848406
41:49.7,1.42E+12,-0.16884887,-7.0418067,-1.7410295,7.255807003,-1.82168179,-8.940814502,-1.829444659,9.982916665
41:49.7,1.42E+12,-0.17992584,-8.343799,-1.0820998,8.415598317,-1.743196995,-8.905523882,-1.831399595,9.932147403
41:49.7,1.42E+12,-1.0895842,-9.577833,-0.54621416,9.655072688,-1.706125087,-8.898632202,-1.803994584,9.914735672
41:49.8,1.42E+12,-1.3843213,-9.101673,-0.99108905,9.259538561,-1.678297953,-8.873415642,-1.751708315,9.873577383
41:49.8,1.42E+12,-1.7031583,-7.668104,-0.73691756,7.889462253,-1.640525499,-8.838633982,-1.703760023,9.820444751
41:49.8,1.42E+12,-0.29847932,-8.668175,-0.32811767,8.679516631,-1.573830195,-8.852198782,-1.672250546,9.814409709
41:49.8,1.42E+12,0.15313156,-9.744885,-0.15358062,9.747298084,-1.510571742,-8.907403976,-1.64878534,9.854947977
41:49.9,1.42E+12,-0.6930588,-10.623708,-0.83975375,10.67935806,-1.468506218,-9.010668236,-1.642522365,9.943690147
41:49.9,1.42E+12,-1.0566527,-9.758357,-0.4604425,9.826192221,-1.431440296,-9.129006142,-1.63465772,10.04232959
41:49.9,1.42E+12,-1.3976436,-9.801019,-1.1924204,9.971722393,-1.390952492,-9.263232026,-1.640115372,10.14773795
41:49.9,1.42E+12,-0.83571213,-10.438394,-2.0219953,10.66522147,-1.330148935,-9.403747838,-1.665855845,10.25671871
41:49.9,1.42E+12,-0.5783972,-11.706556,-2.4182212,11.96769779,-1.271994865,-9.56512425,-1.703427712,10.39472728
41:49.9,1.42E+12,-0.11660752,-11.707903,-3.155139,12.1261491,-1.206703639,-9.731907418,-1.75184004,10.54066814
41:50.0,1.42E+12,-0.138013,-11.72407,-3.2289355,12.16136873,-1.146124613,-9.908576042,-1.802761152,10.69705824
41:50.0,1.42E+12,0.46164,-12.890294,-4.0299196,13.51343934,-1.091045151,-10.11345798,-1.888514824,10.89711708
41:50.0,1.42E+12,0.06960525,-15.480658,-5.494025,16.42680516,-1.046797164,-10.31062497,-2.00255667,11.10524519
41:50.1,1.42E+12,-2.3974144,-15.898439,-5.206174,16.90006527,-1.090895458,-10.38894211,-2.1012704,11.20350289
41:50.1,1.42E+12,-4.354894,-13.83483,-3.2370186,14.86088531,-1.222962826,-10.36961129,-2.105952664,11.1953332
41:50.1,1.42E+12,-4.52509,-11.560909,-1.2207115,12.47482236,-1.376306942,-10.32251323,-2.00296084,11.13235343
41:50.1,1.42E+12,-3.9264848,-9.69938,-0.4604425,10.47412347,-1.503632166,-10.30522419,-1.874219556,11.08483577
41:50.1,1.42E+12,-3.1716046,-8.309221,-0.49876282,8.907917474,-1.583027064,-10.27755573,-1.773012018,11.0389509
41:50.1,1.42E+12,-3.208877,-8.812325,-2.0175047,9.5929291,-1.619658884,-10.25776689,-1.722312452,11.0129135
41:50.1,1.42E+12,-3.4618511,-9.38683,-2.7057734,10.36427519,-1.634780438,-10.24763297,-1.707864496,11.00390714
41:50.2,1.42E+12,-3.8737943,-8.631202,-2.5514443,9.798663085,-1.64573765,-10.24123529,-1.712543766,11.00335611
41:50.2,1.42E+12,-3.5929785,-7.2509217,-1.6215779,8.253173625,-1.66589174,-10.2222817,-1.691497532,10.98836361
41:50.2,1.42E+12,-3.2057335,-5.9073157,-1.0313553,6.799764688,-1.686417056,-10.1833327,-1.634181724,10.94365453
41:50.2,1.42E+12,-3.351231,-4.348008,-0.84708846,5.554591042,-1.69879631,-10.11527522,-1.55165534,10.8626253
41:50.2,1.42E+12,-3.648363,-3.773054,-0.54591477,5.276789934,-1.691060398,-9.993943518,-1.438140395,10.72173863
41:50.3,1.42E+12,-3.7133281,-3.8416114,0.017064514,5.342946278,-1.66949924,-9.827675266,-1.365831761,10.55756233
41:50.4,1.42E+12,-3.252287,-3.5964212,-0.064216465,4.849303036,-1.64305524,-9.64662975,-1.404116148,10.38300615
41:50.4,1.42E+12,-3.376828,-3.2590227,-0.26030868,4.700208177,-1.6069623,-9.458216544,-1.462030714,10.19803542
41:50.4,1.42E+12,-3.100203,-2.4809408,-0.3716771,3.988040842,-1.61060572,-9.16239572,-1.293322536,9.885673275
41:50.4,1.42E+12,-2.166894,-2.2329066,0.9196875,3.244553373,-1.680432516,-8.868921992,-1.169913166,9.595510687
41:50.4,1.42E+12,-1.6308587,-8.075108,-0.12753479,8.239134326,-1.670092022,-8.835436632,-1.289628215,9.528791797
41:50.4,1.42E+12,0.95216995,-12.846885,-1.3037888,12.94793215,-1.571653723,-8.912598172,-1.459818305,9.544045797
41:50.4,1.42E+12,2.4656725,-16.50333,-3.5618432,17.06241979,-1.456845469,-9.017119812,-1.639064569,9.62678669
41:50.4,1.42E+12,2.2341042,-12.263398,-6.9609747,14.27716081,-1.352275925,-9.014407452,-1.777355993,9.657218934
41:50.4,1.42E+12,2.4282503,-9.781559,-6.705905,12.10555483,-1.326768969,-8.947146332,-1.851835113,9.628773487
41:50.5,1.42E+12,0.45430526,-9.507778,-5.51558,11.00117532,-1.35511702,-8.903931192,-1.943723026,9.611726051
41:50.5,1.42E+12,-1.4124627,-9.623787,-3.1433134,10.22216935,-1.387737185,-8.911152172,-2.015280221,9.63065943
41:50.5,1.42E+12,-2.8252249,-9.28579,-1.728755,9.858822724,-1.409079801,-8.944460912,-2.054268145,9.671363066
41:50.5,1.42E+12,-4.076024,-8.728499,-1.8917661,9.817303368,-1.444520107,-8.96843206,-2.074799451,9.70927044
41:50.5,1.42E+12,-5.21276,-8.397837,-4.3833346,10.81249996,-1.521235577,-8.97797023,-2.121996303,9.759711247
41:50.6,1.42E+12,-4.8409333,-8.865015,-5.840704,11.66777397,-1.608040067,-8.97697329,-2.174746603,9.803344937
41:50.6,1.42E+12,-3.5884876,-10.576257,-3.547473,11.71831985,-1.678717092,-9.00682721,-2.169567375,9.840731124
41:50.6,1.42E+12,-3.0816417,-14.404097,0.85532135,14.75486701,-1.742544362,-9.12823675,-2.045834676,9.93795561
41:50.6,1.42E+12,-2.6981392,-16.34511,0.6780899,16.5801804,-1.80189594,-9.28270653,-1.919886584,10.06366444
41:50.7,1.42E+12,-1.083447,-17.240847,-5.549859,18.14446465,-1.822597891,-9.468212758,-1.972271644,10.25680033
41:50.7,1.42E+12,-0.18905686,-14.76784,-2.5583298,14.98899237,-1.807781702,-9.618120024,-2.022019191,10.40993966
41:50.7,1.42E+12,-2.304458,-11.022629,3.8080812,11.88740338,-1.83385748,-9.706726776,-1.952015761,10.51418949
41:50.7,1.42E+12,-3.4376016,-10.206376,5.1105227,11.92076583,-1.899232535,-9.770018162,-1.814984717,10.60748866
41:50.7,1.42E+12,-3.3510814,-11.445948,4.359085,12.69807443,-1.962655646,-9.832061142,-1.706161021,10.69313819
41:50.7,1.42E+12,-3.44793,-12.126284,0.9605525,12.64348235,-2.009822562,-9.883030162,-1.676025687,10.75290638
41:50.8,1.42E+12,-0.085472256,-12.17598,-1.2831317,12.2437013,-1.983845581,-9.944516302,-1.68186654,10.81258963
41:50.8,1.42E+12,0.29877868,-10.901081,-0.5008585,10.9166705,-1.943806842,-10.00917584,-1.677145359,10.8731338
41:50.8,1.42E+12,-0.72928345,-9.319321,1.0867401,9.410770547,-1.952422924,-10.02219876,-1.648848204,10.88775888
41:50.8,1.42E+12,-1.0361453,-8.247399,0.7370673,8.344846047,-1.976208462,-9.992249042,-1.631035245,10.85970984
41:50.8,1.42E+12,-1.352737,-7.680678,0.07873627,7.799289155,-1.989402026,-9.933388442,-1.612665445,10.80210846
41:50.9,1.42E+12,-1.4082714,-7.5320373,-0.37332368,7.671648115,-1.9964344,-9.888862048,-1.610923069,10.75901758
41:50.9,1.42E+12,-1.3073813,-7.938143,-1.4853612,8.181054825,-1.994629154,-9.851604528,-1.616781885,10.72320422
41:50.9,1.42E+12,-0.58962387,-8.575816,-2.6572742,8.997409769,-1.989707388,-9.814352968,-1.629487463,10.68984799
41:50.9,1.42E+12,0.18396744,-8.568631,-3.3015344,9.184520163,-1.974460096,-9.751594468,-1.647153727,10.63418444
41:51.0,1.42E+12,0.68273026,-7.9403877,-3.3644037,8.650727697,-1.95847334,-9.676244162,-1.651339021,10.56467601
41:51.0,1.42E+12,0.36658767,-7.2485266,-2.804418,7.780763761,-1.948381327,-9.586733294,-1.642848671,10.47706391
41:51.0,1.42E+12,-0.62989014,-9.298214,-3.1368768,9.833287407,-1.970211929,-9.514891694,-1.624987815,10.40346087
41:51.0,1.42E+12,-1.1728112,-9.207802,-2.45729,9.60194657,-1.995060258,-9.389434574,-1.564253115,10.2669637
41:51.0,1.42E+12,-1.1958632,-7.7751317,-0.6942563,7.897135782,-1.971029234,-9.226968428,-1.474014761,10.08690511
41:51.0,1.42E+12,-0.800685,-6.410719,-0.54351974,6.483350081,-1.899945054,-9.078486208,-1.420144783,9.919354405
41:51.1,1.42E+12,-1.0178833,-6.925798,0.30895752,7.007012138,-1.82980092,-8.985783988,-1.389551403,9.809998201
41:51.1,1.42E+12,-1.3639636,-8.801098,0.12049942,8.906977199,-1.778550496,-8.967818348,-1.377932565,9.778655275
41:51.1,1.42E+12,-1.4471905,-10.270741,-1.7962646,10.52658765,-1.744062214,-9.007048748,-1.4038826,9.811028679
41:51.1,1.42E+12,-1.3232483,-9.444011,-1.0294093,9.591663742,-1.70634964,-9.019682468,-1.384120692,9.811003372
41:51.1,1.42E+12,-1.5786172,-8.577912,0.16525635,8.723526592,-1.668684962,-9.003504108,-1.326700097,9.7781884
41:51.2,1.42E+12,-1.0092014,-9.034014,-0.65099627,9.113489593,-1.611393104,-9.011560348,-1.288691137,9.76448493
41:51.2,1.42E+12,-0.84993255,-9.298813,-0.38529876,9.345521049,-1.556532185,-9.052518174,-1.263965554,9.786331878
41:51.2,1.42E+12,-0.95127183,-9.943822,-0.58977354,10.00661516,-1.511442952,-9.1332483,-1.255133919,9.850468888
41:51.2,1.42E+12,-0.7405101,-10.426718,-2.0377126,10.64974535,-1.459228534,-9.2548225,-1.278946401,9.952371974
41:51.2,1.42E+12,-0.5243596,-10.683434,-1.9857706,10.87906245,-1.396748466,-9.3930301,-1.307743518,10.06441742
41:51.3,1.42E+12,-0.6566844,-10.396031,-2.0489392,10.61634809,-1.335615592,-9.524118492,-1.349063592,10.16988546
41:51.3,1.42E+12,0.13307327,-11.123817,-3.0111382,11.52492804,-1.267908387,-9.674666408,-1.408002027,10.30339796
41:51.3,1.42E+12,0.20642075,-12.73387,-4.4984455,13.50666749,-1.196243412,-9.864163354,-1.492764763,10.47952715
41:51.3,1.42E+12,-1.0762619,-15.189962,-5.8309746,16.30624267,-1.15576459,-10.11834378,-1.601950713,10.72589118
41:51.3,1.42E+12,-3.3525782,-17.285904,-5.619614,18.48302787,-1.179478274,-10.41940373,-1.732736743,11.03066067
41:51.4,1.42E+12,-5.3431387,-15.430662,-4.564159,16.95541236,-1.253723874,-10.56651481,-1.821469228,11.20498623
41:51.4,1.42E+12,-5.4087024,-12.190649,-2.1550684,13.50963747,-1.380941321,-10.55339009,-1.83849482,11.21622034
41:51.4,1.42E+12,-4.473148,-9.989777,-1.5949333,11.06112606,-1.519717731,-10.42311903,-1.799156622,11.09619447
41:51.4,1.42E+12,-2.5021966,-9.33399,-1.0907817,9.724924774,-1.614443747,-10.36453087,-1.681752762,11.00514975
41:51.4,1.42E+12,-2.4089406,-8.997041,-2.8369007,9.736413464,-1.711187565,-10.34884051,-1.604372676,10.95776692
41:51.5,1.42E+12,-2.8714788,-8.514295,-3.036735,9.48474403,-1.777703246,-10.32897085,-1.554795776,10.92743829
41:51.5,1.42E+12,-3.5227745,-7.806566,-2.4671695,8.912874858,-1.819909482,-10.29262643,-1.541272898,10.9012524
41:51.5,1.42E+12,-2.829566,-6.8596354,-1.8817369,7.655192704,-1.819996304,-10.24410333,-1.544332536,10.8571798
41:51.5,1.42E+12,-2.6688,-6.250851,-1.357078,6.930894052,-1.791851824,-10.19455037,-1.533638774,10.79945162
41:51.5,1.42E+12,-3.0749056,-5.0078363,-1.1090437,5.980254742,-1.749094736,-10.12675036,-1.468152956,10.70280671
41:51.6,1.42E+12,-3.5582507,-3.5459762,-0.96579164,5.115451959,-1.723441084,-10.02036958,-1.370654708,10.57176027
41:51.7,1.42E+12,-3.6479142,-3.2702494,-0.7243437,4.952421927,-1.724629616,-9.874249432,-1.314192122,10.43644231
41:51.7,1.42E+12,-3.1787896,-3.2278876,-0.5545967,4.564158102,-1.726572574,-9.650725244,-1.342390483,10.23262813
41:51.7,1.42E+12,-2.9642859,-3.337759,-0.46418473,4.488105781,-1.731895508,-9.390578224,-1.365235976,9.990786642
41:51.7,1.42E+12,-2.9505143,-3.8453536,-0.38649628,4.862268845,-1.769236854,-9.122668356,-1.261968722,9.725142726
41:51.7,1.42E+12,-1.9059864,-4.254902,0.027093658,4.662371634,-1.803575445,-8.912409596,-1.210260252,9.518610311
41:51.7,1.42E+12,-1.283431,-5.9101596,-0.8696915,6.110118242,-1.783154905,-8.810160208,-1.303815706,9.403064608
41:51.7,1.42E+12,-0.4034111,-9.897717,-2.4209156,10.19746903,-1.722471095,-8.803987028,-1.454444472,9.368598672
41:51.7,1.42E+12,1.0457253,-11.814182,-3.913462,12.48934036,-1.634534961,-8.811351708,-1.619895412,9.364423991
41:51.7,1.42E+12,2.5071363,-12.627292,-3.9655535,13.47070341,-1.515433635,-8.821371868,-1.718417532,9.380968412
41:51.8,1.42E+12,2.6014402,-11.336825,-5.535938,12.88168086,-1.461695385,-8.804588768,-1.803473658,9.393728003
41:51.8,1.42E+12,0.83810717,-10.40636,-6.2873755,12.1871179,-1.450908816,-8.794694348,-1.919203998,9.419136951
41:51.8,1.42E+12,-0.9957294,-9.761352,-5.887856,11.44300302,-1.456237735,-8.803534968,-2.05869592,9.459781601
41:51.8,1.42E+12,-1.9670595,-9.80536,-5.0614247,11.20858723,-1.474856019,-8.834694188,-2.17466576,9.517056424
41:51.8,1.42E+12,-2.7860065,-9.827663,-4.2367897,11.05871508,-1.503521409,-8.877633888,-2.26097628,9.582244943
41:51.9,1.42E+12,-3.4585578,-9.498947,-4.0739284,10.89901412,-1.544527137,-8.916972082,-2.334988374,9.646792263
41:51.9,1.42E+12,-4.1016207,-9.132509,-7.3863897,12.44125258,-1.600411925,-8.940859402,-2.453008944,9.731996218
41:51.9,1.42E+12,-4.5165577,-10.270741,-8.500374,14.07635508,-1.678950601,-8.974757902,-2.56987094,9.833575124
41:52.0,1.42E+12,-3.8194573,-10.4124975,-0.255818,11.09386322,-1.759019096,-9.011635232,-2.508956612,9.871761986
41:52.0,1.42E+12,-2.7427464,-11.474239,4.4517426,12.60947384,-1.827528629,-9.082312258,-2.352633686,9.950936908
41:52.0,1.42E+12,-3.4019756,-12.551699,1.5946339,13.10196333,-1.902899895,-9.188375706,-2.264652648,10.0573609
41:52.0,1.42E+12,-2.8211832,-15.193405,-1.5298188,15.52865016,-1.946725756,-9.306279526,-2.232511488,10.17126815
41:52.0,1.42E+12,-1.8562899,-18.272503,-3.4510734,18.68796633,-1.96039533,-9.487573546,-2.252387156,10.35298855
41:52.0,1.42E+12,-1.5383509,-13.492791,-2.3011646,13.77379,-1.967245084,-9.601926732,-2.284525322,10.47052163
