time,time_milisec,gx,gy,gz,resultant,MA_x,MA_y,MA_z,MA_R
00:43.7,1.42E+12,-0.049029328,-0.013856427,0.08526776,0.099330088,0.005563418,-0.071049884,-0.003688164,0.161499171
00:43.7,1.42E+12,-0.04476614,-0.03090998,0.09059701,0.105675221,0.003858058,-0.071327007,0.000489974,0.161088515
00:43.7,1.42E+12,-0.01811988,-0.051160924,0.07780665,0.094866459,0.002152697,-0.071028563,0.0045402,0.15986001
00:43.7,1.42E+12,0.008526376,-0.06608315,0.054358315,0.085991326,0.000767092,-0.069834811,0.007823025,0.157896118
00:43.8,1.42E+12,-0.01279063,-0.019185679,0.028777853,0.036876216,-0.000170858,-0.067084922,0.010125264,0.154991362
00:43.8,1.42E+12,-0.021317273,0.008526376,0.026645726,0.035172716,-0.000725099,-0.061478552,0.011851935,0.150127969
00:43.8,1.42E+12,-0.024514664,-0.010659036,0.053291984,0.059620629,-0.001236708,-0.056341165,0.01377046,0.145902254
00:43.8,1.42E+12,-0.04263428,0,0.093794405,0.103029473,-0.001812265,-0.052461467,0.016882737,0.143881481
00:43.8,1.42E+12,-0.05649044,0.012789832,0.12044066,0.133643938,-0.003411041,-0.051694061,0.021465893,0.14427194
00:43.9,1.42E+12,-0.045831937,0.002131594,0.13429682,0.141918096,-0.004114499,-0.055744281,0.02628353,0.142490666
00:43.9,1.42E+12,-0.043700077,-0.010659036,0.13536288,0.142640881,-0.00351762,-0.062906795,0.030589564,0.138062495
00:43.9,1.42E+12,-0.05222672,-0.02238307,0.112979814,0.126463712,-0.004412932,-0.067532583,0.032913118,0.136410489
00:43.9,1.42E+12,-0.03837109,-0.029844182,0.075675055,0.089942925,-0.004626103,-0.068790287,0.033147604,0.136666701
00:44.0,1.42E+12,-0.01279063,-0.051160924,0.049028795,0.072005993,-0.004519518,-0.067404677,0.032699954,0.135283061
00:44.0,1.42E+12,-0.017053818,-0.040502686,0.022382537,0.049318133,-0.006075656,-0.062139383,0.032230976,0.130006323
00:44.0,1.42E+12,-0.019185679,-0.023448868,0.015987223,0.034256839,-0.008313942,-0.055531112,0.032849165,0.123369168
00:44.0,1.42E+12,-0.017053818,-0.025580462,0.029843649,0.042846658,-0.010104571,-0.051011897,0.035407206,0.118635344
00:44.0,1.42E+12,-0.021317273,-0.058622036,0.052226186,0.081354433,-0.010658812,-0.051054529,0.039798503,0.116727787
00:44.0,1.42E+12,-0.036239497,-0.043700077,0.07460926,0.093752544,-0.0103817,-0.052887791,0.044871952,0.114762338
00:44.1,1.42E+12,-0.03090998,-0.04796353,0.0948602,0.110699524,-0.009337165,-0.054337344,0.049519057,0.113725634
00:44.1,1.42E+12,-0.03837109,-0.061819427,0.10978243,0.131704837,-0.008953462,-0.05414549,0.053270849,0.113954206
00:44.1,1.42E+12,-0.035173167,-0.07034633,0.101255514,0.128212468,-0.009443745,-0.052397497,0.056020749,0.113274341
00:44.1,1.42E+12,-0.0724782,-0.010659036,0.088465154,0.114859862,-0.01155413,-0.04969024,0.058450884,0.112505214
00:44.2,1.42E+12,-0.068214744,0.035172634,0.063950755,0.099900273,-0.014304019,-0.046855086,0.060476005,0.11185356
00:44.2,1.42E+12,-0.054358847,0.008526376,0.05116039,0.075133008,-0.016563626,-0.046279529,0.062224002,0.111919571
00:44.2,1.42E+12,-0.02238307,-0.008526909,0.030909447,0.039103758,-0.017458939,-0.04830464,0.063204589,0.110759698
00:44.2,1.42E+12,-0.024514664,0.019185146,0.00959244,0.032573816,-0.018503473,-0.049562344,0.062351914,0.109388199
00:44.2,1.42E+12,-0.043700077,0.052226186,-0.011724833,0.069099515,-0.01918561,-0.048603084,0.059708604,0.108352243
00:44.2,1.42E+12,-0.02238307,0.013855628,0.014921425,0.030259365,-0.018865849,-0.046876408,0.057022662,0.105552047
00:44.3,1.42E+12,-0.037305295,-0.015988022,0.044765607,0.060425669,-0.019164294,-0.043614904,0.055125453,0.102197225
00:44.3,1.42E+12,-0.11724407,0.02557993,0.06927974,0.13856474,-0.02172234,-0.038498827,0.054571212,0.099967558
00:44.3,1.42E+12,-0.13749501,0.061818894,0.075675055,0.168680667,-0.024600136,-0.034022256,0.055402577,0.100027484
00:44.4,1.42E+12,-0.0937952,0.060753096,0.063950755,0.128756271,-0.026007062,-0.031549479,0.057022668,0.101217647
00:44.4,1.42E+12,-0.069280535,0.07247766,0.04369928,0.109372898,-0.027222135,-0.030398354,0.059047778,0.10220376
00:44.4,1.42E+12,-0.045831937,0.11404561,0.015987223,0.12394579,-0.028309301,-0.027158172,0.060007038,0.103517232
00:44.4,1.42E+12,-0.036239497,0.13429682,-0.006395315,0.139247395,-0.028970133,-0.023278479,0.060177576,0.105070021
00:44.4,1.42E+12,-0.051160924,0.13856028,-0.00106633,0.147707577,-0.030824705,-0.018247666,0.059772547,0.105586099
00:44.4,1.42E+12,-0.07674138,0.14495532,0.019185146,0.165134351,-0.033681179,-0.013472656,0.059580693,0.106522982
00:44.4,1.42E+12,-0.06395155,0.0948602,0.053291984,0.126207345,-0.035684984,-0.011319639,0.059133031,0.107349653
00:44.5,1.42E+12,-0.05649044,0.044765607,0.093794405,0.118289982,-0.035834207,-0.012321531,0.058791955,0.106637164
00:44.5,1.42E+12,-0.05649044,0.010658237,0.123638056,0.136349319,-0.036068693,-0.01389899,0.05900512,0.106345257
00:44.5,1.42E+12,-0.050095126,-0.053292517,0.15454803,0.1709816,-0.036857414,-0.013771084,0.059602004,0.106991638
00:44.5,1.42E+12,-0.061819427,-0.094861,0.17266738,0.206480689,-0.038328284,-0.012087039,0.060731807,0.106845823
00:44.5,1.42E+12,-0.0959268,-0.11511194,0.16200915,0.220680027,-0.040822377,-0.009507677,0.062287951,0.106063532
00:44.6,1.42E+12,-0.087399885,-0.13536341,0.13429682,0.209756117,-0.043209879,-0.007162806,0.064206481,0.105108704
00:44.6,1.42E+12,-0.07141213,-0.13642922,0.095925994,0.181423319,-0.045064457,-0.006118272,0.066103685,0.104939982
00:44.6,1.42E+12,-0.06395155,-0.11404615,0.06288496,0.145089087,-0.046450067,-0.006672513,0.067638513,0.10608974
00:44.7,1.42E+12,-0.05968783,-0.087399885,0.036238696,0.111868763,-0.047537234,-0.008143382,0.068256707,0.108011646
00:44.7,1.42E+12,-0.033041574,-0.0842025,0.018119348,0.092250298,-0.047686456,-0.009656894,0.06778774,0.108865704
00:44.7,1.42E+12,-0.024514664,-0.11617774,0.02131674,0.120634321,-0.047345379,-0.011895175,0.066807165,0.109641979
00:44.7,1.42E+12,-0.040502686,-0.12150726,0.027712055,0.131043656,-0.047174847,-0.014048191,0.06565605,0.11027625
00:44.7,1.42E+12,-0.061819427,-0.04796353,0.02557993,0.082319345,-0.047515912,-0.014389262,0.064355709,0.109809132
00:44.7,1.42E+12,-0.067148946,-0.02238307,0.027712055,0.076012767,-0.048496494,-0.013813705,0.063353817,0.109432059
00:44.7,1.42E+12,-0.069280535,0.030909447,0.020250943,0.078519342,-0.050052632,-0.011873853,0.06267167,0.109282619
00:44.8,1.42E+12,-0.05968783,0.08420196,0,0.103211468,-0.050990576,-0.0098061,0.062096112,0.110609324
00:44.8,1.42E+12,-0.00106633,0.14282346,-0.020251475,0.144256022,-0.050585557,-0.007120159,0.061158168,0.11279099
00:44.8,1.42E+12,0.053291984,0.044765607,-0.002132127,0.069631466,-0.049029424,-0.006011666,0.060049686,0.112991207
00:44.8,1.42E+12,0.018119348,0.081004575,0.011724034,0.083830215,-0.047814351,-0.004391574,0.058408279,0.112607222
00:44.8,1.42E+12,-0.004263721,0.105518706,0.038370293,0.112359495,-0.046769817,-0.002536997,0.056766871,0.112181533
00:44.9,1.42E+12,0.007460579,0.06714814,0.09059701,0.113014827,-0.045703967,-0.001236666,0.055892875,0.111603467
00:44.9,1.42E+12,0.01705302,0.052226186,0.11724327,0.129477274,-0.044488905,2.10E-05,0.055530483,0.111340195
00:44.9,1.42E+12,0.059687298,-0.0937952,0.17160158,0.204468128,-0.042250624,-0.001407204,0.056702918,0.112900284
00:44.9,1.42E+12,0.004263188,-0.105519235,0.1886554,0.21620209,-0.041397939,-0.002920705,0.058962525,0.115425467
00:45.0,1.42E+12,-0.13749501,0.13216496,0.16520654,0.252320541,-0.043892027,0.000745813,0.06128608,0.119031758
00:45.0,1.42E+12,-0.17160238,0.13962607,0.1801285,0.285287737,-0.046982998,0.004348388,0.064440999,0.12375115
00:45.0,1.42E+12,-0.10658503,0.07780665,0.19398439,0.234614976,-0.048730985,0.006373498,0.068000943,0.127758313
00:45.0,1.42E+12,-0.094861,0.06821394,0.13536288,0.178815157,-0.050287128,0.008249386,0.070111327,0.130477683
00:45.0,1.42E+12,-0.058622036,-0.01279063,0.10765083,0.12324303,-0.051033224,0.009166014,0.07121982,0.131315455
00:45.0,1.42E+12,-0.046897735,-0.092729405,0.10978243,0.15116323,-0.051246388,0.008185428,0.071923284,0.132463668
00:45.1,1.42E+12,-0.09699259,-0.092729405,0.09272861,0.163110086,-0.052568041,0.00729011,0.071880652,0.13351188
00:45.1,1.42E+12,-0.14389032,-0.1396266,0.09166281,0.2204588,-0.054678425,0.005733967,0.071518259,0.135286959
00:45.1,1.42E+12,-0.13429762,-0.18972173,0.12150646,0.262286114,-0.056660914,0.003346459,0.071923278,0.137968432
00:45.1,1.42E+12,-0.11937566,-0.14495613,0.12470385,0.225419338,-0.057598864,0.000660517,0.072648052,0.140179621
00:45.1,1.42E+12,-0.11937566,-0.1332313,0.13749447,0.225623263,-0.058622082,-0.002707562,0.074118927,0.142694081
00:45.2,1.42E+12,-0.14389032,-0.1289681,0.12257226,0.228825597,-0.060412711,-0.005457451,0.075547164,0.145767933
00:45.2,1.42E+12,-0.20144603,-0.06395155,0.06608235,0.221443403,-0.06399397,-0.006565944,0.076250622,0.149414726
00:45.2,1.42E+12,-0.21423586,0.001065797,-0.015988022,0.214834254,-0.067788394,-0.006928331,0.075739013,0.153059935
00:45.2,1.42E+12,-0.1310997,0.052226186,-0.05222672,0.150473706,-0.069536387,-0.006928331,0.074928975,0.154687418
00:45.3,1.42E+12,-0.046897735,0.10871663,-0.05542464,0.130730998,-0.07002668,-0.005031111,0.073522054,0.156696851
00:45.3,1.42E+12,-0.01811988,0.14069188,-0.05968783,0.153899877,-0.069642972,-0.001897513,0.071432985,0.158566335
00:45.3,1.42E+12,-0.02238307,0.11084822,-0.058622036,0.127376893,-0.067745752,-0.000192147,0.06887495,0.158342578
00:45.3,1.42E+12,-0.036239497,0.08526776,-0.062885754,0.111975489,-0.065720642,0.00027683,0.066103733,0.157208475
00:45.3,1.42E+12,-0.046897735,0.045831405,-0.075675584,0.100133457,-0.064782692,-2.16E-05,0.063311207,0.156636018
00:45.3,1.42E+12,-0.068214744,0.024514131,-0.06395155,0.09666434,-0.064761376,-0.000980874,0.06115819,0.156381847
00:45.4,1.42E+12,-0.092729405,0.03943609,-0.029844182,0.105093401,-0.065699326,-0.002473065,0.060241562,0.156004799
00:45.4,1.42E+12,-0.04263428,0.04369928,0.003197391,0.06113536,-0.065827222,-0.004285016,0.060433416,0.154442559
00:45.4,1.42E+12,0.050094593,-0.2664626,0.09912392,0.288682069,-0.063802111,-0.012385473,0.062437221,0.157262049
00:45.4,1.42E+12,0.03943609,-0.37624553,0.15987702,0.410702527,-0.061478562,-0.02280949,0.065251058,0.162173412
00:45.4,1.42E+12,-0.046897735,-0.11617774,0.14602113,0.192402794,-0.061137485,-0.027030249,0.067105641,0.163497321
00:45.5,1.42E+12,-0.07141213,0.07993824,0.11724327,0.158857795,-0.061435919,-0.026326796,0.067574619,0.164308677
00:45.5,1.42E+12,-0.054358847,0.20464262,0.036238696,0.214817898,-0.061393287,-0.022447109,0.065826632,0.165878049
00:45.5,1.42E+12,-0.007461112,0.27179158,-0.023448868,0.272903244,-0.060540607,-0.015945427,0.062266694,0.167916482
00:45.5,1.42E+12,0.02131674,0.2472769,-0.06075363,0.255521569,-0.058877884,-0.009102669,0.057598273,0.168897299
00:45.5,1.42E+12,-0.011724833,0.18545748,-0.10338764,0.212652187,-0.057193844,-0.00309128,0.052290338,0.168736743
00:45.6,1.42E+12,0.020250943,0.07247766,-0.1279023,0.148398485,-0.055040828,0.001065541,0.047046355,0.16750959
00:45.6,1.42E+12,0.06714814,-0.10232185,-0.074609786,0.143336157,-0.052269622,0.001747688,0.04363564,0.166747847
00:45.7,1.42E+12,0.053291984,-0.2792532,0.004263188,0.284324744,-0.049924752,-0.001556453,0.042463204,0.16953256
00:45.7,1.42E+12,0.081004575,-0.42101115,0.08420196,0.436923448,-0.047110904,-0.008228678,0.043422469,0.176033654
00:45.7,1.42E+12,0.054358315,-0.45618433,0.13323076,0.47834026,-0.045362906,-0.015668315,0.045724698,0.183755453
00:45.7,1.42E+12,-0.054358847,-0.29097724,0.10338711,0.3135467,-0.04595979,-0.019164305,0.047366105,0.1876137
00:45.7,1.42E+12,-0.08953201,-0.09166361,0.06821394,0.145159705,-0.046940376,-0.018567432,0.048176143,0.187896021
00:45.7,1.42E+12,0.02557993,-0.04796353,0.06501655,0.084746592,-0.045192389,-0.018567432,0.048964875,0.187944566
00:45.7,1.42E+12,0.15454803,0.006394783,0.028777853,0.157334521,-0.040758449,-0.017991874,0.048986191,0.189571001
00:45.7,1.42E+12,0.13749447,0.06927974,-0.067148946,0.167968427,-0.036622949,-0.017224469,0.047238193,0.191359983
00:45.8,1.42E+12,-0.061819427,0.07247766,-0.11404615,0.148597366,-0.036665581,-0.017458955,0.04495727,0.192267701
00:45.8,1.42E+12,-0.13642922,0.07354346,-0.10019025,0.184552591,-0.039372839,-0.018844555,0.043358495,0.193073632
00:45.8,1.42E+12,-0.0959268,0.058621503,-0.06608315,0.130404809,-0.042357215,-0.018567437,0.042079474,0.194289099
00:45.8,1.42E+12,-0.067148946,0.095925994,-0.050095126,0.127358937,-0.044062581,-0.018269008,0.040843091,0.195159674
00:45.8,1.42E+12,-0.04796353,0.17373317,-0.05542464,0.18856194,-0.044936577,-0.016904719,0.038967192,0.196683723
00:45.9,1.42E+12,-0.025580462,0.19718204,-0.0820709,0.215106368,-0.045597398,-0.014304041,0.035513834,0.198725553
00:45.9,1.42E+12,-0.002132127,0.20357683,-0.11724407,0.234934552,-0.045981101,-0.011277028,0.030824087,0.200834699
00:46.0,1.42E+12,0.026645726,0.11724327,-0.11404615,0.165718144,-0.046641932,-0.007056259,0.025111133,0.200059699
00:46.0,1.42E+12,0.11404561,-0.07034633,-0.046897735,0.14196621,-0.044446284,-0.006352801,0.02040007,0.198574982
00:46.0,1.42E+12,0.16094308,-0.11830986,0.04263348,0.204248651,-0.038477522,-0.011362297,0.017948609,0.197613544
00:46.0,1.42E+12,0.07247766,-0.08633409,0.17266738,0.206205263,-0.033595921,-0.0158815,0.017799387,0.196031894
00:46.0,1.42E+12,-0.06075363,-0.11724407,0.2845814,0.313725595,-0.032679293,-0.019782515,0.019611327,0.197614107
00:46.0,1.42E+12,-0.10338764,-0.12150726,0.29843783,0.338405314,-0.032849826,-0.023576939,0.022872826,0.20080591
00:46.0,1.42E+12,-0.062885754,-0.057556238,0.20997214,0.226617824,-0.0329351,-0.024472251,0.024919252,0.202873406
00:46.0,1.42E+12,0.008526376,0.008526376,0.081004575,0.081897127,-0.031826618,-0.022447135,0.024343695,0.201488084
00:46.1,1.42E+12,0.027712055,0.06927974,-0.020251475,0.077315992,-0.029332525,-0.019206952,0.022084093,0.199772202
00:46.1,1.42E+12,0.038370293,0.09272861,-0.057556238,0.115687489,-0.025687313,-0.014559848,0.019099712,0.197676776
00:46.1,1.42E+12,0.04263348,0.019185146,-0.014922224,0.049075006,-0.022148691,-0.010381711,0.016371139,0.193412554
00:46.1,1.42E+12,0.044765607,-0.1300339,0.06821394,0.153511942,-0.018865865,-0.010083266,0.01524134,0.191974406
00:46.1,1.42E+12,0.003197391,-0.22169697,0.12683597,0.255435184,-0.016414404,-0.011852579,0.01502817,0.192570644
00:46.2,1.42E+12,-0.034107372,-0.10445344,0.09912392,0.14798441,-0.014218745,-0.011362286,0.014559204,0.19095382
00:46.2,1.42E+12,-0.050095126,0.056489907,0.061818894,0.097581796,-0.011191727,-0.008953457,0.014473934,0.188476588
00:46.2,1.42E+12,-0.024514664,0.11511141,0.011724034,0.11827535,-0.007397303,-0.006672545,0.015028176,0.18654541
00:46.3,1.42E+12,0.045831405,0.13323076,-0.036239497,0.145479395,-0.003858681,-0.005052453,0.01534792,0.186445524
00:46.3,1.42E+12,0.09166281,0.054358315,-0.033041574,0.111573486,-0.00108747,-0.00613962,0.015795581,0.186062374
00:46.3,1.42E+12,0.05542411,-0.023448868,0.004263188,0.06033122,0.000383409,-0.009422435,0.017074602,0.184191
00:46.3,1.42E+12,0.008526376,-0.01811988,0.030909447,0.036829649,0.001001598,-0.012001797,0.018865231,0.182380056
00:46.3,1.42E+12,-0.049029328,-0.04796353,0.052226186,0.086208757,0.000745802,-0.014666422,0.02116747,0.181864721
00:46.3,1.42E+12,-0.07887298,0.011724034,0.037304495,0.088034228,0.000106297,-0.01534857,0.023427072,0.181622736
00:46.3,1.42E+12,-0.07993878,0.07993824,0,0.113050125,-0.000128184,-0.014240088,0.024706103,0.181950452
00:46.4,1.42E+12,-0.05649044,0.119374864,-0.058622036,0.14449246,0.000596595,-0.012641312,0.024130546,0.182738433
00:46.4,1.42E+12,-0.013856427,0.118309066,-0.11298035,0.164175501,0.001172152,-0.011149116,0.021806991,0.184799236
00:46.4,1.42E+12,0.056489907,-0.0959268,-0.09699259,0.147650341,0.001300059,-0.0077384,0.017884661,0.181978602
00:46.4,1.42E+12,0.045831405,-0.285648,-0.017053818,0.289803606,0.001427965,-0.00592645,0.014346044,0.179560623
00:46.4,1.42E+12,0.001065797,-0.31122845,0.08953121,0.323852006,0.002387236,-0.009827464,0.013216245,0.182189607
00:46.5,1.42E+12,-0.06395155,-0.21103847,0.15987702,0.272374188,0.002536447,-0.015646998,0.01406892,0.184459935
00:46.5,1.42E+12,-0.15454857,-0.008526909,0.13109916,0.202842201,0.000532653,-0.019910389,0.01596613,0.184220421
00:46.5,1.42E+12,-0.1300339,0.17586477,0.041567683,0.222632219,-0.001918803,-0.021828925,0.017266461,0.183215001
00:46.5,1.42E+12,-0.05542464,0.23555261,-0.023448868,0.243118844,-0.003453631,-0.022063411,0.018012556,0.182966946
00:46.6,1.42E+12,0.002131594,0.21103793,-0.05542464,0.218205046,-0.003176502,-0.021551802,0.018971816,0.183078003
00:46.6,1.42E+12,0.05116039,0.190787,-0.07674138,0.211911076,-0.002558313,-0.019185615,0.019995034,0.184348255
00:46.6,1.42E+12,0.06927974,0.15561382,-0.05542464,0.179129099,-0.002515681,-0.014026902,0.020378737,0.185064114
00:46.6,1.42E+12,0.019185146,0.052226186,0.006394783,0.0560048,-0.003197818,-0.007397314,0.020421369,0.180497715
00:46.6,1.42E+12,-0.045831937,0.005328985,0.04263348,0.062821797,-0.005734548,0.001129489,0.01959,0.173015682
00:46.6,1.42E+12,-0.07034633,0.00959244,0.06821394,0.098456908,-0.008228641,0.010445024,0.018289663,0.165418015
00:46.7,1.42E+12,-0.10445344,0.018119348,0.09272861,0.140845401,-0.009230533,0.016626956,0.018076493,0.161963989
00:46.7,1.42E+12,-0.09059781,0.07247766,0.070345536,0.135681498,-0.009251849,0.019909781,0.018119125,0.161774425
00:46.7,1.42E+12,-0.019185679,0.041567683,0.045831405,0.064780246,-0.010147161,0.021700406,0.017735422,0.161375098
00:46.7,1.42E+12,0.013855628,-0.06395155,0.049028795,0.08176553,-0.012961009,0.020293479,0.018140441,0.159863718
00:46.7,1.42E+12,0.00959244,-0.142824,0.047962997,0.15096741,-0.01551905,0.016051404,0.02044268,0.159523698
00:46.8,1.42E+12,0.022382537,-0.24408005,0.053291984,0.250830788,-0.01383501,0.00972025,0.023789443,0.161568366
00:46.8,1.42E+12,0.020250943,-0.31122845,0.063950755,0.318375482,-0.010701407,0.002024812,0.027072263,0.164244824
00:46.8,1.42E+12,-0.014922224,-0.15774596,0.024514131,0.160335284,-0.009081316,-0.002302537,0.028884208,0.164843434
00:46.8,1.42E+12,0,0.040501885,-0.020251475,0.045282722,-0.007738337,-0.00341102,0.029481081,0.163201909
00:46.8,1.42E+12,0.020250943,0.11724327,-0.04263428,0.126387368,-0.006374047,-0.004540818,0.029736889,0.161958418
00:46.9,1.42E+12,0.030909447,0.15241644,-0.05222672,0.164054245,-0.005244249,-0.00543613,0.030333772,0.160937376
00:46.9,1.42E+12,0.037304495,0.15454803,-0.05968783,0.169821542,-0.004455517,-0.006416706,0.031484897,0.159635115
00:46.9,1.42E+12,0.061818894,0.070345536,-0.028778385,0.097970738,-0.003752053,-0.00735466,0.033190252,0.158280167
00:47.0,1.42E+12,0.08953121,-0.036239497,0.026645726,0.100195476,-0.004242341,-0.006672524,0.034661121,0.157444753
00:47.0,1.42E+12,0.063950755,-0.11724407,0.09912392,0.166317235,-0.006182188,-0.006651208,0.03579093,0.156686124
00:47.0,1.42E+12,0.01705302,-0.1300339,0.14175767,0.193118766,-0.007290681,-0.007525204,0.035172736,0.156424394
00:47.0,1.42E+12,0,-0.099124454,0.15241644,0.181814269,-0.006075608,-0.007162812,0.032529437,0.153786168
00:47.0,1.42E+12,0.011724034,-0.010659036,0.12577018,0.126764373,-0.003773374,-0.004945847,0.029076084,0.149553349
00:47.0,1.42E+12,0.04263348,0.11617721,0.06821394,0.141307818,-0.00166299,-0.001471178,0.02624092,0.147847149
00:47.0,1.42E+12,0.08953121,0.16840392,0.00959244,0.190965266,-4.29E-05,0.001726373,0.024812677,0.150028512
00:47.1,1.42E+12,0.11084822,0.11724327,-0.011724833,0.161773867,0.00161983,0.002685643,0.02498321,0.151717669
00:47.1,1.42E+12,0.100189716,0.07887244,0.026645726,0.130264484,0.002856219,0.00240852,0.026667249,0.152009209
00:47.1,1.42E+12,0.045831405,0.054358315,0.07887244,0.106189481,0.002920177,0.003111983,0.028543143,0.153151498
00:47.1,1.42E+12,0.00959244,0.02557993,0.1065845,0.110030011,0.002216714,0.00622426,0.029310554,0.15228186
00:47.1,1.42E+12,0.002131594,-0.020251475,0.13003337,0.131618172,0.002195398,0.01025317,0.029374502,0.14980552
00:47.2,1.42E+12,-0.036239497,-0.010659036,0.11084822,0.117107831,0.002152755,0.012129058,0.029608988,0.149187988
00:47.2,1.42E+12,-0.02238307,0.08633356,0.045831405,0.100274638,0.002706997,0.012725931,0.029289238,0.149241845
00:47.2,1.42E+12,0.005328985,0.070345536,0.030909447,0.077021338,0.003303869,0.011830613,0.029672946,0.148416765
00:47.3,1.42E+12,0.007460579,-0.024514664,0.03410684,0.042660351,0.002536453,0.008675705,0.031079873,0.146360384
00:47.3,1.42E+12,-0.011724833,-0.087399885,0.058621503,0.105890001,0.0004687,0.005840541,0.032913135,0.146246714
00:47.3,1.42E+12,-0.029844182,-0.18972173,0.088465154,0.211449979,-0.001236666,0.002515084,0.034597174,0.149269089
00:47.3,1.42E+12,-0.03837109,-0.34320396,0.13109916,0.369389075,-0.002174615,-0.003986598,0.036600968,0.155920278
00:47.3,1.42E+12,-0.03090998,-0.34320396,0.1065845,0.360700209,-0.001812228,-0.009891407,0.037688134,0.161410107
00:47.3,1.42E+12,-0.074609786,-0.22169697,0.036238696,0.236705323,-0.001726964,-0.014559827,0.037666818,0.164383529
00:47.3,1.42E+12,-0.069280535,-0.051160924,-0.05222672,0.10072171,-0.001513799,-0.01718181,0.036622284,0.16413696
00:47.4,1.42E+12,0.002131594,0.041567683,-0.09805839,0.106526353,-0.000341359,-0.018737954,0.035833557,0.163377638
00:47.4,1.42E+12,0.036238696,0.07674085,-0.10871716,0.137919622,0.000660544,-0.019569318,0.035918821,0.162852521
00:47.4,1.42E+12,0.02557993,0.07993824,-0.10232185,0.132341286,4.23E-05,-0.016052017,0.035812236,0.16254634
00:47.4,1.42E+12,0.024514131,0.050094593,-0.07780718,0.095730706,-0.000384001,-0.009337165,0.034597168,0.158664882
00:47.4,1.42E+12,-0.008526909,0.011724034,-0.03837109,0.041018309,-0.000575855,-0.002878116,0.032039122,0.153008208
00:47.5,1.42E+12,-0.03090998,-0.008526909,0.002131594,0.032135319,8.50E-05,0.001172116,0.028884214,0.14820343
00:47.5,1.42E+12,-0.043700077,-0.03090998,0.014921425,0.055567729,0.002301946,0.000724454,0.026560659,0.145257941
00:47.5,1.42E+12,-0.029844182,-0.0724782,0.01705302,0.080215773,0.00430574,-0.004242405,0.026070366,0.142409612
00:47.5,1.42E+12,-0.039436888,-0.003197924,0.001065797,0.039580687,0.004625495,-0.009017416,0.026560659,0.138338849
