time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
35:52.0,1.42E+12,-2.700235,-9.546248,0.5828879,9.937901098,-2.70421356,-9.3769925,0.170609215,9.772762481
35:52.0,1.42E+12,-2.791994,-9.471404,0.5210664,9.888085478,-2.697256028,-9.38183342,0.172576124,9.775364226
35:52.1,1.42E+12,-2.7984307,-9.587113,0.50130755,9.999762963,-2.690723612,-9.38744674,0.177324251,9.778946098
35:52.1,1.42E+12,-2.896926,-9.590556,0.6637198,10.04049145,-2.689328516,-9.39280858,0.187512065,9.784069088
35:52.1,1.42E+12,-2.8135493,-9.273216,0.7047345,9.716236173,-2.686753872,-9.38896756,0.195101283,9.780046538
35:52.1,1.42E+12,-2.891537,-9.154663,0.9656419,9.648901758,-2.681544704,-9.38176754,0.207983493,9.772458087
35:52.2,1.42E+12,-2.7473867,-9.338779,1.1838881,9.806248922,-2.670755138,-9.3819771,0.22316193,9.770591876
35:52.2,1.42E+12,-2.5738976,-9.376053,1.2548405,9.803567891,-2.65987277,-9.38441106,0.237627848,9.771064001
35:52.2,1.42E+12,-2.497706,-9.352701,1.065634,9.738948972,-2.649481378,-9.38537206,0.249282611,9.76997193
35:52.3,1.42E+12,-2.2305117,-9.509275,1.1114388,9.830401298,-2.636162078,-9.38924,0.262323493,9.771248235
35:52.3,1.42E+12,-2.4783962,-9.499396,1.2804374,9.900529886,-2.623390638,-9.39410488,0.276490035,9.773586503
35:52.3,1.42E+12,-2.5424628,-9.570947,1.2475058,9.981152954,-2.610927554,-9.3996733,0.288066961,9.776415989
35:52.3,1.42E+12,-2.407743,-9.299711,1.3847704,9.705639603,-2.597470538,-9.3980836,0.305811063,9.772835133
35:52.3,1.42E+12,-2.288591,-9.271271,1.357527,9.645568634,-2.579340242,-9.3953084,0.325668769,9.766859253
35:52.3,1.42E+12,-2.2152433,-9.224118,1.4596148,9.59802746,-2.560141166,-9.39470964,0.347957421,9.763025441
35:52.3,1.42E+12,-2.0746856,-9.341025,1.4736855,9.681467727,-2.540193648,-9.39750284,0.369108438,9.762463294
35:52.3,1.42E+12,-1.8890717,-9.497001,1.3338761,9.774499748,-2.511950382,-9.40164622,0.384541344,9.760453684
