time,time_milisec,ax,ay,az,resultant,MA_x,Ma_y,Ma_z,Ma_R,,,
55:31.2,1.42E+12,-5.785918,-18.726208,-15.735727,25.13485264,-3.698747183,-9.399290737,0.128836178,10.93951062,,,
55:31.2,1.42E+12,-4.4795847,-8.643026,-9.945468,13.91692894,-3.667407258,-9.453178661,-0.12584543,11.04255836,,,
55:31.2,1.42E+12,-5.5519547,-5.795947,-5.210066,9.568802973,-3.597701191,-9.358657865,-0.322661663,10.94293767,,,
55:31.2,1.42E+12,-9.1588545,-6.6822543,-1.0394385,11.38497126,-3.611191518,-9.174638494,-0.337868815,10.81091704,,,
55:31.3,1.42E+12,-8.692424,-8.587492,-1.3528867,12.29363885,-3.75735186,-9.124611912,-0.402760405,10.83133555,,,
55:31.3,1.42E+12,-7.344477,-10.002649,3.5232234,12.89990049,-3.888705239,-9.1988178,-0.425778866,10.93262583,,,
55:31.3,1.42E+12,-7.1765265,-10.99763,3.503764,13.59142231,-3.994559606,-9.3080203,-0.496398336,11.02257639,,,
55:31.3,1.42E+12,-4.5011396,-8.982222,2.1969814,10.28432288,-4.029269053,-9.295528953,-0.583847103,10.98934747,,,
55:31.3,1.42E+12,-2.5424628,-6.4822702,3.884572,7.973320742,-4.033188449,-9.183971141,-0.540306015,10.90099003,,,
55:31.4,1.42E+12,-2.560725,-6.5436425,6.1378365,9.330037867,-4.066981443,-9.073824682,-0.380688958,10.84460716,,,
55:31.4,1.42E+12,-3.0573921,-8.460257,5.4021163,10.49316232,-4.08613549,-9.041531641,-0.263742353,10.84918286,,,
55:31.4,1.42E+12,-2.0926483,-11.434571,0.950224,11.66325497,-4.042056747,-9.108613559,-0.237513223,10.89952134,,,
55:31.4,1.42E+12,-0.94019485,-11.899505,-0.8735834,11.96851426,-3.95431777,-9.214975029,-0.260809677,10.97030767,,,
55:31.5,1.42E+12,-1.7781523,-10.458302,0.7590715,10.63551108,-3.893492215,-9.286315457,-0.260916597,11.01454313,,,
55:31.5,1.42E+12,-2.941084,-8.623717,2.0216959,9.33304475,-3.887816264,-9.307259661,-0.237595705,11.03566608,,,
55:31.5,1.42E+12,-3.6796482,-8.296797,0.9846524,9.129413545,-3.922705958,-9.309181192,-0.22664399,11.04957675,,,
55:31.5,1.42E+12,-3.82305,-8.313711,-0.667462,9.174911848,-3.965159515,-9.290457876,-0.235778056,11.04504827,,,
55:31.5,1.42E+12,-3.0376332,-8.458012,-0.51118696,9.0014718,-3.985065058,-9.267659386,-0.234672192,11.02852716,,,
55:31.5,1.42E+12,-2.2924829,-8.308023,-0.14295273,8.619696021,-3.975005366,-9.242655243,-0.231308779,11.00165199,,,
55:31.6,1.42E+12,-1.7877324,-8.745863,0.53169435,8.942527922,-3.946185703,-9.229204641,-0.225360943,10.98135045,,,
55:31.6,1.42E+12,-1.717229,-9.065149,1.3287867,9.321559737,-3.920051274,-9.221570518,-0.205626472,10.96933262,,,
55:31.6,1.42E+12,-1.8040484,-9.234147,0.5574408,9.425221573,-3.913981242,-9.197898314,-0.157362552,10.94214664,,,
55:31.6,1.42E+12,-2.5004003,-9.183104,-0.14130615,9.518475097,-3.914311166,-9.155829682,-0.099943179,10.89377519,,,
55:31.6,1.42E+12,-3.2150145,-9.3806925,-0.24069947,9.919256336,-3.924013442,-9.115401508,-0.096983009,10.85756273,,,
55:31.7,1.42E+12,-3.074307,-10.005493,0.0291893,10.46719187,-3.940500589,-9.085976978,-0.116601396,10.83216944,,,
55:31.7,1.42E+12,-2.5126748,-10.552306,-0.24459137,10.85009316,-3.960445846,-9.046960161,-0.104867633,10.79676213,,,
55:31.7,1.42E+12,-1.371448,-10.694061,-2.1249812,10.98905616,-3.959541603,-8.992836978,-0.096506449,10.74228918,,,
55:31.7,1.42E+12,-1.368604,-11.970457,-0.98255676,12.08843809,-3.94940554,-8.947713467,-0.059618871,10.69157931,,,
55:31.7,1.42E+12,-2.6002429,-11.944262,-0.05269043,12.22413327,-3.963809264,-8.893709447,0.014840575,10.63143235,,,
55:31.8,1.42E+12,-3.3738341,-12.624447,-2.1612058,13.2450077,-3.996536107,-8.844434365,-0.002572194,10.59155215,,,
55:31.8,1.42E+12,-2.8442354,-13.155094,-3.6187248,13.93704927,-3.977812799,-8.851197855,-0.111930496,10.60094504,,,
55:31.8,1.42E+12,-2.950664,-13.587095,-3.7443137,14.39914767,-3.924349485,-8.924991345,-0.296182041,10.63797442,,,
55:31.8,1.42E+12,-2.8538156,-14.249318,-4.229754,15.13532774,-3.843028803,-8.992629253,-0.484863139,10.66444517,,,
55:31.8,1.42E+12,-1.4374608,-14.47969,-0.93286014,14.5807388,-3.695973391,-9.048786967,-0.555116029,10.66031032,,,
55:31.9,1.42E+12,-2.7533743,-12.7195,3.311863,13.42889373,-3.565542581,-9.059842559,-0.450382803,10.62136346,,,
55:31.9,1.42E+12,-4.576433,-10.851384,4.770879,12.70659514,-3.51337453,-9.056136988,-0.283944219,10.6038093,,,
55:31.9,1.42E+12,-6.613547,-11.7335005,2.8136988,13.75975795,-3.530772019,-9.107965957,-0.258301627,10.66092796,,,
55:31.9,1.42E+12,-10.093361,-12.659025,0.05733078,16.1904335,-3.659742605,-9.190697978,-0.308569544,10.7928049,,,
55:31.9,1.42E+12,-9.323213,-12.087065,-3.8788838,15.75008509,-3.785826346,-9.286694276,-0.42326776,10.94664421,,,
55:32.0,1.42E+12,-7.272776,-10.4592,-1.1217673,12.78852991,-3.869676464,-9.391717724,-0.485138081,11.07555137,,,
55:32.0,1.42E+12,-3.974984,-9.742491,4.3595343,11.389564,-3.892725474,-9.500523104,-0.455350024,11.18560365,,,
55:32.0,1.42E+12,-3.43356,-8.757838,1.2855268,9.494295122,-3.902161977,-9.608243994,-0.474131375,11.27570318,,,
55:32.0,1.42E+12,-3.098856,-7.0561767,1.081501,7.782170812,-3.897735466,-9.689045355,-0.484508775,11.3364084,,,
55:32.0,1.42E+12,-2.9779074,-5.4649854,2.0416045,6.549973041,-3.89036406,-9.750570471,-0.477192356,11.37884472,,,
55:32.1,1.42E+12,-3.1591804,-4.6940885,2.9081526,6.361779562,-3.883786919,-9.8200352,-0.457702273,11.42305934,,,
55:32.1,1.42E+12,-3.1573842,-3.6678228,2.600542,5.494071147,-3.874765883,-9.858144729,-0.429713538,11.44930366,,,
55:32.1,1.42E+12,-3.3629067,-3.041076,1.8149757,4.883791714,-3.877225054,-9.842051661,-0.393345289,11.44656455,,,
55:32.2,1.42E+12,-3.3645535,-2.181713,1.7775536,4.38631835,-3.872783272,-9.718115518,-0.262627318,11.32958003,,,
55:32.2,1.42E+12,-3.3178506,-0.77583665,1.6786094,3.798392374,-3.823019407,-9.397124838,0.06856967,10.94296031,,,
55:32.2,1.42E+12,-3.1292427,-0.95097244,0.87747526,3.386217844,-3.768801544,-9.034364928,0.407614614,10.49911062,,,
55:32.2,1.42E+12,-2.7410998,-2.973716,-0.56851774,4.084094439,-3.73332226,-8.918664724,0.598980946,10.29844053,,,
55:32.2,1.42E+12,-3.408562,-8.484806,-6.7946706,11.39200493,-3.689579552,-8.973539398,0.566642076,10.33564874,,,
55:32.2,1.42E+12,-5.709876,-17.18232,-17.091608,24.89895316,-3.619192236,-9.187826453,0.23904678,10.61144428,,,
55:32.2,1.42E+12,-3.7971537,-16.926052,-13.943504,22.25603101,-3.51928876,-9.358001147,-0.017904593,10.81475841,,,
55:32.3,1.42E+12,-4.700675,-8.653056,-7.634424,12.46018272,-3.465333617,-9.330458432,-0.245611683,10.80578458,,,
55:32.3,1.42E+12,-7.9415855,-6.837332,-2.7945387,10.84561366,-3.480947066,-9.245554392,-0.374148473,10.74974767,,,
55:32.3,1.42E+12,-8.451575,-5.641319,-1.068029,10.2173522,-3.561568197,-9.177372698,-0.440781338,10.74838092,,,
55:32.3,1.42E+12,-6.8304462,-8.743169,-0.60549086,11.11146339,-3.649078062,-9.22351349,-0.532415274,10.81242465,,,
55:32.3,1.42E+12,-7.0563264,-10.548564,4.9302974,13.61513045,-3.74082503,-9.305246581,-0.557058929,10.89987551,,,
55:32.4,1.42E+12,-6.166726,-10.722802,2.7860065,12.67946468,-3.804280823,-9.351420969,-0.610448925,10.94449393,,,
55:32.4,1.42E+12,-3.585943,-7.100634,2.7388544,8.413044266,-3.834756226,-9.262973275,-0.573946264,10.8781631,,,
55:32.4,1.42E+12,-3.1252012,-6.3003983,4.384682,8.287782425,-3.879348192,-9.148705792,-0.466634725,10.80304612,,,
55:32.4,1.42E+12,-2.7647507,-6.9466043,5.82349,9.47692954,-3.899482853,-9.077038492,-0.363279245,10.7794016,,,
55:32.5,1.42E+12,-2.897824,-9.419013,3.9722896,10.62517174,-3.898599996,-9.093269022,-0.323471211,10.80577154,,,
55:32.5,1.42E+12,-1.1246114,-12.634776,0.37482056,12.69026421,-3.846456388,-9.181799206,-0.335916758,10.87844196,,,
55:32.5,1.42E+12,-0.49457154,-12.600946,0.8276289,12.63777713,-3.778528256,-9.269293798,-0.305404699,10.94911268,,,
55:32.5,1.42E+12,-1.5396981,-10.278076,0.53019744,10.40627819,-3.747958152,-9.306437961,-0.284151956,10.9777822,,,
55:32.5,1.42E+12,-2.8642936,-8.072863,0.25985962,8.569878754,-3.759627758,-9.301638777,-0.275931296,10.97676552,,,
55:32.5,1.42E+12,-3.8145177,-8.226892,-0.09430389,9.068692876,-3.800990723,-9.291047532,-0.28870677,10.97934032,,,
55:32.6,1.42E+12,-3.7523968,-8.194559,-0.29877868,9.017790619,-3.84252476,-9.27328039,-0.32192239,10.97314095,,,
55:32.6,1.42E+12,-2.726131,-8.0067,-0.15881974,8.459566114,-3.861342772,-9.248230451,-0.336539952,10.95343369,,,
55:32.6,1.42E+12,-2.0441492,-8.322543,0.15702347,8.571343203,-3.852031525,-9.230667981,-0.330451593,10.93410447,,,
55:32.6,1.42E+12,-1.8380278,-8.577463,0.44247985,8.783336845,-3.823929756,-9.214275543,-0.316509158,10.91092244,,,
55:32.6,1.42E+12,-2.3475683,-8.756042,0.38724473,9.073549852,-3.809098354,-9.188776543,-0.309201904,10.88248077,,,
55:32.7,1.42E+12,-2.8437862,-9.253008,0.20372635,9.682292158,-3.815855729,-9.162260257,-0.300052563,10.85864809,,,
55:32.7,1.42E+12,-3.2726445,-9.501342,-0.11091934,10.04977636,-3.854655658,-9.137919053,-0.25894926,10.83947912,,,
55:32.7,1.42E+12,-3.2527359,-9.743388,-0.8228389,10.30490002,-3.893107329,-9.092468665,-0.255689711,10.80308038,,,
55:32.7,1.42E+12,-2.6298811,-10.374027,-1.5673906,10.81634985,-3.893712191,-9.060423053,-0.28660196,10.77435011,,,
55:32.8,1.42E+12,-2.1056712,-11.047177,-1.7522562,11.38175613,-3.867831315,-9.028233869,-0.27825605,10.73632457,,,
55:32.8,1.42E+12,-1.9501446,-11.457923,-0.25162673,11.62541954,-3.849584564,-8.993597726,-0.209539762,10.68914845,,,
55:32.8,1.42E+12,-1.8452128,-11.86328,0.49666718,12.01619328,-3.827024336,-8.958417828,-0.122989132,10.64051673,,,
55:32.8,1.42E+12,-1.8627264,-12.558734,-0.24459137,12.69847921,-3.806798025,-8.923916114,-0.041659283,10.59078512,,,
55:32.8,1.42E+12,-1.705254,-13.053605,-1.7266594,13.27726807,-3.812263193,-8.894812339,-0.057859268,10.56418368,,,
55:32.8,1.42E+12,-2.4391778,-13.620326,-2.9147387,14.14067079,-3.805851019,-8.913196543,-0.184932772,10.57870974,,,
55:32.9,1.42E+12,-3.080444,-14.501843,-4.144731,15.39387478,-3.775320631,-8.987695706,-0.366883996,10.63355218,,,
55:32.9,1.42E+12,-2.4556434,-13.904585,-3.010839,14.43720264,-3.690465456,-9.032003553,-0.485752114,10.64737759,,,
55:32.9,1.42E+12,-2.8000772,-12.643907,0.7367679,12.97118512,-3.541622929,-9.031695022,-0.471886051,10.58167864,,,
55:32.9,1.42E+12,-4.11629,-10.659932,4.6291237,12.32910296,-3.435359195,-9.002569859,-0.298253245,10.51186268,,,
55:33.0,1.42E+12,-5.5678215,-9.968969,4.42899,12.24732345,-3.400564205,-8.992565145,-0.184972483,10.50081765,,,
55:33.0,1.42E+12,-7.8790154,-11.529774,2.0145109,14.109317,-3.480238315,-9.029040308,-0.232830104,10.55632281,,,
55:33.0,1.42E+12,-10.159074,-12.038416,-1.4238391,15.81637007,-3.617493703,-9.095990879,-0.288123286,10.68534475,,,
55:33.0,1.42E+12,-7.943382,-11.556418,-4.1854463,14.63441408,-3.71636158,-9.187832539,-0.395612006,10.82518645,,,
55:33.0,1.42E+12,-5.5036054,-9.581875,3.7094362,11.65598206,-3.767906438,-9.271850694,-0.361574624,10.92939071,,,
55:33.0,1.42E+12,-3.189717,-9.744885,1.1620336,10.31927324,-3.768529633,-9.374928173,-0.397209706,11.01015589,,,
55:33.1,1.42E+12,-3.3419504,-7.9646373,0.920885,8.686317343,-3.772296291,-9.462618265,-0.43148842,11.07530377,,,
55:33.1,1.42E+12,-3.0285022,-6.2930636,1.7935703,7.210504107,-3.765471709,-9.528985359,-0.431925265,11.1227877,,,
55:33.1,1.42E+12,-3.2183075,-4.9422727,2.4724085,6.395026692,-3.762487097,-9.585323312,-0.417744553,11.16378175,,,
55:33.1,1.42E+12,-3.437751,-3.5604959,2.7455904,5.659817103,-3.764934044,-9.642153093,-0.39596943,11.20177001,,,
55:33.1,1.42E+12,-3.4817595,-3.4334102,2.121688,5.330339087,-3.772128264,-9.692815088,-0.370577334,11.24144595,,,
55:33.2,1.42E+12,-3.5375936,-2.8273206,1.6576529,4.822460305,-3.78838324,-9.689827427,-0.32514528,11.25651464,,,
55:33.2,1.42E+12,-3.2967443,-1.6977695,1.4355148,3.976386173,-3.786101246,-9.551316478,-0.157182312,11.10517548,,,
55:33.2,1.42E+12,-2.8951294,-1.2591815,0.9286688,3.290856732,-3.728657438,-9.226354467,0.210578439,10.66419392,,,
55:33.2,1.42E+12,-2.5625212,-2.4691155,-0.11870316,3.560496692,-3.703460856,-8.931314947,0.492717231,10.28265241,,,
55:33.2,1.42E+12,-2.8322604,-5.624254,-3.3096175,7.113894856,-3.665329946,-8.869502661,0.580978588,10.17354449,,,
55:33.3,1.42E+12,-4.884343,-14.322516,-13.298196,20.14530437,-3.602937242,-9.022261518,0.366618235,10.3633341,,,
55:33.3,1.42E+12,-4.0222855,-18.865868,-17.82164,26.26234202,-3.512543578,-9.292150273,0.024707807,10.69078287,,,
55:33.3,1.42E+12,-3.2078292,-12.507541,-10.0312395,16.35097905,-3.438612619,-9.368974192,-0.16765441,10.79771176,,,
55:33.3,1.42E+12,-4.493356,-7.447613,-5.0097823,10.03768431,-3.386307101,-9.305689478,-0.37051318,10.72470265,,,
55:33.3,1.42E+12,-7.063811,-5.27039,-1.2014017,8.894818865,-3.404614958,-9.194415763,-0.451888857,10.64746499,,,
55:33.4,1.42E+12,-6.524033,-5.6503,-1.2412189,8.71949087,-3.464575978,-9.16481711,-0.533114843,10.653719,,,
55:33.4,1.42E+12,-6.2686644,-8.847053,4.228407,11.63812381,-3.528728289,-9.216789655,-0.536304129,10.72209331,,,
55:33.4,1.42E+12,-9.82467,-14.153518,4.5767326,17.82674097,-3.672808274,-9.363869527,-0.561748157,10.89249763,,,
55:33.5,1.42E+12,-3.5747163,-13.88812,0.5266049,14.35046294,-3.686622403,-9.455075792,-0.632068253,10.96852398,,,
55:33.5,1.42E+12,-2.3391857,-7.734865,2.9457242,8.601000952,-3.711409633,-9.355077608,-0.579600832,10.88506963,,,
55:33.5,1.42E+12,-2.7008336,-4.8644342,6.12152,8.272256605,-3.75643539,-9.197189612,-0.471562238,10.79597737,,,
55:33.5,1.42E+12,-3.9166055,-4.901258,6.5716343,9.085620837,-3.804943704,-9.087458633,-0.348267608,10.76902518,,,
55:33.5,1.42E+12,-4.4563828,-9.820179,3.9830673,11.49609013,-3.83743532,-9.123118143,-0.272283778,10.82874378,,,
55:33.5,1.42E+12,-1.5491285,-13.545332,1.3985417,13.70517191,-3.791202888,-9.231657735,-0.241817542,10.9233658,,,
55:33.5,1.42E+12,-0.065413974,-11.6932335,-1.431623,11.78072719,-3.71595834,-9.303059255,-0.264936813,10.97975226,,,
55:33.6,1.42E+12,-1.5521224,-8.99734,0.540526,9.146222137,-3.691998981,-9.323276398,-0.250664451,10.99376565,,,
55:33.6,1.42E+12,-3.1304402,-7.8406954,0.17034577,8.444239331,-3.714168185,-9.313442773,-0.250392568,10.99117169,,,
55:33.6,1.42E+12,-3.6935692,-7.415879,0.1950444,8.287083751,-3.752036377,-9.289736978,-0.255442271,10.98104408,,,
55:33.6,1.42E+12,-3.4440382,-8.004155,0.728535,8.744064251,-3.774413314,-9.274392345,-0.248477163,10.97431988,,,
55:33.6,1.42E+12,-2.6610165,-8.892109,0.42661285,9.291534308,-3.77068332,-9.267027059,-0.243928459,10.96634523,,,
55:33.7,1.42E+12,-2.262096,-9.108259,0.29159364,9.389488121,-3.750059881,-9.259004957,-0.235713909,10.95286996,,,
55:33.7,1.42E+12,-2.2547612,-9.2537565,-0.13247451,9.52541374,-3.72969305,-9.249012478,-0.221624839,10.93696208,,,
55:33.7,1.42E+12,-2.740052,-9.158405,-0.45759842,9.570457848,-3.731941436,-9.224203865,-0.198976019,10.91153571,,,
55:33.8,1.42E+12,-3.3340168,-8.855885,0.14355148,9.463771668,-3.757009714,-9.17948362,-0.160286067,10.87239317,,,
55:33.8,1.42E+12,-3.3421001,-9.161998,0.34952316,9.758791261,-3.785416969,-9.132628008,-0.148017702,10.83429872,,,
55:33.8,1.42E+12,-2.3710694,-9.681717,-0.30970597,9.972639167,-3.796148736,-9.088106314,-0.164474297,10.79259353,,,
55:33.8,1.42E+12,-1.0591974,-10.857223,-1.2976515,10.98567658,-3.779750185,-9.0533816,-0.18596532,10.75763837,,,
55:33.8,1.42E+12,-0.6502478,-12.298126,-0.7677534,12.33921272,-3.758219446,-9.037963661,-0.166395809,10.73849439,,,
55:33.8,1.42E+12,-1.142574,-12.441228,-0.33096176,12.49796644,-3.731758144,-9.013900437,-0.113665668,10.70496981,,,
55:33.8,1.42E+12,-2.4078927,-12.066258,-0.6902147,12.3235111,-3.718032608,-8.96419462,-0.043165335,10.64230933,,,
55:33.9,1.42E+12,-3.2706985,-12.383299,-1.7537531,12.92745964,-3.734666385,-8.933147967,-0.017510521,10.61149824,,,
55:33.9,1.42E+12,-3.1784904,-13.25793,-2.566563,13.87309463,-3.742389104,-8.945679049,-0.084925437,10.62990456,,,
55:33.9,1.42E+12,-3.0991552,-14.201268,-4.1641903,15.12022674,-3.72163125,-9.017951212,-0.264380825,10.68686627,,,
55:33.9,1.42E+12,-2.0520828,-13.966557,-3.595972,14.56731866,-3.649881481,-9.099534641,-0.42815556,10.73421311,,,
55:33.9,1.42E+12,-2.0348685,-14.261593,1.3693525,14.47096579,-3.530613177,-9.155286049,-0.441322058,10.7415937,,,
55:34.0,1.42E+12,-3.6068995,-11.066487,5.248236,12.76796145,-3.39689533,-9.135450763,-0.30515726,10.67938128,,,
55:34.0,1.42E+12,-4.7178893,-10.519974,4.373904,12.33123549,-3.331068948,-9.114298845,-0.130476641,10.63237763,,,
55:34.0,1.42E+12,-7.25152,-12.061618,1.6657361,14.17186818,-3.366740675,-9.164905845,-0.172184807,10.68372225,,,
55:34.0,1.42E+12,-9.8888855,-12.694352,-1.5096108,16.16216427,-3.503458399,-9.225099049,-0.226708162,10.80296492,,,
55:34.0,1.42E+12,-7.4856334,-12.178675,-3.5595977,14.73178767,-3.588023359,-9.311099818,-0.318146584,10.92634187,,,
55:34.1,1.42E+12,-5.8899517,-9.963132,2.807412,11.90953788,-3.646420287,-9.385999173,-0.297455937,11.02224052,,,
55:34.1,1.42E+12,-2.8413913,-10.166409,2.3285577,10.80978989,-3.63872812,-9.4926142,-0.300391668,11.11233772,,,
55:34.1,1.42E+12,-3.0915213,-8.0999565,0.25566834,8.673647765,-3.631662208,-9.585256253,-0.351206404,11.17384447,,,
55:34.1,1.42E+12,-2.8801606,-5.984854,1.8881736,6.904998336,-3.619384679,-9.637326535,-0.355972004,11.20598038,,,
55:34.1,1.42E+12,-3.1365774,-4.677623,2.5394692,6.177959091,-3.611200675,-9.675087808,-0.337975753,11.23364362,,,
55:34.2,1.42E+12,-3.2513888,-3.7564385,3.328628,5.98014412,-3.610275053,-9.717101461,-0.299340789,11.27453664,,,
55:34.2,1.42E+12,-3.4688864,-3.2379167,2.4604335,5.345185724,-3.621984379,-9.757483812,-0.268080285,11.31646172,,,
55:34.2,1.42E+12,-3.7899687,-2.5719516,1.9270926,4.969153214,-3.647034328,-9.759582508,-0.226329351,11.34520981,,,
55:34.2,1.42E+12,-3.8365219,-1.2678635,1.695075,4.381741366,-3.667529461,-9.67067658,-0.12419277,11.28945157,,,
55:34.3,1.42E+12,-3.522475,-0.4020639,1.0174342,3.688449248,-3.639736236,-9.38658572,0.167962949,10.95359739,,,
55:34.3,1.42E+12,-2.883304,-1.8480569,0.19863693,3.430482895,-3.616491716,-9.039283453,0.535723702,10.48764108,,,
55:34.3,1.42E+12,-2.740651,-5.191504,-1.9905607,6.198807433,-3.606957467,-8.889976576,0.699819188,10.2804539,,,
55:34.3,1.42E+12,-5.056635,-13.207635,-12.439732,18.83502355,-3.618452957,-9.007528045,0.548187561,10.45999144,,,
55:34.3,1.42E+12,-4.735253,-18.714233,-18.336868,26.62491063,-3.570931365,-9.281892188,0.198484168,10.82183005,,,
55:34.3,1.42E+12,-3.2260914,-12.131672,-10.813213,16.56836463,-3.503626434,-9.414165086,0.003137349,10.98201114,,,
55:34.4,1.42E+12,-5.0807347,-6.7636847,-4.595893,9.627228484,-3.479382971,-9.371647365,-0.176950406,10.94097246,,,
55:34.4,1.42E+12,-7.797136,-4.8713202,-1.3019925,9.28548732,-3.438004726,-9.182214757,-0.296924388,10.76666116,,,
55:34.5,1.42E+12,-6.7231193,-5.129234,0.6822812,8.483801164,-3.502257848,-9.003461982,-0.29374732,10.64693337,,,
55:34.5,1.42E+12,-7.7733355,-7.571106,5.857619,12.33118369,-3.613158865,-9.000119961,-0.234320896,10.72305955,,,
55:34.5,1.42E+12,-10.637329,-14.5172615,3.1680121,18.27402392,-3.775128159,-9.197116437,-0.294596567,10.92717725,,,
55:34.5,1.42E+12,-1.8363812,-13.269007,1.2784914,13.45635103,-3.732674602,-9.367886824,-0.402619892,11.01637583,,,
55:34.5,1.42E+12,-1.4278808,-7.8049197,3.9977367,8.8846786,-3.670868438,-9.326759084,-0.402320516,10.96308171,,,
55:34.5,1.42E+12,-2.5776398,-4.8413825,6.7177305,8.672434175,-3.691858465,-9.149127461,-0.293765643,10.86037278,,,
55:34.5,1.42E+12,-3.4117053,-6.2924647,6.8008075,9.873491161,-3.760150124,-9.03890769,-0.125756857,10.8214496,,,
55:34.5,1.42E+12,-3.18822,-10.652897,3.225792,11.57819914,-3.793539871,-9.072694567,-0.07095551,10.87108178,,,
55:34.6,1.42E+12,-0.76760375,-13.213173,-0.882415,13.26483368,-3.745318719,-9.182336967,-0.092440424,10.96946126,,,
55:34.6,1.42E+12,-0.65638506,-11.314372,-0.549657,11.34671661,-3.68333537,-9.261898049,-0.107638411,11.03190274,,,
55:34.6,1.42E+12,-2.427053,-9.047336,0.7740404,9.399149616,-3.66258057,-9.283187457,-0.10670973,11.04527183,,,
55:34.6,1.42E+12,-3.9161563,-7.9430823,-0.14669494,8.857220557,-3.688195668,-9.263819565,-0.118409889,11.03640829,,,
55:34.6,1.42E+12,-4.6461883,-7.4351883,-0.3980223,8.776531919,-3.736850612,-9.229675265,-0.132483683,11.02389898,,,
55:34.7,1.42E+12,-3.8239481,-7.641759,0.047151946,8.545249147,-3.768874835,-9.196777357,-0.128817837,11.00389562,,,
55:34.7,1.42E+12,-2.6470954,-8.757239,0.32033387,9.154177339,-3.766977761,-9.188590296,-0.112941668,10.9954001,,,
55:34.7,1.42E+12,-1.902843,-9.221574,0.26824218,9.419670503,-3.737770133,-9.196053337,-0.11039696,10.99450007,,,
55:34.7,1.42E+12,-1.8049465,-8.714278,0.44098297,8.910159309,-3.706399651,-9.186916194,-0.108530433,10.97718105,,,
55:34.7,1.42E+12,-2.2406905,-8.918155,0.6933582,9.221438506,-3.703738857,-9.171333296,-0.088059736,10.96185043,,,
55:34.8,1.42E+12,-2.7499316,-9.124725,0.6887178,9.554949625,-3.738243637,-9.135976194,-0.047521587,10.93265192,,,
55:34.8,1.42E+12,-2.647245,-9.343121,-0.46373567,9.721978548,-3.778998682,-9.075669969,-0.041317144,10.87923898,,,
55:34.8,1.42E+12,-2.1631517,-9.880803,-1.9763402,10.30608625,-3.799826798,-9.023416398,-0.074896295,10.83450673,,,
55:34.8,1.42E+12,-1.2591815,-11.032957,-2.106719,11.30265204,-3.776383712,-9.002328622,-0.103804546,10.81367287,,,
55:34.8,1.42E+12,-1.6772621,-11.793824,-0.07304809,11.9127171,-3.743864602,-8.99029852,-0.069504444,10.79296384,,,
55:34.9,1.42E+12,-2.6351202,-11.51241,0.45086244,11.81874441,-3.732775414,-8.954675663,-0.007924333,10.75103832,,,
55:34.9,1.42E+12,-3.0374835,-12.340338,-0.9913884,12.7472781,-3.731516808,-8.9166975,0.056826726,10.7026108,,,
55:34.9,1.42E+12,-2.2540128,-13.282479,-1.9538869,13.61332054,-3.735637829,-8.902736724,0.090338667,10.68314145,,,
55:34.9,1.42E+12,-2.0445983,-14.332695,-1.8676661,14.59776369,-3.735836396,-8.904187786,0.024277063,10.68572916,,,
55:34.9,1.42E+12,-2.346221,-15.02755,-3.7796402,15.67219487,-3.710108263,-8.985025806,-0.159965309,10.74499923,,,
55:35.0,1.42E+12,-1.6810043,-14.382242,-2.74589,14.73820112,-3.648131019,-9.063847602,-0.305267227,10.79412098,,,
55:35.0,1.42E+12,-2.444267,-13.109139,0.82583266,13.36061249,-3.550023814,-9.085225582,-0.322408114,10.77756474,,,
55:35.0,1.42E+12,-3.9219942,-10.406509,4.0968304,11.85164492,-3.428250523,-9.038534908,-0.207990946,10.68959496,,,
55:35.0,1.42E+12,-5.322781,-9.825867,3.7567377,11.78951814,-3.384110678,-8.990518418,-0.058677979,10.62954864,,,
55:35.1,1.42E+12,-8.396789,-11.871963,0.8003856,14.56331652,-3.435270623,-9.029474153,-0.099637701,10.68370739,,,
55:35.1,1.42E+12,-10.017768,-12.607083,-3.0400283,16.38706775,-3.58172729,-9.079283827,-0.209200681,10.79752939,,,
55:35.1,1.42E+12,-7.533085,-11.869417,-3.8502932,14.57584259,-3.672371447,-9.156211592,-0.292995814,10.91798234,,,
55:35.1,1.42E+12,-4.0420446,-10.889405,5.7146664,12.94506384,-3.696083366,-9.256304469,-0.214904125,11.04124899,,,
55:35.1,1.42E+12,-2.305805,-10.018517,1.6643889,10.41429834,-3.679128827,-9.365302306,-0.232762906,11.12770489,,,
55:35.1,1.42E+12,-2.782414,-7.2426887,0.5840854,7.780714815,-3.669557912,-9.436450269,-0.28877398,11.16445123,,,
55:35.2,1.42E+12,-2.4797432,-5.9812617,2.0255878,6.784366131,-3.649371317,-9.492436902,-0.297648382,11.19382226,,,
55:35.2,1.42E+12,-2.7137067,-4.565057,2.7014322,5.958329078,-3.627406786,-9.533112522,-0.281845533,11.21400952,,,
