time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
55:30.0,1.42E+12,-0.43699864,-0.75781953,-0.61392975,1.068722597,-0.080939675,0.169730853,-0.034042237,1.706830065
55:30.0,1.42E+12,-0.16947025,-0.6864077,-0.45618433,0.841415379,-0.112458376,0.162074134,-0.054924203,1.692991704
55:30.0,1.42E+12,0.2472769,-0.76741225,-0.14708772,0.819574416,-0.083963204,0.119200859,-0.049594957,1.672843196
55:30.1,1.42E+12,0.78446525,-1.0871674,0.16840392,1.351176733,-0.05187894,0.086964331,-0.040285084,1.680571765
55:30.1,1.42E+12,1.6009066,-1.4527539,0.3378739,2.188048127,-0.023775301,0.07493545,-0.033128665,1.70702227
55:30.1,1.42E+12,2.1881895,-1.3610908,0.5585051,2.636791497,0.013899227,0.067626767,-0.024014561,1.739087221
55:30.1,1.42E+12,0.3794424,0.3581254,0.48282978,0.710883207,0.014725812,0.0818091,-0.021665343,1.741290138
55:30.2,1.42E+12,-1.2470449,1.112747,-0.38264033,1.714567144,-0.021382577,0.070084751,-0.038349156,1.739159478
55:30.2,1.42E+12,-0.27712163,-0.32188722,-0.1406924,0.447439528,-0.0514439,0.020250822,-0.045135793,1.698463041
55:30.2,1.42E+12,0.28671354,-0.9251582,-0.00106633,0.96856775,-0.07173855,-0.025972262,-0.047637278,1.680317183
55:30.2,1.42E+12,0.5158711,-0.6928027,0.1801285,0.882351885,-0.091685175,-0.07321769,-0.050051755,1.652916838
55:30.2,1.42E+12,0.5649004,0.614995,0.31229344,0.891548375,-0.118744707,-0.084115466,-0.053053545,1.624994714
55:30.2,1.42E+12,0.95606685,1.9814148,0.35599354,2.22863183,-0.150437431,-0.05066083,-0.056881904,1.617621534
55:30.3,1.42E+12,1.5433503,1.4154485,0.37304708,2.127108067,-0.165098313,-0.023579537,-0.06395132,1.61256146
55:30.3,1.42E+12,1.5049797,1.1756322,0.36345437,1.944009786,-0.1643805,-0.015270252,-0.065517471,1.617214685
55:30.3,1.42E+12,1.6030382,1.6787132,0.33467653,2.345169047,-0.165620364,0.007047335,-0.064364616,1.628636606
55:30.3,1.42E+12,2.0112586,0.73223853,0.52120036,2.202948986,-0.154940111,0.024514221,-0.056229348,1.643021747
55:30.3,1.42E+12,1.880159,-0.5819545,0.68747264,2.084775176,-0.140779533,0.021207906,-0.043504412,1.659852848
55:30.4,1.42E+12,1.2907442,-0.9880431,0.45192006,1.687151889,-0.142693702,-0.002915104,-0.035521413,1.665725719
55:30.4,1.42E+12,1.4303705,0.087399356,0.15561382,1.441462478,-0.140605502,-0.009136183,-0.03619573,1.66662186
55:30.4,1.42E+12,1.6136967,-0.20784108,-0.062885754,1.628241251,-0.133644845,-0.024036331,-0.041873025,1.671435591
55:30.4,1.42E+12,1.5667992,0.056489907,-0.3176235,1.599667319,-0.128272086,-0.036761273,-0.051204649,1.673941881
55:30.4,1.42E+12,1.4975189,0.48709324,-0.17693137,1.584653713,-0.123356123,-0.040198093,-0.057817267,1.677201393
55:30.5,1.42E+12,1.3834728,0.40182492,0.031975243,1.44100058,-0.11861418,-0.041503222,-0.062646219,1.680681064
55:30.5,1.42E+12,1.3482999,0.20997214,0.18332589,1.37681128,-0.113350192,-0.044113462,-0.065735007,1.684502442
55:30.5,1.42E+12,1.3323123,0.07354346,0.2899109,1.365471726,-0.110196141,-0.048942409,-0.067409914,1.686380251
55:30.5,1.42E+12,1.2726245,0.15561382,0.34640083,1.328074664,-0.109282557,-0.049855993,-0.068345248,1.68686203
55:30.5,1.42E+12,1.2012126,0.12150646,0.34000605,1.254304446,-0.110631182,-0.048681387,-0.069302334,1.685386969
55:30.6,1.42E+12,1.1404591,0.18332589,0.31229344,1.196571157,-0.107433638,-0.048420364,-0.069759132,1.688315987
55:30.6,1.42E+12,1.1042204,0.2494085,0.30803028,1.173196465,-0.094230152,-0.053227571,-0.069258833,1.697476638
55:30.6,1.42E+12,1.2843488,0.14495532,0.3240183,1.332498309,-0.072543369,-0.058317552,-0.068084215,1.713955231
55:30.6,1.42E+12,1.3131267,0.05116039,0.26433045,1.340443845,-0.044657262,-0.063385781,-0.068345244,1.732913115
55:30.6,1.42E+12,0.62139034,0.60007334,0.2845814,0.909505658,-0.023449021,-0.05788251,-0.066626836,1.739859846
55:30.7,1.42E+12,0.063950755,0.6128634,0.381574,0.724768904,-0.005699351,-0.045940646,-0.060209982,1.738139807
55:30.7,1.42E+12,-0.16094388,0.17479898,0.46364436,0.520983405,0.023557142,-0.038327429,-0.051639674,1.715968383
55:30.7,1.42E+12,-0.45725012,-0.22915809,0.33254492,0.610063297,0.06893189,-0.043939459,-0.043808942,1.673694314
55:30.7,1.42E+12,-0.80471724,0.09272861,0.17373317,0.828463425,0.12148482,-0.041807757,-0.031540798,1.621076255
55:30.7,1.42E+12,-1.4047909,-0.092729405,0.010658237,1.407888424,0.168034179,-0.026842357,-0.01537903,1.571092486
55:30.8,1.42E+12,-2.3736484,-0.17266817,-0.03090998,2.3801211,0.192352953,-0.010028033,0.005415922,1.541137372
55:30.8,1.42E+12,-3.1634429,-0.2632652,-0.2845822,3.187109439,0.189503441,-0.008570643,0.021294912,1.540414478
55:30.8,1.42E+12,-3.4853296,-0.5041473,-0.740766,3.598669363,0.166903077,-0.017815263,0.013290155,1.564798282
55:30.9,1.42E+12,-3.3659544,-0.75675374,-0.9592653,3.580853971,0.142366783,-0.041220454,-0.00302388,1.592889856
55:30.9,1.42E+12,-3.02808,-0.9347506,-1.1010236,3.35488899,0.121441324,-0.061928389,-0.013856404,1.618829138
55:30.9,1.42E+12,-2.5793574,-0.68427604,-0.9496729,2.83252483,0.117177922,-0.056120594,-0.019729458,1.622656947
55:30.9,1.42E+12,-2.5985425,-1.323786,-0.18652381,2.922263443,0.109499451,-0.073130693,-0.006003911,1.632652347
55:30.9,1.42E+12,-2.303302,0.118309066,-0.34746715,2.332365872,0.096535236,-0.066670332,0.003806261,1.642030207
55:30.9,1.42E+12,-2.0123253,0.23555261,-0.21317007,2.037248052,0.081352306,-0.058861346,0.015139077,1.653192818
55:30.9,1.42E+12,-2.089066,-0.94221175,-0.47856686,2.341150566,0.058621435,-0.068649767,0.020881624,1.674030886
55:31.0,1.42E+12,-2.0752103,-0.74396366,-0.7301075,2.322291256,0.030583055,-0.068410496,0.02059885,1.69580487
55:31.0,1.42E+12,-1.5987753,-0.11617774,-0.6938685,1.746720705,0.006873327,-0.055315765,0.018967447,1.709641566
55:31.0,1.42E+12,-1.202279,-0.4188793,-0.6576298,1.432972999,-0.014204403,-0.049856002,0.014856315,1.721714171
55:31.0,1.42E+12,-0.9486071,-0.7087907,-0.6608272,1.356072371,-0.038610199,-0.048659644,0.004371836,1.732663109
55:31.0,1.42E+12,-0.7397002,-0.8057831,-0.62991774,1.262235774,-0.069715616,-0.042917107,-0.011920443,1.730847987
55:31.1,1.42E+12,-0.40075967,-0.8079147,-0.549979,1.056319732,-0.110565948,-0.029757124,-0.03003989,1.707751489
55:31.1,1.42E+12,0.09912392,-0.87506306,-0.28884566,0.926818605,-0.153199939,-0.01983819,-0.047332763,1.672854083
55:31.1,1.42E+12,0.67681444,-1.1447233,0.101255514,1.333687332,-0.147131122,-0.050508572,-0.055119992,1.685564372
55:31.1,1.42E+12,1.4218436,-1.3941318,0.24621111,2.006455235,-0.09266401,-0.101669364,-0.04228629,1.691521271
55:31.1,1.42E+12,2.158346,-1.3483005,0.30589867,2.563190529,-0.042960589,-0.122616573,-0.033172186,1.734699863
55:31.2,1.42E+12,1.4143827,0.21956486,0.1897212,1.443842541,-0.019946933,-0.099254878,-0.029278563,1.744399349
55:31.2,1.42E+12,-1.5156391,1.0882323,-0.5116084,1.934723385,-0.061406325,-0.062907225,-0.043395643,1.765876318
55:31.2,1.42E+12,-0.98697734,0.2941741,-0.44232816,1.12085542,-0.093077299,-0.069454591,-0.058796083,1.770556054
55:31.2,1.42E+12,0.43912998,-0.5073447,-0.25367275,0.71734486,-0.103627031,-0.120245601,-0.071238253,1.739713463
55:31.2,1.42E+12,0.6928022,-0.5766252,-0.01811988,0.901554125,-0.120985155,-0.160900166,-0.079221252,1.714702158
55:31.3,1.42E+12,0.24088159,-0.00106633,0.2803182,0.369598932,-0.146783076,-0.184914422,-0.080917908,1.682571324
55:31.3,1.42E+12,0.23875,1.097825,0.44232735,1.207424854,-0.174625692,-0.196769283,-0.078720953,1.659352055
55:31.3,1.42E+12,1.1862907,1.7128205,0.21316953,2.094392737,-0.191461772,-0.176757406,-0.085007296,1.657136621
55:31.3,1.42E+12,1.6275529,1.3344439,0.20784055,2.114915284,-0.196616998,-0.137647235,-0.094795706,1.657751725
55:31.3,1.42E+12,1.8194056,2.0368388,0.3666523,2.75560936,-0.18582799,-0.075914951,-0.096535865,1.67955698
55:31.4,1.42E+12,2.1285021,1.525231,0.4327349,2.654074281,-0.171580407,-0.046571448,-0.090880332,1.704304159
55:31.4,1.42E+12,2.4749033,0.39329857,0.48282978,2.552049119,-0.154004762,-0.034303292,-0.079743281,1.723157381
55:31.4,1.42E+12,2.0570903,0.13856028,0.56383437,2.137458456,-0.143998821,-0.032628386,-0.061754345,1.734132711
55:31.4,1.42E+12,1.4943216,0.7556874,0.32828146,1.706408277,-0.144064072,-0.027146873,-0.051443879,1.736617498
