time,time_milisec,ax,ay,az,resultant,MA_ax,MA_ay,MA_az,MA_R
42:10.9,1.42E+12,3.9896536,-1.2747492,-7.518116,8.60606702,4.350792502,-3.761713459,-6.63297665,9.37802756
42:10.9,1.42E+12,3.9718406,-1.5759228,-7.2913375,8.451192399,4.319938662,-3.654485443,-6.659031472,9.333135709
42:10.9,1.42E+12,4.4053392,-1.9667602,-7.1391044,8.616378055,4.301449106,-3.554439495,-6.6771977,9.290244782
42:10.9,1.42E+12,4.731062,-2.6307793,-7.225624,9.028487668,4.294695158,-3.466195001,-6.703282456,9.260710712
42:10.9,1.42E+12,4.9793954,-3.1922617,-7.3974667,9.471400471,4.296257906,-3.391461411,-6.738414398,9.246323152
42:11.0,1.42E+12,5.2214417,-3.9544766,-6.8677187,9.490358199,4.30364354,-3.331801477,-6.766067892,9.234380272
42:11.0,1.42E+12,5.059329,-4.3960586,-6.6271687,9.42557723,4.301658666,-3.278377577,-6.793221426,9.218613093
42:11.0,1.42E+12,5.416037,-4.474944,-6.6937804,9.703879463,4.305125452,-3.228441417,-6.817818278,9.20683071
42:11.0,1.42E+12,5.1702485,-4.75591,-6.727011,9.726398433,4.29026735,-3.184944867,-6.839406378,9.186979611
42:11.0,1.42E+12,5.27548,-4.864584,-6.6602497,9.790495023,4.279986736,-3.145570747,-6.862314732,9.172432046
42:11.1,1.42E+12,5.151687,-5.104685,-6.8850822,10.00010224,4.259332684,-3.111399807,-6.888055202,9.157022794
42:11.1,1.42E+12,5.487738,-5.4589977,-6.9013987,10.37040155,4.247540204,-3.085045609,-6.917322342,9.152364428
42:11.1,1.42E+12,5.7464004,-5.985004,-6.857989,10.76445092,4.245208052,-3.064951397,-6.946266162,9.155514145
42:11.1,1.42E+12,6.064938,-6.5521746,-6.509813,11.04953077,4.250656726,-3.053703781,-6.968438062,9.16357927
42:11.1,1.42E+12,5.988746,-6.869814,-6.2935123,11.07554604,4.25577308,-3.058182467,-6.989244794,9.18051254
42:11.2,1.42E+12,6.11688,-6.9055896,-5.991441,11.00003427,4.26338026,-3.062511459,-7.003213754,9.194923301
42:11.2,1.42E+12,5.9275236,-7.0253406,-6.016439,10.98583109,4.260569104,-3.070148579,-7.00546807,9.199408469
42:11.2,1.42E+12,6.0579023,-6.3319826,-5.806126,10.51205418,4.269185178,-3.068657681,-7.00981503,9.205745386
42:11.2,1.42E+12,5.8540263,-6.3496456,-5.8998313,10.45923671,4.268493612,-3.072381933,-7.009273162,9.207284261
42:11.2,1.42E+12,5.8038807,-6.0969715,-5.8290286,10.238929,4.263146732,-3.068328369,-7.007569708,9.200853814
42:11.3,1.42E+12,5.7934027,-6.4464946,-5.913603,10.49245004,4.2577789,-3.078396433,-7.005518978,9.202607048
42:11.3,1.42E+12,6.126011,-6.8648744,-5.9059687,10.93320527,4.256716108,-3.102903469,-6.991550032,9.208100398
42:11.3,1.42E+12,5.927823,-7.1057234,-6.0427837,11.0519512,4.245109242,-3.137822845,-6.976168018,9.212358457
42:11.3,1.42E+12,5.5506077,-7.33355,-6.306685,11.15188222,4.227245396,-3.188944539,-6.975335748,9.230801256
42:11.3,1.42E+12,5.41469,-6.8216143,-5.9059687,10.52301077,4.216003768,-3.232381209,-6.967048982,9.243991566
42:11.4,1.42E+12,5.572612,-7.30451,-5.792804,10.86123607,4.209148028,-3.285149475,-6.952948312,9.262232574
42:11.4,1.42E+12,5.1283355,-7.234007,-5.5152807,10.44265309,4.195562278,-3.339690063,-6.920756252,9.266336717
42:11.4,1.42E+12,5.0621734,-7.29987,-5.5598884,10.47979296,4.18472482,-3.410043767,-6.8858728,9.276875233
42:11.4,1.42E+12,5.1431546,-7.4588394,-5.729785,10.71992353,4.18988908,-3.500497667,-6.86055146,9.310801497
42:11.4,1.42E+12,5.553302,-7.4630303,-5.7270904,10.92408114,4.20651651,-3.593499265,-6.843301334,9.35766482
42:11.5,1.42E+12,5.510491,-7.6184072,-5.891,11.09547297,4.22281163,-3.692665043,-6.832637514,9.41176917
42:11.5,1.42E+12,5.882617,-7.6712475,-5.7943006,11.27063177,4.249084996,-3.794168963,-6.817662654,9.469341173
42:11.5,1.42E+12,5.7290363,-7.4043527,-5.792804,11.00921768,4.295428622,-3.896232725,-6.79729601,9.530368133
42:11.5,1.42E+12,5.5106406,-6.874604,-5.623506,10.45232796,4.349403384,-3.999766423,-6.770133494,9.585099551
42:11.5,1.42E+12,5.4778585,-6.55442,-5.6380258,10.23497387,4.410482366,-4.108461391,-6.735735024,9.633250736
42:11.6,1.42E+12,5.4778585,-6.2569885,-5.5579424,10.00237785,4.482883802,-4.219671129,-6.693576698,9.674929261
42:11.6,1.42E+12,6.0778112,-6.5277753,-6.0050626,10.75232143,4.577346368,-4.335661923,-6.65318469,9.726561236
42:11.7,1.42E+12,6.0953245,-6.9754944,-6.159541,11.12431788,4.67775157,-4.460400529,-6.616855236,9.787408447
42:11.7,1.42E+12,5.771099,-6.627019,-6.161637,10.7326015,4.765720638,-4.591716455,-6.58195981,9.841562257
42:11.7,1.42E+12,5.7793317,-6.0338025,-5.780679,10.15990636,4.855899108,-4.711227927,-6.539262596,9.884419377
42:11.7,1.42E+12,5.4654346,-5.748496,-5.8673487,9.866203038,4.93681185,-4.827470201,-6.49690069,9.919524835
42:11.7,1.42E+12,5.6312895,-6.2414207,-6.375991,10.55083006,5.016796518,-4.960157273,-6.46167593,9.964369839
42:11.7,1.42E+12,5.716313,-6.7273107,-6.72282,11.09636212,5.094706504,-5.102436406,-6.436435418,10.02231828
42:11.7,1.42E+12,5.546566,-7.0504885,-6.4538293,11.0510495,5.165655968,-5.248673306,-6.412587004,10.08518768
42:11.7,1.42E+12,6.3288393,-6.2319903,-7.49686,11.62302972,5.248637412,-5.380309563,-6.406219244,10.15522677
42:11.8,1.42E+12,6.748566,-4.3791437,-8.635841,11.80244858,5.336136452,-5.471972952,-6.423622038,10.22881739
42:11.8,1.42E+12,6.6071105,-3.763324,-7.975415,11.01924503,5.42140813,-5.547188538,-6.436597058,10.29535545
42:11.8,1.42E+12,6.111491,-3.3784745,-7.46827,10.22445446,5.48732206,-5.608887236,-6.438842392,10.34220489
42:11.8,1.42E+12,5.8016353,-2.8548632,-6.992559,9.523922375,5.533623774,-5.655844586,-6.430145484,10.36826994
42:11.8,1.42E+12,5.419031,-2.6671536,-6.8413734,9.126006536,5.567600114,-5.693718826,-6.415458032,10.38128475
42:11.9,1.42E+12,4.848268,-2.5890162,-6.7186284,8.680361459,5.584772402,-5.720004166,-6.39946828,10.38277064
42:11.9,1.42E+12,3.8296363,-2.4430697,-6.36207,7.817329367,5.581928316,-5.737347104,-6.38088293,10.37009338
42:11.9,1.42E+12,2.8133996,-2.0664527,-6.1496615,7.071335138,5.550089524,-5.739340954,-6.361094072,10.33919252
42:11.9,1.42E+12,2.116748,-1.1154803,-6.6421375,7.05995106,5.497803244,-5.709034974,-6.349424342,10.29982179
42:12.0,1.42E+12,1.5374528,-0.37182677,-7.004534,7.180913091,5.428964392,-5.652626275,-6.341565688,10.25401204
42:12.0,1.42E+12,1.4202466,-0.052391052,-7.4082446,7.543337012,5.35294049,-5.574584564,-6.352376206,10.21507162
42:12.0,1.42E+12,1.2002041,0.021555176,-7.185957,7.28552898,5.275757992,-5.486232289,-6.363551972,10.17227066
42:12.0,1.42E+12,1.2380754,-0.061072998,-7.3093004,7.413665284,5.19219876,-5.397954869,-6.375862372,10.12646637
42:12.0,1.42E+12,1.515748,0.23037094,-7.859855,8.007988723,5.11910875,-5.29822925,-6.398519252,10.09209818
42:12.0,1.42E+12,1.9236498,0.66955763,-7.8673396,8.126731714,5.052072146,-5.187546417,-6.42266105,10.05882291
42:12.1,1.42E+12,2.0155587,0.85397416,-7.967332,8.262573929,4.98934958,-5.068373234,-6.444306046,10.02407235
42:12.1,1.42E+12,2.0251386,0.52989805,-7.9980183,8.267422514,4.920097592,-4.948595319,-6.466238438,9.982012765
42:12.1,1.42E+12,1.8624271,0.5709128,-8.044271,8.276767005,4.842418126,-4.817476983,-6.489964078,9.932259086
42:12.1,1.42E+12,1.7479151,0.75967026,-7.9999638,8.223851099,4.756077668,-4.671240086,-6.519767094,9.875745493
42:12.1,1.42E+12,1.6531622,0.8605605,-7.5217085,7.749168239,4.669365992,-4.516632596,-6.544331018,9.809217937
42:12.2,1.42E+12,2.1628523,0.9162447,-8.040529,8.376606773,4.590285438,-4.36019591,-6.585312778,9.756749387
42:12.2,1.42E+12,2.8101063,0.25641677,-7.9752655,8.459746259,4.527937092,-4.214560763,-6.624489308,9.70622769
42:12.2,1.42E+12,3.0981073,-0.29758117,-7.2331085,7.874305174,4.468741192,-4.093872734,-6.653028958,9.65347271
42:12.2,1.42E+12,3.0708642,-0.8147557,-6.718928,7.432228956,4.41307795,-3.983174936,-6.669410892,9.592932555
42:12.2,1.42E+12,3.4630485,-1.3930032,-6.7346454,7.699909837,4.366261306,-3.88909557,-6.687523228,9.542152172
42:12.3,1.42E+12,3.81826,-1.8555413,-6.9139724,8.113270444,4.326758452,-3.797276504,-6.707530616,9.49456858
42:12.3,1.42E+12,3.85194,-2.0246897,-7.190148,8.404465385,4.281277032,-3.70047281,-6.733214202,9.443993782
42:12.3,1.42E+12,3.911067,-1.8670675,-7.0524344,8.277633544,4.240941912,-3.595699692,-6.753407216,9.388507429
42:12.3,1.42E+12,4.131109,-1.5542179,-6.4749355,7.836226425,4.212551938,-3.48011305,-6.756772226,9.322194313
42:12.4,1.42E+12,3.6832407,-1.6471747,-5.6607785,6.951536504,4.177922952,-3.376624258,-6.751868422,9.250764828
42:12.4,1.42E+12,3.6371365,-3.2736924,-5.6291943,7.458796975,4.139213442,-3.296007906,-6.748596228,9.182716046
42:12.4,1.42E+12,4.479435,-4.4147696,-5.68892,8.480527065,4.126235432,-3.239623158,-6.752069014,9.143473525
42:12.4,1.42E+12,5.239105,-5.3631973,-6.432723,9.878867935,4.129774064,-3.200889704,-6.769525706,9.131455025
42:12.4,1.42E+12,5.887108,-5.9655447,-6.855893,10.82815926,4.144653132,-3.17102381,-6.792047866,9.13361974
42:12.4,1.42E+12,6.432274,-6.615343,-6.803502,11.46405475,4.162232572,-3.154070064,-6.813576098,9.144419212
42:12.5,1.42E+12,6.1309505,-7.101981,-7.220984,11.83931155,4.174641762,-3.14374154,-6.840175778,9.159295983
42:12.5,1.42E+12,5.2965856,-6.204747,-7.220535,10.89444033,4.162921134,-3.11441153,-6.868700466,9.151772155
42:12.5,1.42E+12,4.7364507,-5.680238,-6.6859965,9.970036016,4.143069422,-3.079929236,-6.886564316,9.130988521
42:12.5,1.42E+12,4.500691,-5.4399877,-6.0814037,9.318431017,4.12287043,-3.05123691,-6.89572227,9.108310582
42:12.5,1.42E+12,4.357139,-5.444628,-6.194718,9.327548736,4.10045604,-3.02904107,-6.906856114,9.09016208
42:12.6,1.42E+12,4.8382387,-6.1507096,-6.4634094,10.14965238,4.087663644,-3.026915492,-6.924965454,9.09310757
42:12.6,1.42E+12,5.6833816,-7.1081185,-6.247708,11.03902307,4.079775052,-3.038522356,-6.929818362,9.098841603
42:12.6,1.42E+12,6.2900696,-8.067473,-6.1376867,11.92980696,4.083669954,-3.060361928,-6.929381276,9.114951385
42:12.7,1.42E+12,6.2439656,-7.9522133,-6.6517177,12.10248533,4.093127286,-3.086865814,-6.93918289,9.142349061
42:12.7,1.42E+12,5.965844,-7.356901,-6.6638427,11.58110904,4.096857532,-3.113327784,-6.956846164,9.170773115
42:12.7,1.42E+12,5.3858004,-6.800209,-6.3080325,10.72571501,4.095264848,-3.134362044,-6.96565984,9.187963354
42:12.7,1.42E+12,4.572691,-5.7314315,-5.555697,9.199161874,4.074092878,-3.12416226,-6.94925396,9.160929991
42:12.7,1.42E+12,4.8448253,-6.1643314,-5.4874387,9.569916263,4.056663124,-3.112902674,-6.924546334,9.130401074
42:12.7,1.42E+12,6.046975,-7.2886434,-6.5199914,11.49784837,4.066671304,-3.117665772,-6.925869576,9.139337051
42:12.7,1.42E+12,6.082601,-7.9593983,-7.1091666,12.28374153,4.061746538,-3.152213932,-6.918115708,9.152551287
42:12.8,1.42E+12,5.4534593,-7.4553967,-6.2439656,11.14945132,4.035844404,-3.213738992,-6.8702782,9.139491342
42:12.8,1.42E+12,5.2317705,-6.968609,-5.456753,10.28149246,4.008337604,-3.277844692,-6.81990496,9.124736291
42:12.8,1.42E+12,5.3437376,-6.787186,-5.067113,10.01484196,3.992982536,-3.346018922,-6.77188182,9.120544041
42:12.8,1.42E+12,5.401218,-6.5723825,-4.844376,9.789655073,3.98497419,-3.420369308,-6.72891816,9.125858695
42:12.8,1.42E+12,4.882547,-6.115383,-4.8777566,9.221154152,3.97424451,-3.489333896,-6.689645824,9.127761647
42:12.9,1.42E+12,4.6475353,-5.687722,-5.048252,8.912609841,3.970229856,-3.551308012,-6.656238296,9.132406614
42:12.9,1.42E+12,4.5749364,-5.2072215,-4.781507,8.420689283,3.985135858,-3.606591048,-6.624627036,9.144473813
42:12.9,1.42E+12,4.452341,-5.565427,-5.27997,8.869915517,4.017914686,-3.676570534,-6.607233206,9.18044542
42:12.9,1.42E+12,4.8297067,-5.9612036,-5.690866,9.552380384,4.07217386,-3.773485,-6.588207776,9.230294007
42:12.9,1.42E+12,5.104685,-6.3042903,-6.104007,10.15188586,4.143518504,-3.892134271,-6.570197236,9.289713462
42:13.0,1.42E+12,5.447023,-6.9398685,-6.705007,11.0810177,4.224054032,-4.02988382,-6.556132484,9.360467076
42:13.0,1.42E+12,5.4687276,-7.041956,-6.7145867,11.16162176,4.309424502,-4.171154043,-6.546705078,9.437988932
42:13.0,1.42E+12,5.5708156,-7.0639606,-6.2487555,10.95355975,4.396079306,-4.311211795,-6.52549418,9.508786821
42:13.0,1.42E+12,5.8737855,-7.138655,-5.9103093,10.97239752,4.483240056,-4.458592314,-6.486503266,9.568074997
42:13.0,1.42E+12,6.60232,-7.3404355,-6.1968136,11.65646265,4.57681346,-4.618792177,-6.453092746,9.638669616
42:13.1,1.42E+12,6.9055896,-7.217691,-6.398594,11.86272466,4.674614078,-4.78022548,-6.421717986,9.71067263
42:13.1,1.42E+12,6.7476683,-7.2798114,-6.5788193,11.90829731,4.769064672,-4.936419669,-6.393334006,9.783490126
42:13.1,1.42E+12,6.5051723,-7.05932,-6.327342,11.49723977,4.861919576,-5.089024325,-6.358995426,9.847899581
42:13.1,1.42E+12,5.7925043,-6.435268,-5.706583,10.36970925,4.94281136,-5.23292309,-6.31312781,9.890816744
42:13.1,1.42E+12,4.9985557,-5.146747,-5.282665,8.909607919,5.00971923,-5.35306924,-6.26834694,9.914025538
42:13.2,1.42E+12,5.710924,-4.819378,-5.802833,9.461180057,5.080680664,-5.467781694,-6.22359302,9.935717004
42:13.2,1.42E+12,6.5527735,-5.4943247,-6.749315,10.89402118,5.155534008,-5.582796523,-6.19907401,9.984402502
42:13.2,1.42E+12,6.4186525,-6.6970735,-7.4446187,11.8942104,5.221944912,-5.71078637,-6.203304214,10.06480061
42:13.2,1.42E+12,5.7760386,-6.147267,-6.8570905,10.87065792,5.2760484,-5.817436596,-6.206067464,10.13356919
42:13.3,1.42E+12,5.5660253,-4.9750543,-6.170768,9.685565582,5.318107936,-5.889077618,-6.194789916,10.1732823
42:13.3,1.42E+12,6.163433,-4.229006,-6.8162255,10.11599368,5.365011396,-5.936546912,-6.192834978,10.21333677
42:13.3,1.42E+12,6.154302,-3.7462597,-7.2043686,10.18885773,5.411058636,-5.970978312,-6.19311939,10.24902461
42:13.3,1.42E+12,5.231022,-3.1409185,-7.113208,9.371589419,5.437457736,-5.996455332,-6.194334862,10.27090373
42:13.3,1.42E+12,4.4960504,-3.208877,-6.713689,8.693962318,5.444756564,-6.029548514,-6.199109932,10.28805845
42:13.3,1.42E+12,4.211642,-3.0253587,-6.6133976,8.404031855,5.45532459,-6.057112194,-6.218162314,10.31710835
42:13.4,1.42E+12,4.2391844,-2.504442,-6.4762826,8.135425645,5.467365548,-6.041727186,-6.23510408,10.33064093
42:13.4,1.42E+12,3.7538939,-2.0248394,-6.804999,8.031170861,5.452854726,-5.993928582,-6.25742566,10.3216538
42:13.4,1.42E+12,3.2720459,-1.1868819,-7.2732253,8.063174268,5.413513544,-5.910402274,-6.274235706,10.28533993
42:13.4,1.42E+12,2.123185,-0.19130218,-7.0748878,7.389083059,5.338235084,-5.794917424,-6.278615602,10.21655841
42:13.4,1.42E+12,1.7094452,0.37646714,-6.9519935,7.168970918,5.243778508,-5.655081221,-6.281585432,10.13065673
42:13.5,1.42E+12,1.284928,0.375569,-7.0582724,7.184100592,5.146858058,-5.505530221,-6.2783312,10.03755251
42:13.5,1.42E+12,1.391207,0.44023454,-6.7277594,6.884185494,5.068750486,-5.37263059,-6.268475688,9.957347414
42:13.5,1.42E+12,1.1614348,0.41044647,-6.856492,6.966267268,4.997250168,-5.250816901,-6.271885598,9.897272039
42:13.5,1.42E+12,1.3067825,0.7577243,-7.156019,7.313715509,4.933371998,-5.126862661,-6.293377904,9.857177729
42:13.5,1.42E+12,1.7931212,0.8785231,-7.426806,7.690548344,4.882091642,-5.000399639,-6.318019664,9.824437721
42:13.6,1.42E+12,1.8139279,0.7937993,-7.151229,7.42027816,4.821605426,-4.861509461,-6.331776056,9.769850237
42:13.6,1.42E+12,1.5896943,0.74365354,-6.9521427,7.170246626,4.73973168,-4.70447402,-6.34586475,9.692474708
42:13.6,1.42E+12,1.5786172,0.48259643,-6.9702554,7.163057442,4.645502632,-4.533472631,-6.362516124,9.597139718
42:13.6,1.42E+12,1.6167879,0.50579816,-6.7777557,6.986258457,4.552959078,-4.364312402,-6.365036884,9.49481518
42:13.6,1.42E+12,1.838926,0.6173163,-6.931935,7.198225552,4.470420718,-4.204828056,-6.37039873,9.40715751
42:13.7,1.42E+12,2.4218137,0.445773,-6.9611244,7.38384372,4.411140984,-4.059908416,-6.383460568,9.340320085
42:13.7,1.42E+12,3.0323942,0.14669494,-6.992559,7.623176199,4.380335048,-3.942345887,-6.412197808,9.308800371
42:13.7,1.42E+12,3.3626075,-0.6084846,-6.910829,7.709535665,4.350690692,-3.831228951,-6.440665614,9.271592759
42:13.7,1.42E+12,3.9993832,-1.5226337,-6.7747617,8.013168877,4.309738856,-3.715908757,-6.44576102,9.201899169
42:13.7,1.42E+12,4.8681765,-2.5756938,-6.8042507,8.753923039,4.285450366,-3.608234667,-6.439662702,9.1313028
42:13.8,1.42E+12,5.4271145,-3.4064662,-7.1635036,9.611106471,4.28492347,-3.527256057,-6.458053462,9.100535903
42:13.8,1.42E+12,5.980813,-4.1993675,-7.8050694,10.69223643,4.29990432,-3.471871227,-6.50501979,9.108750782
42:13.8,1.42E+12,5.979017,-5.0011,-7.928263,11.1183182,4.312609908,-3.436149507,-6.56224279,9.130820307
42:13.8,1.42E+12,5.8833656,-4.812193,-7.113208,10.4100394,4.32225286,-3.400945717,-6.60761943,9.143227993
42:13.8,1.42E+12,5.9309664,-4.671785,-6.094726,9.702969779,4.343221248,-3.372073757,-6.631958818,9.152864306
42:13.9,1.42E+12,6.4717917,-5.244344,-6.3445563,10.470942,4.379706376,-3.363206197,-6.657884904,9.184030949
42:13.9,1.42E+12,6.893615,-6.2319903,-6.7725163,11.49898291,4.426079948,-3.383701573,-6.69770509,9.245596822
42:13.9,1.42E+12,6.1724143,-6.5463367,-6.9394193,11.36260369,4.460481414,-3.403319767,-6.730894076,9.295450585
42:13.9,1.42E+12,5.3543653,-6.0661354,-5.81391,9.963371716,4.470974586,-3.405418403,-6.733354956,9.303670412
42:13.9,1.42E+12,4.979695,-6.254893,-5.733527,9.83841352,4.468474786,-3.404430457,-6.725945356,9.297400965
42:14.0,1.42E+12,5.199138,-7.032825,-6.401438,10.83836113,4.463517086,-3.406289587,-6.719873976,9.292547833
42:14.0,1.42E+12,5.518724,-7.5197625,-6.4743366,11.35430214,4.464517014,-3.415845717,-6.715068974,9.296401441
42:14.0,1.42E+12,5.3115544,-7.4775505,-6.535559,11.26232228,4.45933179,-3.424117515,-6.720805044,9.302576692
42:14.0,1.42E+12,5.2383566,-7.128626,-6.4119163,10.92567431,4.446623212,-3.423916935,-6.730837184,9.301642227
42:14.1,1.42E+12,5.560936,-7.1837115,-6.2849803,11.04675054,4.425795532,-3.420782455,-6.732600518,9.289447985
42:14.1,1.42E+12,5.677244,-7.34792,-6.2188177,11.17572017,4.40122862,-3.423387035,-6.729004992,9.275707895
42:14.1,1.42E+12,5.8948917,-7.3991137,-6.2551923,11.34125489,4.384173088,-3.425773081,-6.722532452,9.264367047
42:14.1,1.42E+12,5.8363633,-7.533534,-6.4286814,11.49544326,4.370796908,-3.435257361,-6.72455924,9.264331117
42:14.1,1.42E+12,5.6511984,-7.582033,-6.3134212,11.37024868,4.36797079,-3.458192661,-6.736696004,9.284341905
42:14.1,1.42E+12,5.3215837,-6.806795,-5.997578,10.51773042,4.37443135,-3.491393621,-6.750994264,9.316504355
42:14.2,1.42E+12,5.2597623,-6.4681993,-5.2117124,9.831818132,4.365408116,-3.524370047,-6.739171852,9.323917117
42:14.2,1.42E+12,4.912634,-6.1670256,-4.9295487,9.298743354,4.332605326,-3.537824065,-6.702776526,9.29201156
42:14.2,1.42E+12,4.8059063,-6.020181,-4.8428793,9.099054597,4.300350402,-3.524286215,-6.650741738,9.236108444
42:14.3,1.42E+12,4.694837,-6.3056374,-5.103936,9.372978191,4.27872637,-3.527453623,-6.615678648,9.20615485
42:14.3,1.42E+12,4.9802933,-6.4584694,-5.4271145,9.796362597,4.26701173,-3.557121925,-6.600805578,9.20837079
42:14.3,1.42E+12,5.375322,-6.755751,-5.7799306,10.38950701,4.25124951,-3.607656825,-6.58007968,9.213841057
42:14.3,1.42E+12,5.5961127,-7.152576,-6.1867847,10.98872721,4.240085724,-3.675783151,-6.559728002,9.229838446
42:14.3,1.42E+12,6.090385,-7.0317774,-6.1507096,11.15212587,4.257272984,-3.753600329,-6.540478034,9.265449175
42:14.3,1.42E+12,6.2756996,-7.052135,-6.3858705,11.39720824,4.292865968,-3.830465489,-6.533921664,9.319514094
42:14.3,1.42E+12,6.539002,-7.149882,-6.310278,11.562827,4.339413168,-3.912955955,-6.527859272,9.382689997
42:14.4,1.42E+12,6.4104195,-7.2013745,-6.1424766,11.4316793,4.38283787,-4.006894605,-6.521183152,9.44861507
42:14.4,1.42E+12,6.232739,-7.242389,-6.5086155,11.56119845,4.432414772,-4.111245597,-6.515255482,9.519215622
42:14.4,1.42E+12,6.3459034,-7.2051167,-6.3741946,11.52451966,4.493891922,-4.231610293,-6.497274868,9.588442529
42:14.4,1.42E+12,6.571335,-6.9689083,-6.3391676,11.48621663,4.582854922,-4.367162416,-6.482560464,9.670385201
42:14.4,1.42E+12,6.336922,-6.640491,-6.1400814,11.04324684,4.675404458,-4.507501578,-6.466322222,9.747870719
42:14.5,1.42E+12,6.0772123,-6.1598406,-5.92453,10.48695386,4.771250144,-4.63820977,-6.443647374,9.813927785
42:14.5,1.42E+12,5.8031325,-5.615273,-5.8844132,9.99169437,4.859488654,-4.759319921,-6.42678045,9.876077962
42:14.5,1.42E+12,5.6847286,-5.5125866,-6.009104,9.940527207,4.94995453,-4.877780583,-6.40983269,9.935563161
42:14.5,1.42E+12,5.778883,-5.415139,-5.8833656,9.865759469,5.03939654,-5.001237849,-6.384379622,9.98660404
42:14.5,1.42E+12,5.939349,-4.982838,-6.167325,9.906585624,5.122321096,-5.118465071,-6.359190002,10.03092479
42:14.6,1.42E+12,6.16493,-4.9413743,-6.8388286,10.44955111,5.209341138,-5.233168543,-6.352941994,10.09151024
42:14.6,1.42E+12,5.930517,-4.5038342,-7.407047,10.50332803,5.296157592,-5.338118297,-6.36204008,10.15817187
42:14.6,1.42E+12,5.4658837,-3.7435653,-7.6478963,10.11832415,5.373902922,-5.422641532,-6.375592898,10.21727721
42:14.6,1.42E+12,4.835844,-2.7358608,-7.520511,9.350315888,5.438284044,-5.487474711,-6.390448004,10.26455836
42:14.6,1.42E+12,4.4701543,-2.1728814,-7.022347,8.603316246,5.49090861,-5.543278665,-6.392256244,10.29266017
42:14.7,1.42E+12,4.365372,-1.95718,-6.7403336,8.265538294,5.529779776,-5.591337725,-6.387840428,10.31029406
42:14.7,1.42E+12,3.511398,-1.5349082,-6.4997835,7.545398906,5.539359852,-5.624969788,-6.377984918,10.30873852
42:14.7,1.42E+12,2.6018894,-0.8370593,-6.4110184,6.969336672,5.52414549,-5.629541282,-6.367988706,10.29393454
42:14.7,1.42E+12,2.123185,-0.24114853,-6.4421535,6.787297612,5.486621526,-5.603911579,-6.361336542,10.26941711
42:14.7,1.42E+12,1.8733543,-0.606389,-7.318731,7.57898327,5.426725082,-5.564525483,-6.371626148,10.24591831
42:14.8,1.42E+12,2.4170237,-0.33679962,-8.166418,8.523251756,5.366523266,-5.503132151,-6.391684436,10.22416122
